D,G
1.4211441278457642,1.5702182054519653
1.388803482055664,1.6656543016433716
1.386597752571106,1.6771665811538696
1.3864035606384277,1.6609910726547241
1.3863502740859985,1.6623115539550781
1.3863279819488525,1.6733393669128418
1.3863165378570557,1.6736011505126953
1.38631010055542,1.671943187713623
1.3863060474395752,1.6822988986968994
1.3863033056259155,1.6745352745056152
1.3863013982772827,1.6747469902038574
1.386299967765808,1.6704556941986084
1.3862988948822021,1.6652411222457886
1.3862981796264648,1.6644657850265503
1.3862974643707275,1.6667990684509277
1.3862969875335693,1.666884422302246
1.3862966299057007,1.665621042251587
1.386296272277832,1.6723840236663818
1.3862959146499634,1.674227237701416
1.3862959146499634,1.6720470190048218
1.3862955570220947,1.6640574932098389
1.3862954378128052,1.6654384136199951
1.386295199394226,1.6650296449661255
1.386295199394226,1.666402816772461
1.386294960975647,1.6708984375
1.386294960975647,1.6686948537826538
1.3862948417663574,1.6642563343048096
1.3862947225570679,1.6627624034881592
1.3862947225570679,1.6617134809494019
1.3862947225570679,1.661287546157837
1.3862947225570679,1.659878134727478
1.3862947225570679,1.662574291229248
1.3862946033477783,1.6643764972686768
1.3862946033477783,1.6672484874725342
1.3862946033477783,1.6672632694244385
1.3862946033477783,1.6704020500183105
1.3862946033477783,1.669075608253479
1.3862946033477783,1.6717662811279297
1.3862943649291992,1.6682060956954956
1.3862943649291992,1.6691097021102905
1.3862943649291992,1.6670663356781006
1.3862943649291992,1.6666299104690552
1.3862943649291992,1.667978286743164
1.3862943649291992,1.672451138496399
1.3862943649291992,1.674244999885559
1.3862943649291992,1.678092122077942
1.3862943649291992,1.6807777881622314
1.3862943649291992,1.6785523891448975
1.3862943649291992,1.6798980236053467
1.3862943649291992,1.6790112257003784
1.3862943649291992,1.683481216430664
1.3862943649291992,1.683933138847351
1.3862943649291992,1.6843844652175903
1.3862943649291992,1.6834964752197266
1.3862943649291992,1.678143858909607
1.3862943649291992,1.6794875860214233
1.3862943649291992,1.6772594451904297
1.3862943649291992,1.6772632598876953
1.3862943649291992,1.6794992685317993
1.3862943649291992,1.6821812391281128
1.3862943649291992,1.6801308393478394
1.3862943649291992,1.6810269355773926
1.3862943649291992,1.681030035018921
1.3862943649291992,1.6810327768325806
1.3862943649291992,1.6843836307525635
1.3862943649291992,1.683984637260437
1.3862943649291992,1.6839871406555176
1.3862943649291992,1.6822035312652588
1.3862943649291992,1.682652235031128
1.3862943649291992,1.6826542615890503
1.3862943649291992,1.6813169717788696
1.3862943649291992,1.6808724403381348
1.3862943649291992,1.6835527420043945
1.3862943649291992,1.6831080913543701
1.3862943649291992,1.683556079864502
1.3862943649291992,1.684450387954712
1.3862943649291992,1.686684012413025
1.3862943649291992,1.6840068101882935
