D
0.0036920816637575626
0.0008536622044630349
0.00036844841088168323
0.00014108300092630088
6.266575655899942e-05
4.0790571802062914e-05
3.464854307821952e-05
3.219804784748703e-05
3.05648245557677e-05
2.9129028916941024e-05
2.7785275960923173e-05
2.6525363864493556e-05
2.534599661885295e-05
2.4240633138106205e-05
2.32019792747451e-05
2.222494913439732e-05
2.13081748370314e-05
2.045015753537882e-05
1.9652608898468316e-05
1.8911707229563035e-05
1.822560625441838e-05
1.7590966308489442e-05
1.7002737877191976e-05
1.6456548109999858e-05
1.5948593500070274e-05
1.5476238331757486e-05
1.503669500380056e-05
1.462865748180775e-05
1.4247956642066129e-05
1.3892144124838524e-05
1.3558075806940906e-05
1.3241835404187441e-05
1.2939388398081064e-05
1.2646847608266398e-05
1.2361673725536093e-05
1.2081294698873535e-05
1.1803582310676575e-05
1.1528492905199528e-05
1.1255536264798138e-05
1.0986394954670686e-05
1.0721961189119611e-05
1.0464585102454294e-05
1.0215530892310198e-05
9.977455192711204e-06
9.750026947585866e-06
9.535630852042232e-06
9.334276910522021e-06
9.146498086920474e-06
8.971629540610593e-06
8.809312021185178e-06
8.659031664137729e-06
8.519353286828846e-06
8.389865797653329e-06
8.26881114335265e-06
8.155740033544134e-06
8.049099051277153e-06
7.948114216560498e-06
7.851954251236748e-06
7.759836989862379e-06
7.67101300880313e-06
7.585621460748371e-06
7.5026523518317845e-06
7.42166957934387e-06
7.343422566918889e-06
7.267224646057002e-06
7.192823886725819e-06
7.1202562139660586e-06
7.0494065766979475e-06
6.980320904403925e-06
6.913363904459402e-06
6.847935765108559e-06
6.784004199289484e-06
6.721079444105271e-06
6.660628514509881e-06
6.601178483833792e-06
6.5432664086984005e-06
6.486589427368017e-06
6.431817837437848e-06
6.3787520048208535e-06
6.326220500341151e-06
6.275396117416676e-06
6.22647939962917e-06
6.178761395858601e-06
6.132309408712899e-06
6.0871766436321195e-06
6.043383564247051e-06
6.0014067457814235e-06
5.960914222669089e-06
5.921031061006943e-06
5.882919140276499e-06
5.846364274475491e-06
5.810612037748797e-06
5.776763373432914e-06
5.7444053709332366e-06
5.711718586098868e-06
5.680863978341222e-06
5.651553237839835e-06
5.623262495646486e-06
5.595775292022154e-06
5.569203949562507e-06
5.543880433833692e-06
5.519204023585189e-06
5.495387540577212e-06
5.472516022564378e-06
5.4503552746609785e-06
5.428915301308734e-06
5.408347988122841e-06
5.388460522226524e-06
5.3686385399487335e-06
5.349811999622034e-06
5.331669854058418e-06
5.314112058840692e-06
5.297190455166856e-06
5.280026016407646e-06
5.2637115004472435e-06
5.2480863814707845e-06
5.2327541197882965e-06
5.217650596023304e-06
5.202879947319161e-06
5.188514933252009e-06
5.174579655431444e-06
5.160969976714114e-06
5.147615411260631e-06
5.134552793606417e-06
5.12177030032035e-06
5.109237463329919e-06
5.096961103845388e-06
5.084928943688283e-06
5.073101874586428e-06
5.061456249677576e-06
5.0500675570219755e-06
5.03883029523422e-06
5.0278063099540304e-06
5.016974228055915e-06
5.0062417358276434e-06
4.995689778297674e-06
4.985322448192164e-06
4.975087449565763e-06
4.964972049492644e-06
4.9549771574675106e-06
4.945138243783731e-06
4.935405286232708e-06
4.925809662381653e-06
4.916328634863021e-06
4.906966751150321e-06
4.897705821349518e-06
4.88852947455598e-06
4.8795009206514806e-06
4.870567408943316e-06
4.861743946094066e-06
4.853032351093134e-06
4.844416707783239e-06
4.835890194954118e-06
4.827459633816034e-06
4.819105470232898e-06
4.810892278328538e-06
4.802750481758267e-06
4.794717824552208e-06
4.786768840858713e-06
4.778894435730763e-06
4.771104158862727e-06
4.763393008033745e-06
4.755749614560045e-06
4.748223545902874e-06
4.740786152979126e-06
4.733394689537818e-06
4.72609099233523e-06
4.718856416729977e-06
4.711700512416428e-06
4.70461191071081e-06
4.697579242929351e-06
4.690627520176349e-06
4.683741735789226e-06
4.6769041546212975e-06
4.670136149798054e-06
4.6634463615191635e-06
4.656788405554835e-06
4.650206847145455e-06
4.6436957745754626e-06
4.637227903003804e-06
4.630810053640744e-06
4.6244622353697196e-06
4.618164894054644e-06
4.611926669895183e-06
4.60573846794432e-06
4.599598469212651e-06
4.5935134949104395e-06
4.587484454532387e-06
4.581500434142072e-06
4.575562797981547e-06
4.569673365040217e-06
4.563827587844571e-06
4.558025466394611e-06
4.5522747313953005e-06
4.546566287899623e-06
4.540897862170823e-06
4.53526899946155e-06
4.529676971287699e-06
4.524119958659867e-06
4.518593414104544e-06
4.513109161052853e-06
4.507653557084268e-06
4.502231149672298e-06
4.496837846090784e-06
4.491470917855622e-06
4.486138095671777e-06
4.480842562770704e-06
4.475569767237175e-06
4.47031925432384e-06
4.465100118977716e-06
4.459915089682909e-06
4.454755526239751e-06
4.449624157132348e-06
4.4445278035709634e-06
4.439454642124474e-06
4.434426955413073e-06
4.429430191521533e-06
4.424465259944554e-06
4.4195226109877694e-06
4.4146277105028275e-06
4.409768280311255e-06
4.404947958391858e-06
4.400164016260533e-06
4.395415089675225e-06
4.390707545098849e-06
4.3860341065737884e-06
4.381400231068255e-06
4.376798642624635e-06
4.372241164674051e-06
4.367710062069818e-06
4.363205334811937e-06
4.358741989562986e-06
4.354312295618001e-06
4.349903520051157e-06
4.345526122051524e-06
4.341167368693277e-06
4.336826805229066e-06
4.332508979132399e-06
4.3282252590870485e-06
4.323950179241365e-06
4.319696927268524e-06
4.315464593673823e-06
4.3112468119943514e-06
4.307054041419178e-06
4.302885827200953e-06
4.29873443863471e-06
4.294617610867135e-06
4.290520337235648e-06
4.286438979761442e-06
4.282380814402131e-06
4.278357664588839e-06
4.274370439816266e-06
4.270402769179782e-06
4.266454652679386e-06
4.262532002030639e-06
4.258644366927911e-06
4.254780378687428e-06
4.250936399330385e-06
4.247101060173009e-06
4.2432802729308605e-06
4.2394835872983094e-06
4.23570827479125e-06
4.231946604704717e-06
4.22818266088143e-06
4.224414624331985e-06
4.220668415655382e-06
4.216952220303938e-06
4.213242846162757e-06
4.209514372632839e-06
4.20578544435557e-06
4.2020774344564416e-06
4.198400347377174e-06
4.1947519093810115e-06
4.1911039261322e-06
4.187436388747301e-06
4.183783858024981e-06
4.180187715974171e-06
4.176625679974677e-06
4.173069100943394e-06
4.1694861465657596e-06
4.165902282693423e-06
4.162372533755843e-06
4.158890078542754e-06
4.1553998926247004e-06
4.1518592297506984e-06
4.148301286477363e-06
4.144778813497396e-06
4.141278623137623e-06
4.137795713177184e-06
4.134245500608813e-06
4.130635261390125e-06
4.127039119339315e-06
4.1234934542444535e-06
4.11996734328568e-06
4.116380296181887e-06
4.11273958889069e-06
4.109094788873335e-06
4.105514562979806e-06
4.101993908989243e-06
4.098466433788417e-06
