D,G
1.4419761896133423,0.2790174186229706
1.4358652830123901,0.301657110452652
1.4290233850479126,0.3356454074382782
1.4212223291397095,0.38149455189704895
1.4127739667892456,0.4418620765209198
1.40469491481781,0.515598714351654
1.3979052305221558,0.5964033007621765
1.3933910131454468,0.6710619330406189
1.3909767866134644,0.7291319966316223
1.3893961906433105,0.7802075147628784
1.3884899616241455,0.818971574306488
1.3878509998321533,0.8490741848945618
1.3874019384384155,0.8723757863044739
1.3870757818222046,0.8921682238578796
1.3868829011917114,0.9058339595794678
1.386734962463379,0.9180694222450256
1.386648416519165,0.9264699816703796
1.386566162109375,0.9351969957351685
1.386521577835083,0.9407320022583008
1.3864810466766357,0.9461998343467712
1.3864551782608032,0.9502637982368469
1.386430025100708,0.9543025493621826
1.3864071369171143,0.9585768580436707
1.3863933086395264,0.9615809917449951
1.38638436794281,0.9637664556503296
1.3863719701766968,0.9664663076400757
1.38636314868927,0.9689062237739563
1.3863548040390015,0.9709634184837341
1.386348009109497,0.9729040265083313
1.3863399028778076,0.9750245213508606
1.386336326599121,0.9762492775917053
1.3863314390182495,0.9774954319000244
1.3863269090652466,0.9790910482406616
1.3863238096237183,0.9801617860794067
1.3863190412521362,0.98145592212677
1.3863170146942139,0.9821065664291382
1.3863130807876587,0.9835975170135498
1.3863120079040527,0.983679473400116
1.3863085508346558,0.9848872423171997
1.386305570602417,0.985969603061676
1.3863050937652588,0.9860419631004333
1.3863028287887573,0.986869215965271
1.386301875114441,0.9872553944587708
1.3863009214401245,0.9879063963890076
1.3862996101379395,0.9885309934616089
1.386299967765808,0.988865315914154
1.3862991333007812,0.9892738461494446
1.3862987756729126,0.9899120926856995
1.3862987756729126,0.9900842905044556
1.386298418045044,0.9906953573226929
1.3862982988357544,0.9911623001098633
1.3862982988357544,0.9915472865104675
1.3862985372543335,0.9919980764389038
1.3862979412078857,0.9924832582473755
1.3862979412078857,0.992698609828949
1.386297583580017,0.9931780099868774
1.3862972259521484,0.9934542775154114
1.3862969875335693,0.993800938129425
1.3862966299057007,0.994265079498291
1.3862963914871216,0.9945268630981445
1.386296033859253,0.9949323534965515
1.3862956762313843,0.9950112700462341
1.3862956762313843,0.9952673316001892
1.386295199394226,0.995595395565033
1.3862953186035156,0.9957292079925537
1.386294960975647,0.9959461092948914
1.386294960975647,0.9961314797401428
1.386294960975647,0.9962001442909241
1.386294960975647,0.9962832927703857
1.3862947225570679,0.9964296221733093
1.3862946033477783,0.9967212080955505
1.3862946033477783,0.9967520833015442
1.3862947225570679,0.9967553019523621
1.3862947225570679,0.9969972372055054
1.3862947225570679,0.9971411824226379
1.3862946033477783,0.9971151947975159
1.3862947225570679,0.9972977638244629
1.3862946033477783,0.9974154233932495
1.3862946033477783,0.9975285530090332
1.3862946033477783,0.9975693821907043
1.3862946033477783,0.9976241588592529
1.3862946033477783,0.9977009296417236
1.3862946033477783,0.9977971911430359
1.3862944841384888,0.9978393316268921
1.3862944841384888,0.9979530572891235
1.3862944841384888,0.9980430603027344
1.3862944841384888,0.997998833656311
1.3862944841384888,0.9980720281600952
1.3862943649291992,0.9980886578559875
1.3862942457199097,0.9980985522270203
1.3862944841384888,0.9982000589370728
1.3862943649291992,0.9981729984283447
1.3862944841384888,0.9982196092605591
1.3862942457199097,0.9982831478118896
1.3862943649291992,0.9982919096946716
1.3862944841384888,0.9983178973197937
1.3862944841384888,0.9983584880828857
1.3862944841384888,0.9983596801757812
1.3862944841384888,0.9984209537506104
1.3862942457199097,0.9984195232391357
1.3862942457199097,0.99845951795578
1.3862942457199097,0.9984285235404968
1.3862942457199097,0.9984835982322693
1.3862943649291992,0.9984549880027771
1.3862942457199097,0.9984613060951233
1.3862941265106201,0.9984133839607239
1.3862941265106201,0.9983097314834595
1.3862941265106201,0.9983049631118774
1.3862941265106201,0.9981223344802856
1.3862941265106201,0.9980744123458862
