real,prediction
2772.5454,2815.084519133745
2829.2712,2774.6304066141165
2859.5424,2827.3955228548434
2905.5618,2847.281827131289
2903.6467,2894.755535595619
2882.2254,2922.1116260546705
2873.5938,2887.690414795123
2869.0495,2877.5714790904412
2876.4009,2873.829495394848
2824.5337,2883.4785520203927
