date,open,high,low,close
2001-02-28,84.608,91.423,84.608,91.423
2001-03-01,91.774,100.479,91.774,100.479
2001-03-02,106.167,110.401,106.167,110.401
2001-03-05,121.254,121.328,121.233,121.328
2001-03-06,132.841,132.841,121.902,127.477
2001-03-07,126.708,127.763,119.01,119.024
2001-03-08,115.516,121.699,115.335,119.317
2001-03-09,119.593,130.168,119.593,128.015
2001-03-12,129.706,134.098,127.804,134.092
2001-03-13,134.745,136.42,130.06,132.024
2001-03-14,131.136,135.447,130.866,135.447
2001-03-15,135.303,137.063,132.791,133.433
2001-03-16,133.455,135.414,130.544,132.277
2001-03-19,132.061,137.439,132.041,137.437
2001-03-20,138.696,140.194,136.267,138.217
2001-03-21,138.434,141.839,137.296,141.446
2001-03-22,142.555,150.482,142.514,150.482
2001-03-23,152.344,157.162,137.156,138.637
2001-03-26,139.654,150.465,139.654,150.431
2001-03-27,153.103,156.252,150.788,155.371
2001-03-28,155.841,157.474,153.449,156.657
2001-03-29,156.638,158.342,152.881,155.225
2001-03-30,154.592,156.979,152.992,156.879
2001-04-02,157.903,160.843,157.898,160.197
2001-04-03,160.689,161.702,158.052,160.953
2001-04-04,161.064,161.607,156.198,157.338
2001-04-05,156.109,159.284,155.664,159.245
2001-04-06,159.993,162.004,159.731,161.053
2001-04-09,161.561,163.982,161.451,163.934
2001-04-10,164.386,166.054,164.164,166.04
2001-04-11,166.652,169.226,166.244,169.224
2001-04-12,169.725,172.439,168.439,170.824
2001-04-13,171.055,172.392,169.14,172.371
2001-04-16,172.832,177.526,172.832,177.466
2001-04-17,178.404,181.746,176.755,181.705
2001-04-18,182.062,186.04,181.849,185.875
2001-04-19,186.622,187.552,180.533,186.942
2001-04-20,186.603,190.585,186.282,186.478
2001-04-23,185.786,188.009,181.728,183.852
2001-04-24,183.753,191.01,183.726,191.008
2001-04-25,191.94,194.432,185.562,185.678
2001-04-26,185.374,188.497,181.515,181.741
2001-04-27,181.038,182.898,174.194,176.603
2001-04-30,176.943,182.66,176.24,181.47
2001-05-08,184.303,191.687,184.303,191.677
2001-05-09,193.229,194.155,189.712,191.403
2001-05-10,191.88,195.458,191.88,195.434
2001-05-11,196.01,197.906,195.35,197.849
2001-05-14,198.68,201.27,198.267,201.268
2001-05-15,202.25,204.167,198.715,202.741
2001-05-16,203.613,206.284,201.936,206.218
2001-05-17,206.744,208.634,205.41,207.325
2001-05-18,207.361,208.961,205.615,208.921
2001-05-21,209.87,215.902,209.87,215.883
2001-05-22,217.07,220.908,215.7,220.903
2001-05-23,222.676,224.846,212.315,219.526
2001-05-24,219.262,224.948,218.061,224.082
2001-05-25,224.694,227.967,222.5,227.867
2001-05-28,229.387,234.943,229.384,233.911
2001-05-29,235.089,235.861,221.06,221.139
2001-05-30,218.706,233.678,215.283,233.624
2001-05-31,236.17,241.305,231.88,239.731
2001-06-01,240.585,241.614,231.086,231.89
2001-06-04,230.194,234.991,220.373,220.953
2001-06-05,219.626,223.977,216.752,220.705
2001-06-06,222.359,230.163,222.359,230.067
2001-06-07,231.972,233.413,227.709,229.256
2001-06-08,228.742,229.564,223.346,223.567
2001-06-11,222.288,222.825,202.447,205.124
2001-06-12,201.985,207.074,194.479,200.949
2001-06-13,202.123,210.823,202.123,210.583
2001-06-14,210.94,211.423,202.378,202.523
2001-06-15,201.12,207.053,199.327,204.495
2001-06-18,204.021,205.295,198.038,199.668
2001-06-19,199.283,201.059,196.162,196.343
2001-06-20,196.935,202.07,196.869,198.505
2001-06-21,199.173,203.414,198.946,203.381
2001-06-22,203.774,207.702,203.441,207.666
2001-06-25,208.977,221.78,208.977,221.655
2001-06-26,224.221,225.597,219.356,221.867
2001-06-27,222.805,225.708,221.948,224.801
2001-06-28,225.488,226.329,216.785,216.98
2001-06-29,216.594,220.074,215.387,217.345
2001-07-02,217.308,218.478,212.629,213.39
2001-07-03,213.593,217.074,209.328,217.045
2001-07-04,217.126,217.581,212.809,213.002
2001-07-05,212.866,213.414,209.095,209.764
2001-07-06,209.615,212.873,207.514,207.802
2001-07-09,207.204,208.555,205.439,206.675
2001-07-10,206.886,212.892,206.886,212.722
2001-07-11,213.66,214.148,207.893,208.013
2001-07-12,207.194,210.517,206.44,209.585
2001-07-13,209.685,213.079,209.685,210.429
2001-07-16,213.888,215.288,210.147,210.576
2001-07-17,210.563,210.638,205.94,208.558
2001-07-18,208.49,209.985,206.946,207.673
2001-07-19,207.18,207.468,190.791,195.165
2001-07-20,194.463,200.36,190.957,199.065
2001-07-23,199.118,199.675,191.343,191.457
2001-07-24,189.751,189.876,181.86,181.881
2001-07-25,180.302,186.211,178.768,178.864
2001-07-26,178.09,182.457,177.272,182.042
2001-07-27,183.022,188.346,181.57,182.951
2001-07-30,182.821,184.252,176.561,176.623
2001-07-31,175.956,180.196,163.402,164.862
2001-08-01,164.707,169.937,161.156,168.589
2001-08-02,168.888,169.132,157.068,160.248
2001-08-03,159.809,162.825,158.429,159.584
2001-08-06,159.205,159.493,143.943,143.977
2001-08-07,140.801,147.438,130.109,143.324
2001-08-08,143.72,147.96,140.608,145.79
2001-08-09,146.131,159.973,145.954,159.973
2001-08-10,162.731,169.649,161.258,169.558
2001-08-13,169.768,169.829,162.583,163.431
2001-08-14,162.831,167.296,159.812,164.369
2001-08-15,164.74,167.387,163.313,165.918
2001-08-16,166.273,166.535,157.961,158.037
2001-08-17,157.174,160.896,155.351,156.949
2001-08-20,156.782,171.93,156.782,168.824
2001-08-21,169.496,172.233,167.391,168.171
2001-08-22,167.795,167.806,161.346,165.303
2001-08-23,163.445,169.085,160.53,167.672
2001-08-24,168.256,171.333,165.544,166.558
2001-08-27,166.365,168.186,163.468,163.79
2001-08-28,162.93,165.12,155.468,165.092
2001-08-29,165.492,168.073,164.366,164.394
2001-08-30,165.114,165.865,162.393,163.657
2001-08-31,160.921,162.951,158.194,158.758
2001-09-03,157.52,160.048,156.941,158.322
2001-09-04,158.321,167.801,158.311,167.447
2001-09-05,168.259,170.083,166.239,166.27
2001-09-06,166.41,168.9,166.041,167.835
2001-09-07,167.588,168.468,162.922,162.998
2001-09-10,161.629,168.502,160.646,167.982
2001-09-11,168.566,170.015,167.706,168.236
2001-09-12,157.65,164.743,157.074,161.226
2001-09-13,161.573,164.03,160.035,160.223
2001-09-14,160.328,162.125,152.398,152.496
2001-09-17,149.895,151.805,141.775,142.285
2001-09-18,143.346,152.016,143.15,147.708
2001-09-19,148.795,153.305,145.84,152.984
2001-09-20,153.021,154.579,150.033,150.651
2001-09-21,148.96,149.659,146.09,146.894
2001-09-24,146.885,148.034,145.724,146.383
2001-09-25,149.21,152.745,148.572,148.717
2001-09-26,148.965,149.837,147.613,148.177
2001-09-27,148.22,151.084,147.448,150.114
2001-09-28,150.368,152.513,150.344,151.551
2001-10-08,152.732,154.08,149.437,150.543
2001-10-09,150.343,154.849,150.328,153.788
2001-10-10,153.596,154.027,150.571,151.575
2001-10-11,152.36,153.72,150.839,151.403
2001-10-12,151.887,155.696,149.602,155.031
2001-10-15,155.889,157.274,154.831,156.436
2001-10-16,156.86,156.86,153.792,154.257
2001-10-17,154.336,155.134,153.298,153.801
2001-10-18,153.514,153.7,147.955,148.509
2001-10-19,148.056,148.507,143.699,146.252
2001-10-22,145.46,146.517,143.549,143.883
2001-10-23,155.345,158.148,154.062,158.148
2001-10-24,163.339,163.581,158.324,158.763
2001-10-25,158.06,158.179,155.053,155.086
2001-10-26,155.129,156.518,154.706,156.099
2001-10-29,156.187,157.838,156.187,157.105
2001-10-30,157.016,157.059,154.923,155.072
2001-10-31,154.9,156.349,153.254,156.349
2001-11-01,156.816,158.544,156.313,157.512
2001-11-02,157.564,157.655,155.428,156.09
2001-11-05,156.164,156.287,155.034,156.025
2001-11-06,156.112,157.269,155.912,156.726
2001-11-07,157.006,157.352,152.067,152.359
2001-11-08,150.992,153.796,149.986,153.684
2001-11-09,150.955,151.952,145.775,150.633
2001-11-12,152.593,153.768,149.887,149.977
2001-11-13,148.7,149.513,147.765,149.054
2001-11-14,149.485,150.99,149.477,149.804
2001-11-15,150.247,150.862,149.545,149.875
2001-11-16,158.425,160.004,152.427,152.585
2001-11-19,153.031,154.482,152.869,154.448
2001-11-20,154.688,158.053,154.664,157.525
2001-11-21,157.499,157.773,156.27,157.566
2001-11-22,157.591,158.405,157.226,158.371
2001-11-23,158.467,158.901,157.686,158.332
2001-11-26,158.211,158.348,157.085,157.683
2001-11-27,157.694,159.021,157.659,159.019
2001-11-28,159.141,160.503,159.124,160.048
2001-11-29,159.882,161.185,159.466,160.581
2001-11-30,160.608,165.336,160.608,165.313
2001-12-03,166.785,169.508,166.273,168.615
2001-12-04,168.853,169.633,167.474,169.562
2001-12-05,168.733,170.205,166.846,166.872
2001-12-06,166.51,169.183,166.455,169.032
2001-12-07,169.719,172.226,169.675,172.079
2001-12-10,172.919,176.363,172.115,176.326
2001-12-11,176.993,177.2,173.519,173.672
2001-12-12,174.34,174.957,172.936,173.365
2001-12-13,173.492,174.181,166.569,166.933
2001-12-14,166.367,168.44,165.891,166.722
2001-12-17,166.646,168.793,166.585,168.427
2001-12-18,168.551,172.653,168.19,172.436
2001-12-19,172.819,173.42,169.542,169.62
2001-12-20,169.525,169.689,166.861,167.892
2001-12-21,167.823,169.416,167.668,169.393
2001-12-24,169.407,169.659,165.58,166.204
2001-12-25,166.005,167.818,165.868,167.406
2001-12-26,167.445,170.539,167.247,170.531
2001-12-27,170.684,171.095,169.592,169.636
2001-12-28,169.626,170.382,168.683,170.279
2001-12-31,170.4,172.325,170.4,171.531
2002-01-04,170.985,171.716,168.581,169.024
2002-01-07,168.79,168.861,167.168,168.822
2002-01-08,167.935,169.198,160.881,161.007
2002-01-09,159.939,160.924,154.563,155.888
2002-01-10,155.017,159.485,153.554,159.122
2002-01-11,158.888,158.888,154.5,154.513
2002-01-14,153.041,153.041,149.401,149.576
2002-01-15,148.181,150.942,147.835,148.439
2002-01-16,148.529,153.241,148.529,152.743
2002-01-17,152.636,152.641,147.656,147.853
2002-01-18,146.83,151.018,145.342,148.883
2002-01-21,148.649,149.118,141.981,142.022
2002-01-22,140.678,144.247,130.285,131.525
2002-01-23,129.48,137.394,121.094,137.234
2002-01-24,135.672,140.39,131.198,137.205
2002-01-25,137.868,139.152,135.739,137.139
2002-01-28,135.147,135.763,126.2,126.23
2002-01-29,124.607,130.504,124.292,128.777
2002-01-30,129.118,130.813,128.194,129.925
2002-01-31,132.223,142.814,132.214,142.714
2002-02-01,143.899,145.693,142.28,143.504
2002-02-04,143.453,146.596,141.62,146.174
2002-02-05,145.928,146.845,144.057,145.571
2002-02-06,145.467,145.469,142.108,142.14
2002-02-07,141.764,145.553,141.764,144.616
2002-02-08,145.024,145.901,142.294,142.296
2002-02-25,145.501,146.06,143.547,143.786
2002-02-26,143.378,143.5,140.023,141.979
2002-02-27,142.141,143.362,141.845,142.441
2002-02-28,143.73,145.735,142.923,143.15
2002-03-01,143.118,143.193,141.824,142.008
2002-03-04,141.81,143.46,141.338,143.431
2002-03-05,143.89,148.682,143.872,147.829
2002-03-06,148.34,150.991,147.696,148.228
2002-03-07,148.519,151.898,148.436,151.857
2002-03-08,153.465,154.485,151.192,154.06
2002-03-11,154.535,155.963,153.551,155.924
2002-03-12,155.746,155.746,151.879,151.954
2002-03-13,151.107,152.625,149.929,150.077
2002-03-14,149.953,154.737,149.953,154.681
2002-03-15,155.122,155.5,150.138,150.203
2002-03-18,152.878,154.214,150.667,151.286
2002-03-19,151.42,154.252,151.42,154.089
2002-03-20,154.422,155.739,153.096,154.225
2002-03-21,154.517,154.696,152.607,153.249
2002-03-22,153.024,153.122,151.443,152.233
2002-03-25,152.109,152.532,151.747,152.219
2002-03-26,152.139,152.299,149.73,150.471
2002-03-27,150.293,151.928,149.926,151.894
2002-03-28,152.043,154.901,151.348,153.854
2002-03-29,154.168,154.168,150.548,151.191
2002-04-01,151.157,152.0,150.694,151.807
2002-04-02,151.795,152.217,149.128,149.589
2002-04-03,149.85,150.901,149.431,150.241
2002-04-04,150.169,152.692,148.763,152.668
2002-04-05,153.783,153.914,151.476,151.744
2002-04-08,151.635,153.323,151.471,151.501
2002-04-09,151.637,153.438,151.589,153.087
2002-04-10,153.157,153.404,152.688,152.983
2002-04-11,153.107,153.513,151.377,151.441
2002-04-12,151.779,152.206,150.236,150.396
2002-04-15,150.353,150.783,142.57,144.202
2002-04-16,143.29,144.707,140.854,142.376
2002-04-17,142.11,144.173,141.74,143.619
2002-04-18,143.463,143.832,137.465,137.788
2002-04-19,137.412,139.861,134.686,139.611
2002-04-22,139.268,139.544,137.148,138.001
2002-04-23,137.999,140.161,137.91,139.206
2002-04-24,139.509,140.084,138.345,139.142
2002-04-25,139.097,140.063,138.677,140.024
2002-04-26,140.168,144.998,140.051,144.606
2002-04-29,144.993,146.95,143.843,146.679
2002-04-30,146.606,146.697,144.631,145.276
2002-05-08,145.296,146.117,144.107,144.196
2002-05-09,144.017,145.054,143.607,144.133
2002-05-10,144.143,144.197,142.832,142.936
2002-05-13,142.725,142.725,141.001,141.652
2002-05-14,141.757,142.317,141.203,141.438
2002-05-15,141.63,146.189,141.607,143.988
2002-05-16,144.335,145.474,143.088,143.288
2002-05-17,143.387,144.573,142.69,143.783
2002-05-20,143.9,143.928,141.682,142.533
2002-05-21,144.135,145.523,144.053,144.646
2002-05-22,144.503,144.626,143.233,143.369
2002-05-23,143.553,144.449,143.38,143.43
2002-05-24,143.795,143.825,141.462,141.812
2002-05-27,141.901,142.534,140.521,141.231
2002-05-28,141.263,142.325,141.221,141.306
2002-05-29,140.932,140.934,138.116,138.429
2002-05-30,138.328,139.006,137.602,138.641
2002-05-31,138.362,139.1,138.033,138.168
2002-06-03,137.986,138.0,134.743,134.937
2002-06-04,135.618,137.262,134.972,136.847
2002-06-05,136.815,136.87,135.319,135.527
2002-06-06,135.45,140.659,135.45,139.827
2002-06-07,139.801,141.037,139.237,139.781
2002-06-10,139.853,140.12,138.576,138.793
2002-06-11,138.388,139.768,138.388,139.326
2002-06-12,139.149,139.254,138.129,138.459
2002-06-13,137.809,139.078,137.684,137.824
2002-06-14,137.68,137.68,136.388,136.472
2002-06-17,136.492,136.528,135.723,136.029
2002-06-18,135.978,138.199,135.973,137.81
2002-06-19,137.842,138.098,136.764,137.159
2002-06-20,137.268,138.491,137.096,137.813
2002-06-21,137.943,142.056,137.943,141.742
2002-06-24,154.959,155.542,149.894,155.443
2002-06-25,156.232,157.203,152.371,153.244
2002-06-26,152.566,153.778,151.57,152.987
2002-06-27,152.741,153.705,152.126,152.703
2002-06-28,152.535,152.789,149.129,150.792
2002-07-01,150.681,150.811,148.555,148.585
2002-07-02,148.349,152.783,148.081,152.705
2002-07-03,153.006,156.776,152.599,156.724
2002-07-04,157.235,157.917,155.092,155.205
2002-07-05,154.944,157.815,154.696,157.786
2002-07-08,157.846,158.868,157.31,157.838
2002-07-09,157.826,157.836,155.195,155.605
2002-07-10,155.636,156.241,154.061,154.352
2002-07-11,154.245,156.547,153.975,155.171
2002-07-12,155.267,156.689,154.876,155.19
2002-07-15,155.146,155.357,153.583,153.634
2002-07-16,153.553,154.971,153.451,153.75
2002-07-17,153.74,156.459,153.382,156.438
2002-07-18,156.332,157.141,155.625,155.821
2002-07-19,155.861,157.148,155.853,156.912
2002-07-22,156.593,156.82,153.944,154.119
2002-07-23,153.798,154.59,153.518,153.868
2002-07-24,153.807,154.465,153.402,153.681
2002-07-25,155.362,156.257,153.936,153.936
2002-07-26,154.05,154.421,150.682,150.876
2002-07-29,150.74,151.482,150.01,151.444
2002-07-30,151.48,152.267,150.965,152.012
