real,prediction
2805.0106,2789.4302064440844
2837.8623,2769.223915179312
2863.5711,2851.8999457512496
2911.4646,2883.503050428331
2912.3134,2923.5705640357733
2915.2974,2930.4088034955857
2889.6936,2901.687228724837
2896.0109,2874.9885239844916
2884.6799,2883.5954120090605
2897.3997,2874.0587002676725
