date,close,open,high,low,turn,volume,ma,ema,bias,boll,boll_ub,boll_lb,rsi_6,rsi_12,pdi,mdi,dx,adx,adxr,macd,macds,macdh,kdjk,kdjd,kdjj
2011-12-16,25.074,23.709,25.416,23.614,92.3878,117177275,,,,25.074,,,,,,,,,,0.0,0.0,0.0,60.34036256011841,53.446787520039464,74.12751264027628
2011-12-19,25.568,24.856,26.07,24.657,41.3272,52416127,,,,25.321,26.01962149981231,24.622378500187693,100.0,100.0,24.795268425841666,0.0,100.0,100.0,100.0,0.011083333333335332,0.006157407407408518,0.00985185185185363,66.74699523551868,57.88019009186586,84.48060552282432
2011-12-20,25.492,25.7,26.165,25.274,21.6666,27480230,,,,25.378,25.91,24.846,84.41558441558432,85.62874251496997,22.131005007176093,0.0,100.0,100.0,100.0,0.011765611110039487,0.008455851547831045,0.006619519124416884,69.03739313884965,61.59925777419379,83.91366386816136
2011-12-21,25.027,25.738,26.222,24.932,17.488,22180360,,,,25.29025,25.848715457003983,24.731784542996017,39.368823716926975,43.705306874515564,14.680520520229445,8.753640452469687,25.291624797937466,66.41550105595354,84.90238120863967,-0.0050010687297792344,0.0038972742180172653,-0.017796685895593,64.08474471015334,62.427753419513635,67.39872729143275
2011-12-22,25.416,24.619,25.795,24.24,11.6082,14722866,,,,25.3154,25.811951306513233,24.818848693486768,60.51877745211185,61.090462359495284,10.01137723227851,19.906532325202623,33.0743532528989,53.53710725364752,72.7871909309794,0.0014726585751994037,0.0031760058806725895,-0.0034066946109463717,65.75486048161551,63.53678910688092,70.1910032310847
2011-12-23,25.691,25.15,25.767,24.486,9.9809,12658980,,,,25.378,25.91772289186211,24.83827710813789,69.5342683419081,68.57490376687645,7.714725508415573,15.33989072134761,33.074353252898895,46.355251917322796,63.510318314141294,0.01709572655922642,0.0069490241060590685,0.020293404906334703,70.38309717179271,65.81889179518484,79.51150792500846
2011-12-26,25.33,25.33,25.909,25.122,5.8897,7469975,,,,25.37114285714286,25.86517447363642,24.877111240649302,51.13897992137574,53.76463089438141,9.113834085857512,13.128708647217799,18.05042979816355,37.02961980415905,54.78568293702862,0.010466575984697357,0.007839222646797367,0.00525470667579998,68.85458011861841,66.83078790299604,72.90216454986319
2011-12-27,25.672,25.084,27.863,24.676,10.9942,13944132,,,,25.40875,25.913188301479973,24.90431169852003,62.43631584760299,62.201477333835385,30.415370027274324,8.151792707875787,57.7267699786158,43.56286429483317,51.24309772863372,0.02211869291151558,0.011270847876906999,0.021695690069217163,62.048028700715406,65.23653483556916,55.6710164310079
2011-12-28,25.719,25.103,26.004,23.832,8.474,10747748,,,,25.44322222222222,25.958421967736307,24.928022476708136,63.81601043503114,63.20799089860108,23.300739042806416,15.697120650678102,19.497527433277764,36.187281613887876,46.62876728222254,0.032182860512872224,0.016101626540844627,0.032162467944055195,57.87904196271119,62.78403721128317,48.06905146556723
2011-12-29,26.668,25.236,26.838,25.236,7.8709,9982846,,,,25.5657,26.48001433933364,24.65138566066636,80.8545000216917,76.80998833593631,28.212548741845346,12.99541235514717,36.92766150424455,36.40957792424711,43.56049365846719,0.08773625439608068,0.03215194156485767,0.11116862566244602,62.0376115358784,62.53522865281491,61.04237730200538
