date,close,open,high,low,turn,volume,ma,ema,bias,boll,boll_ub,boll_lb,rsi_6,rsi_12,pdi,mdi,dx,adx,adxr,macd,macds,macdh,kdjk,kdjd,kdjj
2015-05-27,5.507,5.507,5.507,5.507,0.0347,23600,,,,5.507,,,,,,,,,,0.0,0.0,0.0,33.33333333333333,44.444444444444436,11.111111111111114
2015-05-28,6.058,6.058,6.058,6.058,0.0101,6881,,,,5.7825,6.561731672867575,5.0032683271324245,100.0,100.0,53.57142857142857,0.0,100.0,100.0,100.0,0.012362179487178437,0.006867877492876909,0.010988603988603057,55.55555555555554,48.14814814814814,70.37037037037035
2015-05-29,6.664,6.664,6.664,6.664,0.0115,7825,,,,6.076333333333333,7.233769004691934,4.918897661974733,100.0,100.0,71.42367315919357,0.0,100.0,100.0,100.0,0.03454389413549741,0.018210507264442684,0.03266677374210945,70.37037037037035,55.55555555555554,99.99999999999997
2015-06-01,7.331,7.331,7.331,7.331,0.0066,4500,,,,6.39,7.960762023138239,4.819237976861761,100.0,100.0,80.43347824161219,0.0,100.0,100.0,100.0,0.067867770609924,0.03503207343838621,0.06567139434307556,80.2469135802469,63.78600823045265,113.1687242798354
2015-06-02,8.063,8.063,8.063,8.063,0.0074,5000,,,,6.7246,8.746879209209252,4.702320790790747,100.0,100.0,85.9654654080029,0.0,100.0,100.0,100.0,0.11367464387635007,0.05842646017028883,0.11049636741212247,86.8312757201646,71.46776406035663,117.55829903978051
2015-06-03,8.87,8.87,8.87,8.87,0.0121,8252,,,,7.082166666666666,9.600138999053712,4.56419433427962,100.0,100.0,89.82196327444865,0.0,100.0,100.0,100.0,0.17358187397874847,0.0896399798295339,0.16788378829842915,91.22085048010973,78.05212620027433,117.55829903978054
2015-06-04,9.756,9.756,9.756,9.756,0.046,31300,,,,7.464142857142856,10.525000564512133,4.40328514977358,100.0,100.0,92.74882518403989,0.0,100.0,100.0,100.0,0.24914836992116562,0.13000729806509448,0.2382821437121423,94.14723365340649,83.41716201798505,115.60737692424937
2015-06-05,10.731,10.731,10.731,10.731,0.0221,15000,,,,7.8725,11.52853891820486,4.2164610817951385,100.0,100.0,95.13410805767741,0.0,100.0,100.0,100.0,0.3421828639368343,0.18099707650647415,0.32237157486072027,96.09815576893766,87.64415993496925,113.00614743687447
2015-06-08,11.805,11.805,11.805,11.805,0.0362,24600,,,,8.309444444444445,12.618612474483552,4.000276414405339,100.0,100.0,97.18638434303988,0.0,100.0,100.0,100.0,0.4546860927892027,0.24422059704599577,0.42093099148641383,97.39877051262509,90.89569679418786,110.40491794949955
2015-06-09,12.985,12.985,12.985,12.985,0.0457,31100,,,,8.777,13.801942056050663,3.7520579439493362,100.0,100.0,99.01323714580904,0.0,100.0,100.0,100.0,0.588658724317348,0.32139473216062686,0.5345279843134423,98.26584700841671,93.35241353226414,108.09271396072188
2015-06-10,14.285,14.285,14.285,14.285,0.0829,56400,9.654799999999998,11.014345454545456,0.48,9.277727272727272,15.087810032269278,3.467644513185266,100.0,100.0,100.70136444210243,0.0,100.0,100.0,100.0,0.7464722616959847,0.41439926675713223,0.6641459898777049,98.84389800561114,95.18290835671314,106.16587730340711
2015-06-11,15.715,15.715,15.715,15.715,0.0522,35500,10.6205,12.1162,0.48,9.814166666666667,16.48507849385046,3.143254839482875,100.0,100.0,102.28700944289979,0.0,100.0,100.0,100.0,0.9305689061744093,0.5252508579851284,0.8106360963785619,99.22926533707408,96.53169401683346,104.62440797755534
2015-06-12,17.285,17.285,17.285,17.285,0.0557,37900,11.682599999999999,13.32792727272727,0.48,10.388846153846155,18.002385490499588,2.77530681719272,100.0,100.0,103.79036989707838,0.0,100.0,100.0,100.0,1.1434420123242006,0.6560815840837325,0.9747208564809362,99.48617689138271,97.5165216416832,103.42548739078177
2015-06-15,19.013,19.013,19.013,19.013,0.1446,98294,12.850800000000001,14.66072727272727,0.48,11.004857142857144,19.651090644113154,2.3586236416011346,100.0,100.0,105.24493771891701,0.0,100.0,100.0,100.0,1.388077706722889,0.809215719093678,1.1577239752584223,99.6574512609218,98.23016484809605,102.51202408657332
2015-06-16,20.915,20.915,20.915,20.915,0.7681,522300,14.136000000000001,16.126945454545453,0.48,11.665533333333334,21.4434229059987,1.8876437606679701,100.0,100.0,106.66044863673434,0.0,100.0,100.0,100.0,1.667726967057039,0.9871795130305657,1.3610949080529464,99.77163417394786,98.74398795671331,101.82692660841695
2015-06-17,23.005,23.005,23.005,23.005,0.9829,668342,15.5495,17.739490909090907,0.479,12.37425,23.391472529597316,1.3570274704026861,100.0,100.0,108.03314666904622,0.0,100.0,100.0,100.0,1.9857193955768082,1.1926715769298415,1.5860956372939334,99.84775611596523,99.11191067646394,101.31944699496779
2015-06-18,25.307,25.307,25.307,25.307,2.9214,1986526,17.104599999999998,19.51358181818182,0.48,13.135,25.510271754591894,0.7597282454081054,100.0,100.0,109.38116584596906,0.0,100.0,100.0,100.0,2.346048572043429,1.4286609850038874,1.8347751740790836,99.89850407731014,99.37410847674599,100.94729527843845
2015-06-19,23.319,22.926,27.4,22.776,47.9318,32593597,18.3634,20.643472727272727,0.27,13.700777777777777,26.63082831324256,0.7707272423129936,79.72196463478015,85.75677330638419,76.36828402652986,21.025839149012235,56.82318714217388,87.62317648938982,96.45212904627289,2.4678587406573165,1.6403133257461695,1.655090829822294,90.49540692678578,96.41454129342591,78.65713819350549
2015-06-23,22.379,22.273,23.319,21.004,25.9004,17612269,19.420799999999996,21.37358181818182,0.152,14.157526315789474,27.33907195721848,0.9759806743604695,71.49577063402965,79.88746325939033,63.421305051911425,31.566966276832748,33.53502314494622,72.133131644299,89.48752890647312,2.471154040526514,1.8089112204324285,1.324485640188171,80.90213556206865,91.24373938297349,60.21892792025898
2015-06-24,23.754,23.275,24.616,22.577,33.4879,22771760,20.497699999999995,22.161436363636366,0.159,14.637350000000001,28.166086250546172,1.1086137494538306,75.86687015700653,81.86777320205077,63.20183130192051,26.483174452143793,40.941801297830345,63.20638607369506,81.96604544401887,2.5335023209003893,1.9555197214619715,1.1559651988768356,76.86729162988289,86.45159013194328,57.6986946257621
2015-06-25,23.176,22.748,25.375,21.551,29.578,20113043,21.386799999999997,22.648400000000002,0.084,15.5208,28.84519331056903,2.196406689430967,70.41957186858492,78.33094952138453,49.389040237993825,27.82399981367171,27.92927258127942,53.11514978057866,73.71306846872253,2.513069127836008,2.068067674378515,0.8900029069149866,70.65827351038163,81.18715125808939,49.60051801496613
2015-06-26,23.59,22.238,24.896,21.551,27.0885,18420177,22.174299999999995,23.048981818181826,0.064,16.397399999999998,29.40356270769158,3.391237292308414,72.13898288648876,79.03854164517334,40.12310524284277,22.60390700894768,27.929272581279413,45.913036337736656,65.76341543350549,2.4950749692693392,2.1541039691610413,0.6819420002165959,65.29636659366247,75.89022303661375,44.10865370775991
