date,close,open,high,low,turn,volume,ma,ema,bias,boll,boll_ub,boll_lb,rsi_6,rsi_12,pdi,mdi,dx,adx,adxr,macd,macds,macdh,kdjk,kdjd,kdjj
2010-12-20,16.606,16.856,17.052,15.715,2.0847,4216877,,,,16.606,,,,,,,,,,0.0,0.0,0.0,55.54724507604093,51.84908169201364,62.943571844095516
2010-12-21,16.444,16.525,16.674,16.17,0.9062,1833050,,,,16.525,16.754102597104442,16.295897402895555,0.0,0.0,0.0,0.0,,,,-0.003634615384616069,-0.002019230769231149,-0.0032307692307698395,55.206515415939506,52.96822626665559,59.68309371450732
2010-12-22,16.185,16.602,16.65,16.108,0.9923,2007304,,,,16.411666666666665,16.836375194169158,15.986958139164175,0.0,0.0,0.0,4.522444725675678,100.0,100.0,100.0,-0.012662795925589165,-0.006381347636590991,-0.01256289657799635,48.52211972630818,51.48619075320645,42.593977672511656
2010-12-23,15.715,16.233,16.329,15.706,1.0605,2145211,,,,16.2375,17.015700488306194,15.459299511693807,0.0,0.0,0.0,24.928630351278475,100.0,100.0,100.0,-0.033427827428180734,-0.01554343428685852,-0.03576878628264443,32.57096243269481,45.18111464636923,7.350658005345977
2010-12-24,15.461,15.744,15.955,15.284,0.9397,1900815,,,,16.0822,17.04995968091257,15.114440319087432,0.0,0.0,0.0,36.102598744922545,100.0,100.0,100.0,-0.054114739601635264,-0.027017525587065782,-0.054194428029138965,25.051079027528058,38.471102773422174,-1.7889684642601793
2010-12-27,15.025,15.524,15.806,14.867,0.962,1945974,,,,15.906,17.128440837014207,14.683559162985794,0.0,0.0,0.0,38.806042017929826,100.0,100.0,100.0,-0.08417681738218796,-0.0425108716586901,-0.08333189144699572,19.111093112173542,32.01776621967263,-6.702253102824635
2010-12-28,15.27,15.227,15.782,14.877,1.1072,2239616,,,,15.815142857142858,17.03023211508315,14.600053599202564,19.65155500541539,16.248418057872442,0.0,28.639160025725985,100.0,100.0,100.0,-0.09090709148949827,-0.054758663804207304,-0.07229685537058193,18.88870738370683,27.641413274350697,1.3832956024190963
2010-12-29,15.725,15.217,15.739,15.217,0.5645,1141851,,,,15.803875,16.930633403563068,14.677116596436932,44.12288033826781,36.99045132994034,0.0,24.201118107594226,100.0,100.0,100.0,-0.0723185687665584,-0.05897863918074628,-0.026679859171624243,25.681716440396457,26.988180996365948,23.068787328457475
2010-12-30,15.883,15.802,15.94,15.619,0.8826,1785317,,,,15.812666666666665,16.867971835800216,14.757361497533115,50.41577523812325,42.39492386056336,5.920228571166072,21.570814605558493,56.92976411911162,86.40448666077117,95.7084520394009,-0.05050705331187544,-0.057021660817282896,0.013029215010814915,32.62076290534438,28.865708299358754,40.130872117315626
2010-12-31,16.635,15.883,16.712,15.811,1.5046,3043453,,,,15.894899999999998,17.01758465939659,14.772215340603406,69.82493354451978,60.14440201539725,24.90902646408662,16.708983598507814,19.70311135310351,65.96174316855858,86.5916334373975,0.0044352975702270925,-0.043251734566942285,0.09537406427433875,53.68936135875717,37.14025931915822,86.78756543795507
