date,close,open,high,low,turn,volume,ma,ema,bias,boll,boll_ub,boll_lb,rsi_6,rsi_12,pdi,mdi,dx,adx,adxr,macd,macds,macdh,kdjk,kdjd,kdjj
2010-12-20,18.088,16.411,18.088,16.355,4.3173,25515439,,,,18.088,,,,,,,,,,0.0,0.0,0.0,66.66666666666666,55.55555555555554,88.88888888888889
2010-12-21,17.89,17.805,18.559,17.57,2.6234,15504004,,,,17.989,18.269014285349876,17.708985714650126,0.0,0.0,25.51278347537193,0.0,100.0,100.0,100.0,-0.004442307692308134,-0.002467948717948963,-0.003948717948718342,67.65981044565436,59.59030718558847,83.79881696578613
2010-12-22,19.162,18.041,19.595,17.909,2.965,17523027,,,,18.38,19.748859379191302,17.011140620808696,88.51774530271395,87.51289989680079,40.557658413246166,0.0,100.0,100.0,100.0,0.03378426214804264,0.012389514751719725,0.042789494792645835,73.98514112014817,64.38858516377503,93.17825303289445
2010-12-23,17.589,18.729,19.388,17.429,3.1332,18517498,,,,18.18225,19.551507097845395,16.812992902154605,38.260241833604006,40.13251301467104,24.31497650687785,9.324716950002715,44.56122519692305,75.07798196925899,88.79652400452927,-0.006450076875406552,0.006007539268275865,-0.024915232287364836,62.01890066446091,63.59869033067032,58.85932133204207
2010-12-24,17.118,17.118,17.871,16.863,2.4393,14416282,,,,17.9694,19.49000882543802,16.44879117456198,31.777438019006468,34.10161222244744,19.97280472098671,18.080857210117827,4.971788298046633,47.99867517959025,73.03789546066206,-0.04691919850522197,-0.009736968636738957,-0.07436445973696602,49.19572801499038,58.79770289211034,29.991778260750465
2010-12-27,16.468,17.099,17.9,16.26,2.4667,14577979,,,,17.719166666666666,19.550177935519663,15.888155397813668,24.81447667205093,27.809930520016962,14.813610227925766,22.911926724772993,21.466404857275066,38.68658907465256,60.98154600403163,-0.09815908450670108,-0.03370427821203877,-0.1289096125893246,34.876112529733696,50.82383943798479,2.98065871323152
2010-12-28,16.11,16.486,16.713,15.535,1.4565,8608124,,,,17.489285714285714,19.556530809990207,15.422040618581219,21.675455450395503,25.03473801664701,12.171087739045065,29.65486842422753,41.8012695679507,39.7127875191531,53.97409630875693,-0.1455469697869205,-0.062008679758134996,-0.167076580057571,27.971595545274017,43.20642480708119,-2.4980629783403288
2010-12-29,17.721,16.524,17.721,16.392,4.2175,24925408,,,,17.51825,19.43914763243274,15.597352367567256,53.46405644218265,49.68386561101568,23.185386611264104,23.271464042487747,0.18528468893681102,27.235570225038618,45.533836333217366,-0.0983629481756303,-0.07074529410102824,-0.055235308149204104,36.59518520752258,41.002678273894986,27.780199074777784
2010-12-31,19.492,18.54,19.492,18.54,3.6026,21291156,,,,17.737555555555552,19.96466895884491,15.510442152266192,69.6913087166424,63.91359616030154,40.03023834292003,18.328732422492706,37.186238269453895,30.285266778817984,40.86043050633759,0.02367349028102339,-0.04893408649476956,0.1452151535515859,56.88447486741244,46.29661047173414,78.06020365876904
2011-01-04,20.641,20.34,21.442,18.917,5.4349,32119998,,,,18.027899999999995,20.817329165020443,15.238470834979548,76.16268335907783,69.93203062347004,50.723010942305805,13.735019619111654,57.38306150689934,38.42127893336532,40.12808431198398,0.16908267940068455,-8.567507829608383e-05,0.33833670895796125,66.736255633633,53.10982552570042,93.98911584949813
2011-01-05,22.704,20.095,22.704,20.095,3.267,19307877,18.4895,19.077181818181813,0.228,18.453,22.3200484868954,14.585951513104598,83.67344950311238,77.33573835361994,51.01104970173154,10.583700698597244,65.63440673171151,46.47488443732976,42.00639189944011,0.3816939252458056,0.08344552000838616,0.5964968104748388,77.82417042242199,61.34794049127427,110.77663028471741
2011-01-06,23.769,24.306,24.975,23.185,9.084,53686287,19.077400000000004,20.03709090909091,0.246,18.895999999999997,23.693348813288814,14.098651186711178,86.3397913733702,80.0958561054473,61.29092825714842,8.560851489091787,75.48852292613896,54.9743821087586,45.8053433005106,0.5908784404614948,0.1924208304067249,0.79691522010954,80.95763903867679,67.88450667374178,107.10390376854679
2011-01-07,22.968,23.505,24.108,22.488,4.4392,26235694,19.458000000000002,20.74447272727273,0.18,19.209230769230768,24.32768549397248,14.090776044489054,75.24847142956351,72.81963325851868,52.380075416579686,13.37806648884738,59.31130016390175,56.23575029431166,48.838968417948195,0.6929300737326116,0.29834597550751096,0.7891681964502013,80.21822828567153,71.9957472110517,96.6631904349112
2011-01-10,21.338,22.977,23.175,21.008,5.1971,30714601,19.832900000000002,21.08629090909091,0.076,19.361285714285714,24.40886563271861,14.313705795852819,57.279985871808385,60.59873446260276,43.33855510192429,23.357075518792094,29.959203319873453,48.6323705825396,48.77918728339616,0.6658488067077428,0.37522784199424897,0.5812419294269877,73.96963806615389,72.65371082941908,76.60149253962351
2011-01-11,21.197,21.027,21.724,20.811,3.9694,23459181,20.2408,21.33430909090909,0.047,19.483666666666668,24.439151228048654,14.528182105284682,55.894520169238625,59.6539902754098,38.98686068405882,22.709552454423196,26.382908505718216,42.21765361874546,46.8874390172217,0.6285626936788162,0.42774250787565454,0.4016403716063234,69.30602989720992,71.53781718534935,64.84245532093107
2011-01-12,21.31,21.253,21.856,20.632,3.1814,18802352,20.725,21.528709090909093,0.028,19.5978125,24.47157683399619,14.72404816600381,56.897147335822474,60.196515158963116,34.302984134508414,21.547383934162497,22.838882967901387,36.645040953344235,43.942106818228034,0.5992232849349399,0.4630319734372189,0.272382622995442,65.30379079636123,69.45980838901997,56.99175561104374
2011-01-13,21.263,21.225,21.545,20.509,2.5458,15045562,21.2403,21.62652727272727,0.001,19.69576470588235,24.483396193863214,14.908133217901485,56.258827625751216,59.83146153794504,30.509841677258997,20.26916656990112,20.16714280340558,31.915353853027217,40.4900416433731,0.5665030096471604,0.48420290773835567,0.16460020381760943,57.6410146360616,65.52021047136718,41.88262296545045
2011-01-14,20.443,21.263,21.649,20.349,2.3648,13975725,21.512500000000003,21.481563636363635,-0.05,19.737277777777777,24.395300625475414,15.07925493008014,45.55815394306771,53.6401858915108,26.641870668474937,19.14702442861547,16.368261832847146,27.45871147253001,36.75455347373669,0.4827891671833804,0.4839149726499329,-0.002251610933104997,46.82395363324102,59.28812485865845,21.895611182406157
2011-01-17,19.68,20.066,20.255,19.322,2.5677,15175024,21.531300000000005,21.148381818181818,-0.086,19.734263157894734,24.261123970722256,15.207402345067212,37.577473043173434,48.54144996521832,23.51669742338985,26.364264976102262,5.7087261667216875,21.22983829171458,32.30850531887786,0.3636364754317505,0.4595075248127456,-0.19174209876199022,33.32694261320968,50.63439744350886,-1.2879670473886762
2011-01-18,20.057,19.454,20.283,19.454,2.454,14503299,21.472900000000003,20.88032727272727,-0.066,19.7504,24.158886094126334,15.341913905873664,43.45097365734139,51.049492058630776,21.386790303475962,23.6767300528113,5.0815820229540645,16.608317711510935,27.815218927277034,0.29198627449797243,0.42561249162315445,-0.26725243425036405,26.551943698623063,42.60691286188026,-5.557994627891333
2011-01-19,20.735,19.878,20.905,19.605,2.3344,13796492,21.276,20.746163636363637,-0.025,19.882749999999998,24.239730938073613,15.525769061926383,52.995688506711474,55.321685974491174,24.55545211324993,20.587933551978374,8.788704043364515,14.371468904050733,23.96955116369619,0.2779837891822403,0.39581188909089415,-0.23565619981730768,27.542499309320235,37.58544167769358,7.456614572573542
2011-01-20,18.738,20.594,20.594,18.672,2.7527,16268466,20.7729,20.28470909090909,-0.098,19.92515,24.21648860970652,15.633811390293477,33.193291489936996,43.20541739962583,20.38029534360159,25.646996074288065,11.442560638359533,13.53392294818573,20.98539549340966,0.1298793036698278,0.34223000750403265,-0.4247014076684097,18.850229386315636,31.34037091390093,-6.1300536688549485
2011-01-21,18.342,18.342,18.738,17.918,2.0274,11981902,20.310299999999994,19.84272727272727,-0.097,19.884149999999998,24.221609468641205,15.546690531358792,30.482900870912573,41.25101578113821,18.305894123533907,30.20575912413709,24.529910246203546,16.677550570325586,19.75383165788729,-0.013425903273283524,0.2706764476827821,-0.5682047019121312,16.15578183905721,26.278841222286353,-4.090336927401083
2011-01-24,16.863,18.503,18.653,16.779,2.7543,16277901,19.8628,19.21594545454545,-0.151,19.84785,24.277360239055188,15.418339760944814,22.31607064519862,34.83141183070384,15.398394677727396,35.91954705791184,39.98826080340033,23.340655724191542,20.779085100757182,-0.22624608982395955,0.1708203832496435,-0.7941329461472061,11.322028021389722,21.293236821987474,-8.620389579805781
2011-01-25,16.59,16.863,17.202,16.373,2.0486,12106959,19.402099999999997,18.62089090909091,-0.145,19.82145,24.325138101521848,15.31776189847815,21.06594436332017,33.773067163083724,13.814228989461066,36.1026499957777,44.65107085903285,29.43124066207223,23.251898887279342,-0.4080574959974328,0.05460576097057222,-0.9253265139360101,8.919006803241357,17.168493482405434,-7.5799665550867985
2011-01-26,16.957,16.665,17.136,16.581,1.3445,7945727,18.9668,18.17632727272727,-0.106,19.845899999999997,24.277668609768146,15.414131390231848,27.60796081002711,36.59826688966787,12.580407760767462,32.87813301326144,44.65107085903283,33.78073015457563,26.260805055929747,-0.5190368985224048,-0.060470567790688025,-0.9171326614634334,9.635668422277153,14.657551795696007,-0.40809832456055517
2011-01-27,17.721,16.863,18.041,16.421,2.9298,17315378,18.6126,17.949818181818184,-0.048,19.926449999999996,24.124725509376624,15.728174490623369,40.02518853556835,42.19806942364491,19.609889679293303,27.956133394813033,17.546650268651952,29.14168523969927,27.084044356265597,-0.5452865546603824,-0.1576687760117042,-0.7752355572973565,16.338459736651956,15.217854442681322,18.579670324593224
2011-01-28,18.145,17.692,18.512,17.381,2.2829,13492066,18.3828,17.864800000000002,-0.013,19.947649999999996,24.103097218949323,15.79220278105067,46.173854000920656,45.13201243269349,21.901674174620872,24.52860156830395,5.65778977542122,22.431239979516015,25.75452093354332,-0.5290806789816855,-0.23209511808825373,-0.5939711217868636,23.925551563181315,18.12042014951465,35.535814390514645
2011-01-31,17.984,17.9,18.248,17.57,1.8458,10908446,18.213200000000004,17.792290909090912,-0.013,19.872249999999994,24.11628913246505,15.62821086753494,44.11312418248925,44.202605769250304,19.744687607948716,22.11290203500555,5.657789775421211,17.63843748107067,23.43545213283196,-0.5218894075937968,-0.2901438019768792,-0.4634912112338351,27.799440965627795,21.346760421552364,40.70480205377866
