date,close,open,high,low,turn,volume,ma,ema,bias,boll,boll_ub,boll_lb,rsi_6,rsi_12,pdi,mdi,dx,adx,adxr,macd,macds,macdh,kdjk,kdjd,kdjj
2010-12-20,24.703,25.415,25.472,24.391,0.6356,30422032,,,,24.703,,,,,,,,,,0.0,0.0,0.0,42.9540548874499,47.65135162914996,33.559461404049785
2010-12-21,25.744,24.826,25.78,24.725,0.6849,32782388,,,,25.2235,26.695696318430393,23.75130368156961,100.0,100.0,15.320334261838406,0.0,100.0,100.0,100.0,0.023355769230771983,0.01297542735042888,0.020760683760686207,61.10543903943741,52.136047432579105,79.044222253154
2010-12-22,25.178,25.709,25.793,25.011,0.4282,20495658,,,,25.208333333333332,26.25065829865525,24.166008368011415,60.51621904429723,62.76928136819607,11.572640444571348,0.0,100.0,100.0,100.0,0.012208259680363653,0.01266101437089395,-0.0009055093810605916,59.44832407669583,54.573472980618014,69.19802626885148
2010-12-23,25.019,25.182,25.556,24.927,0.3447,16497704,,,,25.161,26.032860845165867,24.289139154834135,53.40762174475153,56.340995397394046,9.069912682155266,3.1403328575070075,48.56233075237786,76.8766440996928,89.60509688885273,0.0010983259151586822,0.008744114487514795,-0.015291577144712225,54.56326693082622,54.57007096402074,54.54965886443716
2010-12-24,25.046,24.901,25.358,24.703,0.3889,18612858,,,,25.137999999999998,25.900027558556776,24.37597244144322,54.496807320915345,57.1538539814798,7.098026519063777,10.01942300173785,17.06677434114181,53.774408370883116,75.7650899500424,-0.003887376300713896,0.004986531554319683,-0.017747815710067158,51.94850225250518,53.696214726848886,48.45307730381775
2010-12-27,24.51,25.753,25.92,24.391,0.6492,31075708,,,,25.03333333333333,25.886252712094695,24.180413954571968,35.003637925255006,40.73080612264452,18.178471313452597,6.28301903289333,48.62930308878837,51.968620067665825,67.4131934162628,-0.02973106356086319,-0.004423866982842818,-0.05061439315604074,37.22662304080251,48.20635083150009,15.267167459407347
2010-12-28,24.22,24.479,24.861,24.171,0.4594,21988615,,,,24.917142857142856,25.909227818942284,23.92505789534343,28.406647753556257,34.82451228236093,15.167631391665697,10.415870633821783,18.573535214647272,40.96589147194947,58.69956125563248,-0.05893025343398506,-0.018217979295553938,-0.08142454827686224,25.75161566547115,40.72143910949043,-4.1880312225674174
2010-12-29,24.404,24.307,24.422,24.083,0.2659,12728114,,,,24.852999999999998,25.840565549361518,23.865434450638478,37.39070551139573,40.769436145586305,13.704681503950008,11.568696587682508,8.451521235203138,30.702433535642673,49.862012178124075,-0.068810681696295,-0.03037635707843154,-0.07686864923572694,22.99245798492852,34.81177873463646,-0.6461835144873618
2010-12-30,24.263,24.408,24.567,24.11,0.3786,18121954,,,,24.787444444444443,25.791479359729323,23.783409529159563,33.52242626976822,37.8809349775901,15.591518080633893,10.129650022897211,21.23491450991627,27.800813260830758,43.100660878894395,-0.0816012318460011,-0.04220955727765427,-0.07878334913669366,18.594500206247083,29.406019225173335,-3.0285378316054192
2010-12-31,24.681,24.387,24.822,24.294,0.3442,16476099,,,,24.7768,25.725804062747425,23.827795937252578,51.40662948594182,49.46098305475686,19.583138861102892,8.670231459191543,38.625152603732346,31.050780918439763,39.482729205749834,-0.06795639384354857,-0.047978343270226105,-0.039956101146644926,23.247358693114123,27.353132381153596,15.035811317035176
