date,close,open,high,low,turn,volume,ma,ema,bias,boll,boll_ub,boll_lb,rsi_6,rsi_12,pdi,mdi,dx,adx,adxr,macd,macds,macdh,kdjk,kdjd,kdjj
2010-12-20,12.839,12.804,12.839,11.992,0.6839,1531871,,,,12.839,,,,,,,,,,0.0,0.0,0.0,66.66666666666666,55.55555555555554,88.88888888888889
2010-12-21,12.768,12.51,12.792,12.477,0.2811,629759,,,,12.8035,12.903909162928489,12.70309083707151,0.0,0.0,0.0,0.0,,,,-0.0015929487179491275,-0.0008849715099717375,-0.00141595441595478,74.98360225632953,62.0315711224802,100.8876645240282
2010-12-22,12.688,12.717,12.717,12.418,0.1602,358801,,,,12.765,12.916089377522047,12.613910622477954,0.0,0.0,0.0,6.334909527046544,100.0,100.0,100.0,-0.004510528059077146,-0.0023708553415723145,-0.004279345435009662,77.37985919804102,67.14766714766714,97.8442432987888
2010-12-23,12.627,12.599,12.674,12.404,0.2248,503564,,,,12.730500000000001,12.915601773807456,12.545398226192546,0.0,0.0,0.0,6.03714915620004,100.0,100.0,100.0,-0.007929340513813443,-0.004253811023225813,-0.00735105898117526,76.57673415249172,70.29068948260866,89.14882349225786
2010-12-24,12.228,12.394,12.566,12.11,0.1972,441626,,,,12.63,13.107181307261717,12.152818692738284,0.0,0.0,0.0,23.928078330095396,100.0,100.0,100.0,-0.025497267755417496,-0.010573259122997256,-0.02984801726484048,60.338838116615854,66.97340569394439,47.0697029619588
2010-12-27,11.875,12.228,12.58,11.64,0.515,1153616,,,,12.504166666666668,13.253952147098683,11.754381186234653,0.0,0.0,0.0,35.047650831608266,100.0,100.0,100.0,-0.05067319734111031,-0.021442571893541384,-0.05846125089513785,46.75911420729629,60.23530853172835,19.806725558432163
2010-12-28,11.957,11.757,11.992,11.43,0.2163,484434,,,,12.426,13.225726619956262,11.626273380043738,10.851376784426762,9.210603892410717,0.0,35.61514169715968,100.0,100.0,100.0,-0.06223119987966541,-0.03176508549525156,-0.0609322287688277,43.64021382449988,54.70361029598553,21.51342088152859
2010-12-29,11.948,11.851,12.061,11.75,0.1076,241010,,,,12.36625,13.180153293658757,11.552346706341245,10.698473587656835,9.110135338256086,2.788684705257411,30.843316380185627,83.41648064191793,94.53620305317797,98.1998346411582,-0.06940863868390501,-0.0408115392136596,-0.057194198940490826,41.34802994025093,50.251750177407324,23.54058946593814
2010-12-30,12.557,11.835,12.672,11.835,0.4163,932509,,,,12.387444444444446,13.159328575069704,11.615560313819188,58.35132745107083,49.6511671808624,22.858672928902394,22.538281436627155,0.7057554779897642,64.91776527256812,87.69404546207947,-0.04310809126169879,-0.04134205413001011,-0.0035320742633773577,54.227288472114296,51.576929608976315,59.528006198390244
2010-12-31,13.286,12.345,13.403,12.345,0.58,1299118,,,,12.477300000000001,13.400644669003823,11.55395533099618,76.42327582387895,68.1835121318959,37.31311758311693,16.297593566152813,39.200233622064864,57.035815307382606,78.29786236860076,0.013726297045769442,-0.0290035467532368,0.08545968759801248,67.50817373052254,56.88734431615839,88.74983255925085
2011-01-04,12.893,13.274,13.403,12.686,0.6298,1410830,12.482700000000001,12.520909090909093,0.033,12.515090909090908,13.426215249472813,11.603966568709003,59.67281958649904,56.05037574762281,30.360763034685544,13.260949723522081,39.200233622064864,51.68074819467807,70.30617276392634,0.03366592829944359,-0.015291823701084669,0.09791550400105653,69.7224621626359,61.16571693165089,86.83595262460594
2011-01-05,12.587,12.815,12.815,12.533,0.2351,526696,12.4646,12.539872727272728,0.01,12.521083333333332,13.390797793615695,11.651368873050968,49.52959793647343,48.69072228806254,26.90422091052659,15.927148158863814,25.62858248560535,43.97072431577897,62.512312604115486,0.031017774565256673,-0.005346464143035915,0.07272847741658517,66.02886225608401,62.78676537312859,72.51305602199486
2011-01-06,12.43,12.639,12.698,12.324,0.1757,393589,12.4388,12.533581818181817,-0.001,12.514076923076923,13.348296503099057,11.679857343054788,44.83717576787727,45.35728224472568,23.72574259552645,19.849900140489822,8.89451586180083,33.69520674523604,54.07038884335257,0.019773725856559565,-3.0159187337120206e-05,0.03960777008779337,60.9139872381327,62.16250599479662,58.41694972480485
2011-01-07,12.272,12.364,12.439,12.199,0.1637,366671,12.4033,12.503254545454546,-0.011,12.496785714285712,13.308655798084242,11.684915630487183,40.23393713950683,42.186503364128356,21.504540366467708,21.62215746934151,0.27272457381640886,23.97446608165628,45.31715924487149,0.0019435111501238111,0.000382734119846225,0.0031215540605551723,54.83470073351438,59.71990424103586,45.06429371847142
2011-01-10,11.83,12.263,12.357,11.804,0.1662,372270,12.363500000000002,12.39901818181818,-0.043,12.452333333333334,13.307092335848633,11.597574330818034,29.92161097992161,34.76889971989894,18.172986955082056,29.459287673334956,23.69464991184693,23.893498495214125,39.118010336367895,-0.037756940705806485,-0.007523372232975887,-0.06046713694566119,43.31436544930693,54.25139131045955,21.440313727001694
2011-01-11,11.753,11.762,11.898,11.564,0.1242,278202,12.351300000000002,12.288018181818183,-0.048,12.408625,13.305381488685752,11.51186851131425,28.399905168559485,33.644649157184745,16.11759800014971,33.083185993799965,34.482352955466226,26.94635901376515,35.60881546473882,-0.07207685934592867,-0.020807998646605045,-0.10253772139864725,32.30201851052218,46.93493371048043,3.0361881106056927
2011-01-12,12.032,11.793,12.063,11.757,0.208,465834,12.358799999999999,12.229963636363637,-0.026,12.386470588235296,13.273762568827665,11.499178607642927,41.365530100726964,41.16456797257813,19.2541231935408,29.441912168645963,20.921187729825213,25.21374416357428,32.61958012910646,-0.08009032369287894,-0.03293759795038306,-0.09430545148499175,30.01755013262653,41.295805851195794,7.461038695488
2011-01-13,11.945,12.112,12.298,11.938,0.1106,247762,12.358500000000001,12.154727272727273,-0.033,12.361944444444445,13.247543868489696,11.476345020399194,38.74045988759359,39.63652223311204,24.020163404204947,25.882163620841723,3.73128935590962,19.0475882338307,28.723981648730373,-0.0907294737269222,-0.04470800999895467,-0.09204292745593505,26.917627222729813,36.50307964170713,7.7467223847751825
2011-01-14,11.515,11.828,11.875,11.405,0.2944,659469,12.254299999999999,12.001363636363635,-0.06,12.317368421052633,13.26168221318515,11.373054628920116,28.14652032943752,33.02637079976641,20.33586395844239,37.62984194298241,29.83484409548946,22.139802622214987,26.83659774103485,-0.12538618837853477,-0.061079584934970885,-0.12861320688712777,19.780253316988397,30.928804200134216,-2.5168484493032395
2011-01-17,10.934,11.287,11.44,10.817,0.3363,753280,12.019099999999998,11.761309090909092,-0.09,12.2482,13.356142730801933,11.140257269198068,19.500346397276004,26.509806768700358,16.75967211618099,47.50109808869609,47.83855822845705,29.499545046192797,27.59922635056285,-0.1884567968436741,-0.08685216493381014,-0.20320926381972795,15.138787496610867,25.665465298959763,-5.914568108086925
2011-01-18,10.918,10.894,11.017,10.817,0.071,159008,11.821599999999998,11.561109090909092,-0.076,12.152150000000002,13.371871844908656,10.93242815509135,19.304380624635215,26.35358915600719,15.25959528843397,43.24950557295729,47.83855822845704,34.74804528249512,29.64516947087291,-0.23598667998658485,-0.1169567335810072,-0.2380598928111553,11.88235310335814,21.071094567092555,-6.495129824110691
2011-01-19,11.096,10.908,11.113,10.908,0.0886,198443,11.6725,11.429181818181819,-0.049,12.068550000000002,13.338699510470075,10.798400489529929,28.849805333533027,31.269051277224776,16.80888964684998,39.24748865316731,40.02862776154486,36.25858852954502,31.53697885717114,-0.2580333761122713,-0.14538180207275803,-0.22530314807902652,13.655230881071475,18.599140005085527,3.767412633043371
2011-01-20,10.788,11.101,11.122,10.582,0.1849,414120,11.508300000000002,11.268363636363638,-0.063,11.973550000000003,13.329912701841721,10.617187298158285,23.161068447600627,27.770303263428275,14.233705994655315,43.06019848692835,50.31336710790746,40.2776706895346,34.03645321128876,-0.2929975001853311,-0.17508025039143937,-0.23583449958778346,12.97203185498661,16.723437288385888,5.469220988188056
2011-01-21,10.699,10.93,10.93,10.276,0.5783,1295485,11.350999999999999,11.12121818181818,-0.057,11.877150000000004,13.30987214590563,10.444427854094378,21.678794022315373,26.8241704361306,11.835196964464485,44.6526080490641,58.0964529897028,45.371857751918995,37.277116360152014,-0.3228135230964373,-0.20476709710232857,-0.23609285198821744,15.621315005203734,16.356063193991837,14.151818627627527
2011-01-24,10.114,10.593,10.669,10.111,0.2962,663387,11.179400000000001,10.896309090909092,-0.095,11.771450000000003,13.394471415690342,10.148428584309665,14.406453427718574,21.557615383939535,10.010406325092957,42.42435367606869,61.81767085471094,50.07270903225664,40.93459305767879,-0.38286458503134213,-0.24052167165170027,-0.2846858267592837,10.459934740551917,14.390687042845197,2.5984301359653585
2011-01-25,10.064,10.116,10.299,9.759,0.4104,919340,11.010499999999999,10.69350909090909,-0.086,11.680900000000003,13.472877431718793,9.888922568281213,13.927271406802703,21.170067587276463,8.562045105325488,46.089772432884956,68.6669337233323,55.386998036879454,45.06513671558051,-0.4286352517928922,-0.2782584400641452,-0.300753623457494,10.97749095608804,13.252955013926144,6.426562840411833
2011-01-26,10.085,10.078,10.21,9.994,0.5444,1219504,10.815800000000001,10.525236363636363,-0.068,11.587300000000003,13.509391306227071,9.665208693772934,15.34639245694099,21.814075171279583,7.759050370473158,41.76722517473876,68.6669337233323,59.1821087563724,49.09945383757117,-0.4577998524525668,-0.3142537538703203,-0.2870921971644931,12.453803044449376,12.986571024100554,11.388267085147024
2011-01-27,10.154,10.085,10.276,9.855,0.2066,462741,10.6367,10.404909090909092,-0.045,11.497600000000002,13.51394838259662,9.481251617403384,20.513620508558176,24.0384700562269,6.761058435084183,40.46497103321974,71.36723746965892,62.6641268190961,52.975689981478965,-0.47027069633749363,-0.34551761546696297,-0.24950616174106133,16.13517466496902,14.036105571056709,20.333312852793647
2011-01-28,10.346,9.994,10.36,9.994,0.1181,264648,10.5198,10.352054545454543,-0.017,11.387050000000004,13.401279221785531,9.372820778214477,33.971508726442536,30.077164313259075,8.4440838476527,35.59637308436165,61.6530597732539,62.37521776327869,55.66157387784037,-0.4606913042310854,-0.36858805299270864,-0.18420650247675352,25.112371273344472,17.72819413848596,39.88072554306149
