date,close,open,high,low,turn,volume,ma,ema,bias,boll,boll_ub,boll_lb,rsi_6,rsi_12,pdi,mdi,dx,adx,adxr,macd,macds,macdh,kdjk,kdjd,kdjj
2010-12-20,16.55,16.559,16.75,15.834,2.4883,8144178,,,,16.55,,,,,,,,,,0.0,0.0,0.0,59.38864628820963,53.12954876273653,71.90684133915582
2010-12-21,16.703,16.426,16.712,16.235,1.8937,6197958,,,,16.6265,16.84287467504308,16.41012532495692,100.0,100.0,0.0,0.0,,,,0.003432692307693941,0.0019070512820521892,0.0030512820512835033,71.21542940320232,59.15817564289179,95.32993692382337
2010-12-22,16.455,16.655,16.655,16.111,1.987,6503614,,,,16.569333333333333,16.81958387445829,16.319082792208377,33.95472703062555,36.123631680617855,0.0,8.827023041072824,100.0,100.0,100.0,-0.0033165338162426394,-0.0002337622828227404,-0.006165543066839798,70.07520621057732,62.7971858321203,84.63124696749135
2010-12-23,16.178,16.35,16.35,15.977,1.6273,5326217,,,,16.4715,16.912965740460116,16.03003425953988,18.011018505438543,20.31337437045319,0.0,14.326682359830475,100.0,100.0,100.0,-0.016305913839460118,-0.0056782580675914995,-0.021255311543737235,59.234999191331056,61.60979028519054,54.4854170036121
2010-12-24,16.073,16.197,16.197,15.662,1.6978,5557013,,,,16.3918,16.914495704975657,15.869104295024343,14.841112792457139,17.200347650697097,0.0,26.25278350652095,100.0,100.0,100.0,-0.027199059771930933,-0.012080210026283619,-0.03023769949129463,52.081911225593245,58.433830598658105,39.378072479463526
2010-12-27,15.328,16.015,16.187,15.271,1.8463,6042815,,,,16.2145,17.200915531102385,15.228084468897617,5.940012858380726,7.86770754450275,0.0,31.954336122708078,100.0,100.0,100.0,-0.06509270207406459,-0.026449542808772604,-0.07728631853058397,36.005925942146646,50.95786237982095,6.102053066798035
2010-12-28,15.08,15.271,15.319,14.822,1.4733,4822230,,,,16.05242857142857,17.29594233339121,14.808914809465932,4.791948984497651,6.572643267437385,0.0,42.1308847918566,100.0,100.0,100.0,-0.09950788281524936,-0.04493865964525402,-0.10913844633999067,28.464531540960845,43.460085433534246,-1.5265762441859607
2010-12-29,15.242,15.004,15.319,14.794,1.3443,4399756,,,,15.951125000000001,17.23713430345446,14.66511569654554,17.318502038683334,16.381075339045296,0.0,35.517435867278216,100.0,100.0,100.0,-0.11327967451193821,-0.06136229067078765,-0.10383476768230113,26.61098285416477,37.84371790707775,4.145512748338803
2010-12-30,15.204,15.271,15.347,15.004,1.0432,3414304,,,,15.868111111111112,17.170101681140114,14.56612054108211,16.700023248002495,15.95251513979683,0.9518655872643391,30.99746907529037,94.04140588642713,98.11911534503398,99.40628157953766,-0.12297810104676898,-0.07559584854525088,-0.09476450500303621,24.72770363420119,33.47171314945223,7.239684603699118
2010-12-31,15.309,15.204,15.366,15.032,1.5387,5036306,,,,15.8122,17.089645993639913,14.534754006360087,25.519521756636763,22.096113494432274,1.4831990941162858,27.0898591954552,89.61819852054394,95.51374084877966,98.21328951116081,-0.12266023171732954,-0.08614100245949023,-0.07303845851567861,25.43543120277992,30.79295250056146,14.72038860721684
2011-01-04,15.319,15.338,15.405,14.985,1.7616,5765817,15.6891,15.433745454545457,-0.024,15.767363636363637,17.01521563807771,14.519511634649565,26.409972545212966,22.683292752292573,1.2645295603308646,24.680944988877137,90.25240754080203,93.93404507750456,96.92846227433675,-0.12017756957734882,-0.09358800886210895,-0.05317912143047973,26.360500615573503,29.315468538898806,20.450564768922902
2011-01-05,15.366,15.261,15.51,15.176,1.3395,4384156,15.555399999999997,15.375,-0.012,15.733916666666667,16.94605301013283,14.521780323200508,31.058619311653416,25.560055464576052,4.678687491668789,21.583299884677544,64.3691284698218,85.18443801725499,93.45286993903476,-0.11414065884114954,-0.098001856132748,-0.03227760541680308,29.827308893672797,29.486081990490135,30.509762700038124
2011-01-06,15.767,15.414,15.805,15.386,2.6055,8527888,15.486600000000001,15.413472727272723,0.018,15.736461538461539,16.897138816428907,14.575784260494169,58.134842002569954,44.70819337903553,13.82885076864016,18.35503483414601,14.063510296326735,64.3496792265902,84.92713809099433,-0.08549764354425626,-0.09535553031465585,0.019715773540799175,43.002002555392224,33.99138884545749,61.0232299752617
2011-01-07,15.643,15.653,15.987,15.433,2.2346,7313785,15.4331,15.44190909090909,0.014,15.729785714285715,16.846046830297947,14.61352459827348,50.74017502493435,41.13847036727368,17.28641694106464,15.224677047181306,6.341650313670575,47.478370788878884,74.03537507807543,-0.07013409426762252,-0.09007918707550588,0.03989018561576674,48.98386674307794,38.98888147799764,68.97383727323853
2011-01-10,15.128,15.653,15.739,15.09,1.2587,4119637,15.338600000000003,15.386436363636365,-0.014,15.68966666666667,16.809313209532935,14.570020123800404,31.05385795285943,30.209762559056784,14.13591479515527,22.79216923731661,23.44084365316559,40.522873693973395,64.33820012725364,-0.08821375676592602,-0.08969249551379921,0.0029574774957463745,41.98812686476221,39.988629940252494,45.987120713781636
2011-01-11,15.261,15.08,15.433,15.042,2.2513,7368515,15.3319,15.372327272727272,-0.005,15.662875000000001,16.765586778601584,14.560163221398419,38.45396880325682,35.069391616475656,12.32621683149915,21.330467432416086,26.753231335300537,36.55296385441938,56.327470436487054,-0.0927573360227818,-0.09032321684273298,-0.004868238360097643,41.04042210095628,40.33922732715375,42.44281164856133
2011-01-12,15.576,15.319,15.681,15.195,1.5653,5123111,15.381499999999999,15.416709090909091,0.013,15.657764705882354,16.726292087237592,14.589237324527117,52.840030790401016,44.96987534994807,17.94824309059019,18.22435503309859,0.7633179722514312,26.2611947052496,47.68152937241644,-0.0755777038539378,-0.08730617653699042,0.023456945366105236,47.02096004335211,42.56647156588653,55.92993699828327
2011-01-13,15.605,16.035,16.321,15.366,4.8672,15930514,15.4178,15.457345454545454,0.012,15.654833333333336,16.691755532468267,14.617911134198405,54.02719705832799,45.799885025878204,31.280239585838753,14.239642854035338,37.43550250665047,29.468580682656818,42.45382692560816,-0.059664628606421743,-0.08167645082846423,0.044023644444084964,46.81636857181557,43.98310390119621,52.48289791305429
2011-01-14,15.281,15.414,15.5,15.128,1.514,4955412,15.4255,15.432472727272728,-0.009,15.635157894736844,16.657359062839372,14.612956726634316,40.394341664641104,38.68786465718981,27.101010951324962,18.752322016735302,18.207376419954137,26.24050689834694,37.80620735351924,-0.06749378053319788,-0.07879844026606247,0.022609319465729194,38.59614192212856,42.187449908173654,31.413525950038363
2011-01-17,14.212,15.176,15.176,14.145,1.5574,5097361,15.3158,15.211836363636365,-0.072,15.564000000000002,16.745091199295224,14.38290880070478,20.206743279799127,24.817090014627396,20.995177179284344,38.21211687102143,29.079085555081484,27.053433721881262,34.726772477965426,-0.14239568568799754,-0.09166624503884573,-0.10145888129830363,26.757109320634726,37.04400304566067,6.18332187058283
2011-01-18,14.326,14.202,14.431,13.858,0.9856,3225794,15.2165,15.03187272727273,-0.059,15.452800000000002,16.661477154230152,14.244122845769853,25.00314515999783,27.827418596031436,18.089603810030525,39.79854166523346,37.50152587714063,30.04360629009885,33.38648232170817,-0.19101810661880947,-0.11172159531173477,-0.1585930226141494,24.171812222688676,32.75327277133667,7.008891125392694
2011-01-19,14.527,14.154,14.555,14.154,0.9118,2984352,15.1326,14.90650909090909,-0.04,15.344000000000003,16.467587674886964,14.22041232511304,33.4651109071487,32.98831427874768,19.063280873011216,35.260365241942566,29.81590067547536,29.978469692034245,32.41159925075174,-0.21290371977674205,-0.1321084486309957,-0.16159054229149272,25.168540669774565,30.22502873748263,15.055564534358439
2011-01-20,13.706,14.412,14.546,13.696,1.034,3384264,14.926499999999999,14.647127272727273,-0.082,15.206550000000004,16.426343507115035,13.98675649288497,21.548131739303557,25.017086316487223,15.732872043404006,39.78006884849726,43.318182064826395,33.79307265557149,32.80664319149079,-0.2831301136627502,-0.162492135266589,-0.2412759567923224,16.906011240167164,25.785356238377474,-0.8526787562534537
2011-01-21,13.381,13.639,14.021,13.257,1.9478,6375001,14.700300000000002,14.366127272727272,-0.09,15.066700000000003,16.44817626605896,13.685223733941044,18.43045293929326,22.65321555884846,13.234310659859256,43.398337360751185,53.26261044674138,39.359191925430096,34.67994229935193,-0.3566742978193549,-0.20151283783508972,-0.31032291996853034,12.619673289789429,21.39679525551479,-4.9345706416612956
