date,close,open,high,low,turn,volume,ma,ema,bias,boll,boll_ub,boll_lb,rsi_6,rsi_12,pdi,mdi,dx,adx,adxr,macd,macds,macdh,kdjk,kdjd,kdjj
2010-12-20,1.743,1.82,1.82,1.693,1.7875,1463761,,,,1.743,,,,,,,,,,0.0,0.0,0.0,46.45669291338584,48.818897637795274,41.73228346456696
2010-12-21,1.76,1.744,1.774,1.734,0.8147,667145,,,,1.7515,1.7755416305603426,1.7274583694396575,100.0,100.0,0.0,0.0,,,,0.00038141025641036386,0.00021189458689464658,0.00033903133903143455,48.55643044619422,48.73140857392825,48.20647419072617
2010-12-22,1.747,1.76,1.793,1.741,0.8903,729085,,,,1.75,1.7677763888346312,1.7322236111653688,52.14723926380373,54.518950437317834,15.70254342431757,0.0,100.0,100.0,100.0,8.286314945959994e-05,0.00015901285024093895,-0.00015229940156267802,46.54418197725285,48.00233304170311,43.627879848352336
2010-12-23,1.705,1.742,1.758,1.695,0.7913,648028,,,,1.73875,1.786032836914325,1.691467163085675,18.26385904598189,20.944913959881802,9.644326466262518,26.941640735713268,47.27854855923183,69.24581999288523,82.06006166251639,-0.0015713466958431344,-0.0004271523076466197,-0.0022883887763930294,34.1790609507145,43.39457567804023,15.748031496063035
2010-12-24,1.677,1.694,1.712,1.653,0.737,603547,,,,1.7264,1.7951546362073132,1.6576453637926867,12.017191652999998,14.466003899881656,6.879997904781352,39.46731903023149,70.31112754842603,69.72471971968797,76.51481620197885,-0.0035513232192623256,-0.0013565225217160226,-0.004389601395092606,27.576459795486315,38.121870383855594,6.485638618747757
2010-12-27,1.63,1.677,1.712,1.62,0.6734,551462,,,,1.7103333333333335,1.810218600848952,1.610448065817715,7.115257120279608,9.234972211266296,4.552901375274752,38.26550928286241,78.73390765656771,73.20462001512688,75.23621564782319,-0.006684552075735706,-0.0028007147635680054,-0.007767674624335401,20.050973196990842,32.09823798823401,-4.043556385495492
2010-12-28,1.631,1.615,1.652,1.606,0.4847,396961,,,,1.699,1.8081360007818992,1.589863999218101,8.072655356297886,9.990443731124103,3.7960878418637782,36.86271391780967,81.32710420586547,76.0553851871724,75.52372128500744,-0.008533481497169593,-0.004251525087542751,-0.008563912819253684,17.26139646154528,27.152624146004435,-2.5210589073730247
2010-12-29,1.649,1.652,1.652,1.622,0.4158,340474,,,,1.6927500000000002,1.7997973860360115,1.585702613963989,24.812380593265715,22.635038895215132,3.3464507266878676,32.496417605914786,81.32710420586548,77.79226634351159,76.271142221224,-0.008779961838166761,-0.00533979359598967,-0.0068803364843541825,18.20541695567192,24.170221749226926,6.275807368561914
2010-12-30,1.646,1.647,1.659,1.635,0.5755,471271,,,,1.687555555555556,1.7924274350615088,1.582683676049603,23.940480995892614,22.071295528256982,5.60339602243074,29.106798359130515,67.7132547237628,74.61073426875132,75.74701928563495,-0.008965894894557458,-0.006177440985140135,-0.005576907818834647,18.36747423213016,22.235972576861336,10.630477542667805
2010-12-31,1.661,1.641,1.668,1.622,0.482,394704,,,,1.6849000000000003,1.7851904670334016,1.584609532966599,37.18440729655862,31.391712543716835,4.6694513339185795,28.908965094651652,72.18778113701889,73.86814374288602,75.17117852377599,-0.008194707061744744,-0.0066294256884346075,-0.0031305627466202725,22.048904390047554,22.173616514590073,21.799480140962515
2011-01-04,1.68,1.659,1.682,1.654,0.7221,591309,1.6786,1.6631454545454545,0.001,1.6844545454545459,1.779644308082104,1.5892647828269877,50.33049680037386,41.1223108927943,9.233460634858783,25.53875286018516,46.891729304636755,65.76857556923477,72.34808193269976,-0.006510274601520871,-0.006603356111439576,0.0001861630198374091,27.890000431154682,24.079077820111607,35.51184565324084
2011-01-05,1.672,1.68,1.698,1.663,0.6382,522595,1.6697999999999997,1.6619454545454546,0.001,1.683416666666667,1.7744609449386188,1.5923723883947152,45.517403954522784,38.607204992486174,13.799942023692335,22.06876556500025,23.05302894134556,53.127097383543635,66.65971607840399,-0.005626209806578464,-0.006393506065089124,0.0015345925170213211,33.06701783129608,27.07505782383976,45.050937846208704
2011-01-06,1.635,1.678,1.678,1.634,0.5829,477306,1.6586000000000003,1.6556181818181819,-0.014,1.679692307692308,1.7709040928057993,1.5884805225788168,29.735455967839258,29.502948523041255,11.641995381680195,28.88794925296415,42.551140957005885,50.02888834453731,61.787742449434454,-0.006985991712777917,-0.006518896612893065,-0.0009341901997697039,31.16417540954328,28.438097019074267,36.61633219048131
2011-01-07,1.632,1.623,1.656,1.623,0.3848,315090,1.6513000000000002,1.650781818181818,-0.012,1.6762857142857148,1.767551778655197,1.5850196499162326,28.76505956578724,28.900133506430066,10.152502379445,29.11179772720727,48.28634483809412,49.5220793818079,58.220343441314,-0.008086941647520218,-0.006846932804080157,-0.0024800176868801233,28.952217568626285,28.609470535591605,29.63771163469565
2011-01-10,1.608,1.613,1.652,1.606,0.4734,387682,1.6443999999999999,1.6429090909090909,-0.022,1.6717333333333337,1.7664855414995866,1.5769811251670809,21.903061024491436,24.526582231944772,8.559453144090725,30.43688847662061,56.101250587338605,51.425827880918916,56.25428291542056,-0.010238240333421578,-0.007549928782012982,-0.005376623102817191,20.02611606024361,25.74835237714227,8.581643426446284
2011-01-11,1.563,1.609,1.618,1.553,0.5848,478861,1.6377,1.6281090909090912,-0.046,1.6649375000000004,1.771404317991961,1.5584706820080398,14.25289400031484,18.729082786982858,6.92647606111967,41.78483915831133,71.56112073789093,57.231011134995754,56.53588231128427,-0.014471184091117584,-0.008974271527958195,-0.010993825126318777,15.64959461487505,22.382099789719863,2.1845842651854284
2011-01-12,1.567,1.562,1.583,1.556,0.6002,491465,1.6313,1.6152545454545453,-0.039,1.6591764705882357,1.772682495305247,1.5456704458712245,17.33273568976817,20.550177984685476,6.175066624597054,37.25186710006972,71.56112073789093,61.35181692337548,57.920765733386936,-0.017272269357804237,-0.010672102856622966,-0.013200333002362542,13.65145388118107,19.4718844868736,2.0105926697960115
2011-01-13,1.549,1.575,1.583,1.528,0.4875,399247,1.6213000000000002,1.6002909090909088,-0.045,1.653055555555556,1.7748064530707348,1.531304658040377,14.51706693713055,18.51364903047721,5.153962473855434,40.07015176926117,77.2070163888731,65.90276946007366,60.21185769895617,-0.020340307234021804,-0.012641216123197109,-0.01539818222164939,13.218616312944226,17.387461762230473,4.880925414371731
2011-01-14,1.503,1.547,1.551,1.5,0.4613,377790,1.607,1.578781818181818,-0.065,1.6451578947368424,1.7820524415934074,1.5082633478802774,9.689840674584218,14.50595024939264,4.361921864393945,42.679812880026915,81.45509774206928,70.36091283807524,63.121129040265,-0.02540156529193327,-0.015230602953955934,-0.02034192467595467,9.317461380346638,14.697461634935859,-1.442539128831804
