date,close,open,high,low,turn,volume,ma,ema,bias,boll,boll_ub,boll_lb,rsi_6,rsi_12,pdi,mdi,dx,adx,adxr,macd,macds,macdh,kdjk,kdjd,kdjj
2010-12-20,30.446,30.031,30.649,28.683,1.1531,7639793,,,,30.446,,,,,,,,,,0.0,0.0,0.0,63.22482197355036,54.40827399118345,80.85791793828417
2010-12-21,30.22,30.083,30.366,29.517,0.6066,4018889,,,,30.333,30.652612265096323,30.013387734903674,0.0,0.0,0.0,0.0,,,,-0.005070512820513073,-0.002816951566951707,-0.004507122507122732,68.20956256358085,59.008703515315915,86.61128066011071
2010-12-22,30.479,30.121,30.885,29.923,0.7541,4996478,,,,30.381666666666664,30.66361938137843,30.099713951954897,57.8986587183306,55.55952806578452,20.95523030864341,0.0,100.0,100.0,100.0,0.0015707347388982384,-0.001018719474390254,0.005178908426576985,72.66044709809412,63.559284709575316,90.86277187513174
2010-12-23,30.253,30.588,30.989,30.027,0.7927,5252071,,,,30.3495,30.613229659563224,30.085770340436774,36.04564854332897,36.34005824953757,17.80019553096043,0.0,100.0,100.0,100.0,-0.0036068343200277297,-0.0018954521456766619,-0.0034227643487021358,71.13471841809917,66.08442927908325,81.235296696131
2010-12-24,29.555,29.848,30.06,29.484,0.4544,3010801,,,,30.1906,30.937024276132547,29.444175723867453,15.02622337051534,16.78124339023347,13.899451623979228,15.725065071715767,6.162508797997824,57.81617367983389,81.03662853497119,-0.03411934135509753,-0.01148133065871238,-0.0452760213927703,60.02794468694323,64.06560108170325,51.9526318974232
2010-12-27,28.994,29.8,30.064,28.956,0.5125,3395787,,,,29.99116666666667,31.17450392487612,28.807829408457216,9.617307886539052,11.401051011084306,10.14537386293319,24.355804505003025,41.18824722600299,51.393449835617666,69.58661694276594,-0.07580885435814722,-0.028917666122389527,-0.09378237647151538,44.51414872740418,57.54845029693689,18.445545588338746
2010-12-28,29.649,28.895,30.484,28.782,0.8313,5508111,,,,29.942285714285713,31.053054645723577,28.83151678284785,39.91855063038681,37.09058872804845,14.970960107974479,16.600400681324157,5.161135068660042,35.16719815377799,57.50636193438119,-0.0715663602939145,-0.03971091285357427,-0.06371089488068046,43.63967243867998,52.91219101085125,25.094635294337436
2010-12-29,31.507,29.48,32.205,29.48,1.7475,11578216,,,,30.137875,31.64840960262064,28.627340397379363,71.94025842827304,66.84205218942228,33.840807623339465,10.587402199957836,52.339280641436034,40.82490987592314,52.01029895417057,0.020795178508635104,-0.0251701612819351,0.0919306795811404,55.82035327068541,53.88157843079597,59.69790295046428
2010-12-30,31.526,31.22,32.064,30.993,1.2283,8137996,,,,30.29211111111111,31.98116304768513,28.603059174537094,72.12258323195564,67.01606914881044,28.64878761233094,8.963031862860301,52.339280641436034,44.459526174944166,49.626828561174406,0.08538005903647772,0.0003674880540893713,0.1700251419647767,64.12062922948212,57.29459536369135,77.77269696106366
2010-12-31,31.946,31.498,32.299,31.3,1.1922,7899093,,,,30.457500000000003,32.36276831006379,28.55223168993621,76.22113274228589,70.72148706915323,27.73777674038886,7.676249267236882,56.64853656805951,48.19523344846011,49.18807101623726,0.15158658203409558,0.034249343361969324,0.2346744773442525,72.73476504598402,62.44131859112224,93.32165795570756
