date,close,open,high,low,turn,volume,ma,ema,bias,boll,boll_ub,boll_lb,rsi_6,rsi_12,pdi,mdi,dx,adx,adxr,macd,macds,macdh,kdjk,kdjd,kdjj
2010-12-20,1.915,1.969,1.983,1.867,1.5488,4557437,,,,1.915,,,,,,,,,,0.0,0.0,0.0,47.126436781609186,49.04214559386972,43.29501915708812
2010-12-21,1.955,1.906,1.955,1.889,1.152,3389752,,,,1.935,1.9915685424949239,1.8784314575050762,100.0,100.0,0.0,0.0,,,,0.0008974358974360719,0.0004985754985755954,0.0007977207977209529,56.704980842911866,51.59642401021709,66.9220945083014
2010-12-22,1.952,1.969,2.003,1.946,1.73,5090529,,,,1.9406666666666668,1.9852237461640185,1.896109587169315,91.74311926605476,92.43697478991571,29.8959179154056,0.0,100.0,100.0,100.0,0.0010504816420564556,0.0007247665409857839,0.0006514302021413433,58.63665389527455,53.94316730523624,68.02362707535117
2010-12-23,1.903,1.938,1.952,1.898,1.209,3557638,,,,1.93125,1.9836172925912094,1.8788827074087904,35.0385423966363,39.37520338431499,21.678679552675124,25.013861022317453,7.142857142857147,45.833333333333336,68.40277777777777,-0.0006747811279281812,0.0002506650271260397,-0.0018508923101084418,47.914632008614404,51.93365553969562,39.87658494645197
2010-12-24,1.898,1.903,1.923,1.869,0.8337,2453067,,,,1.9245999999999999,1.978832831384688,1.8703671686153118,32.57328990228008,37.01026054556066,16.388515393543702,32.0921556985258,32.391548943617885,39.79069631410346,55.540465927135195,-0.0017970187770635082,-0.0003584746100079285,-0.0028770883341111596,39.541127221429186,47.802812766940136,23.017756130407292
2010-12-27,1.818,1.895,1.932,1.813,1.0804,3179024,,,,1.9068333333333332,2.0064760283323477,1.8071906383343184,13.85578894862276,18.06832668363954,10.09658043586619,37.8664850296546,57.89851904639281,46.785046761372875,52.15858667729682,-0.005858704660330005,-0.0018493427605202441,-0.008018723799619522,27.237944463408947,40.94785666576307,-0.18187994129930019
2010-12-28,1.767,1.821,1.838,1.767,1.034,3042467,,,,1.8868571428571426,2.026310497407107,1.747403788307178,9.624816935981883,13.325361609015218,7.982473310611354,43.49724428223775,68.98789005120659,54.577624855056655,53.0076015383992,-0.01067297517896204,-0.004082368732534839,-0.013181212892854404,18.15862964227263,33.35144765793292,-12.227006389047958
2010-12-29,1.796,1.776,1.804,1.767,0.6032,1774829,,,,1.8754999999999997,2.019710164095917,1.7312898359040823,25.20850288543376,25.46266567771673,7.01877577504304,38.245966202412255,68.98789005120659,59.325396499996906,55.089134901521064,-0.012350249649880185,-0.006069295994508036,-0.012561907310744297,16.20179829258855,27.634897869484796,-6.664400861203944
2010-12-30,1.81,1.793,1.827,1.776,0.7607,2238374,,,,1.8682222222222218,2.010010013578804,1.7264344308656392,32.001076001056205,30.582081206357955,12.646452808454,32.34123122131341,43.77815581666259,54.41776797706454,54.87721179986431,-0.01262922540412581,-0.007584672232107361,-0.010089106344036898,16.87464518940933,24.048146976126304,2.5276416159753765
2010-12-31,1.832,1.81,1.835,1.801,0.6533,1922274,,,,1.8645999999999998,2.0002275947012422,1.7289724052987574,41.94382362484889,37.894480972182215,13.57043072781248,28.610553778332232,35.656168832021415,48.6676832590701,52.97410562579361,-0.011510176855764831,-0.00846421314303731,-0.006091927425455043,20.43055442005821,22.842282790770273,15.607097678634084
