real,prediction
2805.0106,2779.562961373627
2837.8623,2776.056855204165
2863.5711,2854.196569450438
2911.4646,2877.761036943078
2912.3134,2934.741015869081
2915.2974,2919.4046025075913
2889.6936,2879.2273148902655
2896.0109,2868.996679993987
2884.6799,2885.348313681364
2897.3997,2881.493504691541
