D,G
1.4009127616882324,4.252220630645752
1.3863089084625244,2.4831490516662598
1.3863011598587036,2.379026174545288
1.3862981796264648,2.2752304077148438
1.3862967491149902,2.1733322143554688
1.386296033859253,2.2028510570526123
1.3862955570220947,2.1316957473754883
1.386295199394226,2.093155860900879
1.386294960975647,2.121180295944214
1.3862948417663574,2.1386241912841797
1.3862947225570679,2.074021339416504
1.3862947225570679,2.0712389945983887
1.3862946033477783,2.0332388877868652
1.3862946033477783,2.046373128890991
1.3862946033477783,2.029681921005249
1.3862946033477783,2.0183374881744385
1.3862943649291992,2.024273157119751
1.3862943649291992,2.0167646408081055
1.3862943649291992,2.0144200325012207
1.3862943649291992,2.019697904586792
1.3862943649291992,2.004105567932129
1.3862943649291992,2.0005252361297607
1.3862943649291992,1.9835010766983032
1.3862943649291992,1.9859645366668701
1.3862943649291992,2.0156216621398926
1.3862943649291992,2.0268852710723877
1.3862943649291992,1.9388806819915771
1.3862943649291992,1.97238028049469
1.3862943649291992,1.8843810558319092
1.3862943649291992,2.0475947856903076
1.3862943649291992,2.082923173904419
1.3862943649291992,1.915401577949524
1.3862943649291992,1.9910296201705933
1.3862943649291992,1.9505521059036255
1.3862943649291992,1.8894308805465698
1.3862943649291992,1.9518674612045288
1.3862943649291992,1.963259220123291
1.3862943649291992,1.9655814170837402
1.3862943649291992,1.9249672889709473
1.3862943649291992,1.913917064666748
1.3862943649291992,1.9069842100143433
1.3862943649291992,1.8810250759124756
1.3862943649291992,1.927785873413086
1.3862943649291992,1.939050316810608
1.3862943649291992,1.910831093788147
1.3862943649291992,1.8800663948059082
1.3862943649291992,2.003901243209839
1.3862943649291992,1.918002724647522
1.3862943649291992,1.9893475770950317
1.3862943649291992,1.9594447612762451
1.3862943649291992,1.898323655128479
1.3862943649291992,1.9110896587371826
1.3862943649291992,1.9430755376815796
1.3862943649291992,1.906030297279358
1.3862943649291992,1.8424177169799805
1.3862943649291992,2.018486261367798
1.3862943649291992,2.0465009212493896
1.3862943649291992,1.8542879819869995
1.3862943649291992,1.956748366355896
1.3862943649291992,2.049312114715576
1.3862943649291992,1.8777986764907837
1.3862943649291992,1.936376929283142
1.3862943649291992,1.8907065391540527
1.3862943649291992,1.8643053770065308
1.3862943649291992,1.8908154964447021
1.3862943649291992,1.8578765392303467
1.3862943649291992,1.8516470193862915
1.3862943649291992,1.9721250534057617
1.3862943649291992,2.0757737159729004
1.3862943649291992,1.975895643234253
1.3862943649291992,1.8548396825790405
1.3862943649291992,1.858865737915039
1.3862943649291992,1.893316388130188
1.3862943649291992,1.8813097476959229
1.3862943649291992,1.874448537826538
1.3862943649291992,1.937108039855957
1.3862943649291992,1.8573627471923828
1.3862943649291992,1.9780857563018799
1.3862943649291992,2.0063247680664062
1.3862943649291992,2.0338761806488037
1.3862943649291992,2.0650429725646973
1.3862943649291992,2.1628313064575195
1.3862943649291992,1.9826257228851318
1.3862943649291992,1.8908843994140625
1.3862943649291992,1.9570903778076172
1.3862943649291992,2.122593402862549
1.3862943649291992,2.062854051589966
1.3862943649291992,2.048902750015259
1.3862943649291992,2.010629653930664
1.3862943649291992,2.008915901184082
1.3862943649291992,2.028671979904175
1.3862943649291992,1.9851834774017334
1.3862943649291992,1.9621403217315674
1.3862943649291992,2.0118703842163086
1.3862943649291992,2.0674729347229004
1.3862943649291992,1.99224853515625
1.3862943649291992,2.023320436477661
1.3862943649291992,2.022939682006836
1.3862943649291992,2.005326986312866
1.3862943649291992,2.0190978050231934
1.3862943649291992,1.971645474433899
1.3862943649291992,1.9723632335662842
1.3862943649291992,1.9622035026550293
1.3862943649291992,2.010331153869629
1.3862943649291992,2.0176289081573486
1.3862943649291992,1.9790986776351929
1.3862943649291992,1.988285779953003
1.3862943649291992,1.9694455862045288
1.3862943649291992,1.9953253269195557
1.3862943649291992,2.0017762184143066
1.3862943649291992,1.9812911748886108
1.3862943649291992,1.987359642982483
1.3862943649291992,1.9747467041015625
1.3862943649291992,1.9864941835403442
1.3862943649291992,1.9684443473815918
1.3862943649291992,2.0045788288116455
1.3862943649291992,1.9611350297927856
1.3862943649291992,1.9617074728012085
1.3862943649291992,2.00653338432312
1.3862943649291992,2.0175297260284424
1.3862943649291992,1.9553656578063965
1.3862943649291992,1.9361417293548584
1.3862943649291992,1.9738438129425049
1.3862943649291992,2.012399673461914
1.3862943649291992,1.942380666732788
1.3862943649291992,1.9334867000579834
1.3862943649291992,1.9761018753051758
1.3862943649291992,1.9911649227142334
1.3862943649291992,1.9701974391937256
1.3862943649291992,1.9029712677001953
1.3862943649291992,1.9285204410552979
1.3862943649291992,1.9787079095840454
1.3862943649291992,1.9627617597579956
1.3862943649291992,1.895682692527771
1.3862943649291992,1.908202886581421
1.3862943649291992,1.939210295677185
1.3862943649291992,1.9744068384170532
1.3862943649291992,1.9304683208465576
1.3862943649291992,1.9558802843093872
1.3862943649291992,1.9464603662490845
1.3862943649291992,1.9309284687042236
1.3862943649291992,1.9202275276184082
1.3862943649291992,1.9657797813415527
1.3862943649291992,1.9216797351837158
1.3862943649291992,1.9405170679092407
1.3862943649291992,1.9891481399536133
1.3862943649291992,1.994260311126709
1.3862943649291992,1.8909693956375122
1.3862943649291992,1.842009425163269
1.3862943649291992,1.8778494596481323
1.3862943649291992,2.0068247318267822
1.3862943649291992,2.0053534507751465
1.3862943649291992,1.8461945056915283
1.3862943649291992,1.868382453918457
1.3862943649291992,1.9496012926101685
1.3862943649291992,2.0109541416168213
1.3862943649291992,1.8671162128448486
1.3862943649291992,1.8769071102142334
1.3862943649291992,1.9371209144592285
1.3862943649291992,2.0499446392059326
1.3862943649291992,1.873533010482788
1.3862943649291992,1.8377962112426758
1.3862943649291992,1.895151138305664
1.3862943649291992,2.0074167251586914
1.3862943649291992,1.9185367822647095
1.3862943649291992,1.903043270111084
1.3862943649291992,1.941141128540039
1.3862943649291992,1.9431496858596802
1.3862943649291992,1.8837543725967407
1.3862943649291992,1.9050874710083008
1.3862943649291992,1.9722892045974731
1.3862943649291992,1.965598464012146
1.3862943649291992,1.8697551488876343
1.3862943649291992,1.826087474822998
1.3862943649291992,1.9055125713348389
1.3862943649291992,1.9903130531311035
1.3862943649291992,1.9118123054504395
1.3862943649291992,1.943907618522644
1.3862943649291992,1.932794213294983
1.3862943649291992,1.9248554706573486
1.3862943649291992,1.8921819925308228
1.3862943649291992,1.872434377670288
1.3862943649291992,1.90182363986969
1.3862943649291992,1.9382221698760986
1.3862943649291992,1.8950748443603516
1.3862943649291992,1.8936039209365845
