D,G
-4.5591041271109134e-05,-4.5591041271109134e-05
-3.947793084080331e-05,-3.947793084080331e-05
-0.0004838773747906089,-0.0004838773747906089
-0.0025989448186010122,-0.0025989448186010122
-0.00781495776027441,-0.00781495776027441
-0.019651511684060097,-0.019651511684060097
-0.0438154898583889,-0.0438154898583889
-0.08838123083114624,-0.08838123083114624
-0.18643784523010254,-0.18643784523010254
-0.23915362358093262,-0.23915362358093262
-0.2994058132171631,-0.2994058132171631
-0.3777409791946411,-0.3777409791946411
-0.3272716999053955,-0.3272716999053955
-0.21169376373291016,-0.21169376373291016
-0.48541778326034546,-0.48541778326034546
-0.05820721387863159,-0.05820721387863159
0.014990204013884068,0.014990204013884068
0.09793338924646378,0.09793338924646378
-0.029811300337314606,-0.029811300337314606
0.00044455527677200735,0.00044455527677200735
0.005927426274865866,0.005927426274865866
-0.006065302062779665,-0.006065302062779665
0.005347299389541149,0.005347299389541149
0.005352581385523081,0.005352581385523081
0.027931245043873787,0.027931245043873787
0.001016902970150113,0.001016902970150113
0.01274262834340334,0.01274262834340334
0.005092062056064606,0.005092062056064606
0.006444124039262533,0.006444124039262533
0.0026361478958278894,0.0026361478958278894
0.0023511205799877644,0.0023511205799877644
0.0008827839628793299,0.0008827839628793299
0.0006275602499954402,0.0006275602499954402
0.0011835013283416629,0.0011835013283416629
0.0012880946742370725,0.0012880946742370725
0.0002979661803692579,0.0002979661803692579
0.00024714641040191054,0.00024714641040191054
0.0002467955928295851,0.0002467955928295851
0.00042412494076415896,0.00042412494076415896
0.00015447947953362018,0.00015447947953362018
9.004771709442139e-05,9.004771709442139e-05
0.00011508038733154535,0.00011508038733154535
5.330805288394913e-05,5.330805288394913e-05
6.887678318889812e-05,6.887678318889812e-05
9.721602691570297e-05,9.721602691570297e-05
6.973764538997784e-05,6.973764538997784e-05
7.961690425872803e-05,7.961690425872803e-05
4.638098107534461e-05,4.638098107534461e-05
3.3177861041622236e-05,3.3177861041622236e-05
7.291281508514658e-05,7.291281508514658e-05
4.6920296881580725e-05,4.6920296881580725e-05
1.6055202650022693e-05,1.6055202650022693e-05
1.8474886019248515e-05,1.8474886019248515e-05
9.132815648627002e-06,9.132815648627002e-06
9.761431101651397e-06,9.761431101651397e-06
-4.9891750677488744e-06,-4.9891750677488744e-06
1.2191066161904018e-05,1.2191066161904018e-05
6.510104140033945e-05,6.510104140033945e-05
1.456412883271696e-05,1.456412883271696e-05
0.000100277567980811,0.000100277567980811
0.00023948294983711094,0.00023948294983711094
0.00022519315825775266,0.00022519315825775266
0.00015002999862190336,0.00015002999862190336
6.762253178749233e-05,6.762253178749233e-05
1.974467704712879e-05,1.974467704712879e-05
-1.4460938473348506e-05,-1.4460938473348506e-05
-1.0088937415275723e-05,-1.0088937415275723e-05
6.285309609666001e-06,6.285309609666001e-06
-3.674498657346703e-05,-3.674498657346703e-05
