date,open,high,low,volume,ma,ema,bias,boll,boll_ub,boll_lb,rsi_6,rsi_12,pdi,mdi,dx,adx,adxr,macd,macds,macdh,kdjk,kdjd,kdjj,close
2000-03-28,1788.827,1799.952,1774.482,24484368,1753.1082,1764.4857333333332,0.022,1711.2512000000002,1791.6331651665816,1630.8692348334187,72.62864357865028,65.34296116998436,33.20839538628346,16.853338907080364,32.6697760476331,22.271663918622597,21.079555150337452,32.426314144363914,27.69012650664255,9.47237527544273,88.68715757472752,78.77585694750182,108.50975882917894,1791.441
2000-03-29,1797.881,1803.827,1763.62,23026682,1766.7804,1776.3853333333334,0.012,1715.8043500000003,1802.9929787884491,1628.6157212115515,71.24801137504444,64.78737027314429,28.963987199411584,18.008087097712995,23.32428419574662,22.57241257983845,21.50608585952657,34.823195198081066,29.116753276288755,11.412883843584623,89.9733083002369,82.50834073174684,104.90324343721699,1788.807
2000-03-30,1793.676,1811.063,1790.849,29305432,1779.529,1791.1198666666667,0.018,1720.7028500000001,1817.689332377209,1623.7163676227913,75.8804308925263,67.33814847338957,28.32069175255421,16.186751627765343,27.262721026466085,23.91250074121203,22.193632985903417,38.044086982664794,30.902233064972137,14.283707835385314,93.29998444011346,86.10555530120237,107.68884271793564,1810.984
2000-03-31,1810.553,1810.897,1780.411,23340364,1793.4742,1798.0185333333332,0.004,1723.81305,1826.9335023273602,1620.6925976726397,69.37339365576612,64.85184440446028,25.04650411456159,17.68056500612567,17.239514106689658,22.00593309703489,22.14000444526151,39.28666205006539,32.57912866513345,13.41506676986387,92.48154294278649,88.23088451506374,100.98285979823197,1800.225
2000-04-03,1799.575,1816.86,1798.254,18861114,1798.4920000000002,1800.5281333333332,0.001,1729.8089499999999,1836.3569548043054,1623.2609451956944,69.59960876664275,64.95392160435779,24.613558248321503,15.961344908813334,21.32405173217704,21.811109847428114,22.046034558958233,39.872533586992176,34.03781647150397,11.669434230976407,89.98715919685165,88.81630940899304,92.3288587725689,1801.003
2000-04-04,1795.161,1795.161,1755.98,17128272,1792.3421999999998,1787.9281333333336,-0.018,1733.1036499999998,1839.1673473486828,1627.0399526513168,47.69550777649079,55.79482456777615,21.125653434861125,27.759005705444988,13.569394544708132,19.45633402502839,21.306120113898345,36.70060129645958,34.570375429034705,4.260451734849752,75.57059645096008,84.40107175631539,57.90964584024948,1760.692
2000-04-05,1756.3,1776.715,1746.302,13603240,1788.8205999999998,1780.8804,-0.01,1735.3619499999998,1842.707359751538,1628.0165402484615,52.38276920233422,57.4989089027418,18.634886862849896,27.762169033035107,19.67211495200651,19.517985718855076,20.795224569106505,34.6253578714859,34.58137195043924,0.08797184209332443,66.29457794839638,78.36557382034238,42.15258620450439,1771.199
2000-04-06,1775.784,1809.169,1775.676,15007034,1788.452,1787.6538666666668,0.012,1739.2017,1851.473742157194,1626.9296578428061,65.70183589506098,63.10225938151075,27.20653565476906,24.123118089084546,6.007088185459916,15.657729262657188,19.32736876038706,35.59876284477468,34.784850616540936,1.6278244564674935,74.3200484561254,77.01706536560339,68.92601463716946,1809.141
2000-04-07,1816.786,1822.615,1807.543,16081263,1792.3862000000001,1798.1352,0.015,1744.94405,1861.5265040855973,1628.3615959144029,68.68159236826497,64.54760606549172,29.456307568094118,21.882847951521182,14.75181961978187,15.398897935255237,18.204948520879075,36.80440949569061,35.188763166113596,3.231292659154022,81.69237969793085,78.5755034763792,87.92613214103415,1819.896
2000-04-10,1826.611,1831.853,1815.991,16809154,1797.3978,1809.3601333333334,0.016,1749.8033500000001,1871.5528470334768,1628.0538529665234,70.44765368386844,65.39526093788255,30.065614117692345,19.79141330965146,20.6073272679832,16.88702060530595,17.828397686958127,37.81612036284355,35.714235410743456,4.203769904200186,85.53817625773067,80.89639440349634,94.82173996619929,1826.061
2000-04-11,1826.403,1828.057,1812.008,14245477,1809.4941999999999,1817.2855333333334,0.006,1756.5947,1878.358634736718,1634.8307652632823,66.86115650354078,64.07052416375643,27.142788900575766,19.405443368072792,16.622211318031678,16.811360808812697,17.5378157212776,37.79060087779931,36.129509013278586,3.3221837290414413,86.19791326830477,82.66356735843249,93.26660508804935,1821.174
2000-04-12,1822.398,1823.832,1785.327,13643034,1816.72,1816.5634666666665,-0.005,1762.8875500000001,1881.2660360138705,1644.5090639861298,56.99585296488888,60.29534433299801,23.329527503529633,26.89709315200753,7.1029378483272385,14.03752567386267,16.537732849367995,36.243569177590416,36.15232106851495,0.18249621815093064,81.24290523014918,82.19001331567138,79.34868905910477,1807.328
2000-04-13,1807.837,1832.083,1807.712,16549059,1821.2014,1821.5061333333333,0.006,1774.0886000000003,1871.0227064769438,1677.1544935230568,67.16535970436226,64.3084712083218,23.876374192232678,23.8069704948576,0.14555123561595815,10.068390116620431,14.689349209830018,36.536119269391065,36.22908076891873,0.6140770009446754,87.28737640850866,83.88913434661714,94.08386053229174,1831.548
2000-04-14,1835.861,1840.189,1820.672,17905474,1823.9551999999999,1825.6606666666667,0.005,1782.8418000000001,1866.5853197445103,1699.09828025549,67.9600704192463,64.649174474004,24.621944051831264,21.288693071030988,7.260302164572679,9.266079272679015,13.13984351253705,36.51622462066257,36.28650957531614,0.45943009069286234,89.20865798861502,85.66230889394976,96.30135617794554,1833.665
2000-04-17,1829.615,1829.929,1778.878,19821740,1817.7546000000002,1816.0282666666665,-0.012,1787.6323,1861.6365325392642,1713.6280674607358,44.42800449566966,54.33120494552723,20.37274109051983,33.717037732060625,24.67064375565546,13.667383412628366,13.290569198344414,33.0235585902999,35.63391905060272,-5.220720920605643,76.78260939623942,82.70240906137964,64.94301006595899,1795.058
2000-04-18,1794.339,1813.571,1779.294,13204735,1816.2188,1814.6084,-0.001,1792.79085,1857.961183581027,1727.6205164189732,53.62941236190316,57.83691801135452,17.668410326890026,29.241350243953846,24.67064375565546,16.811172083062676,14.296455737154666,31.37292159548224,34.78171921722054,-6.817595243476603,70.72917065789932,78.71132959355286,54.76485278659223,1813.495
2000-04-19,1819.081,1831.57,1817.211,12766161,1820.4951999999998,1818.7721333333332,0.005,1798.2040500000003,1855.5936183367926,1740.814481663208,60.16165780690511,60.5623661742975,23.043448490443808,26.243914996570012,6.493482872074219,13.863260879254675,14.172685777726604,30.92918041626058,34.011211209396826,-6.164061586272496,74.24525432854858,77.22263783855144,68.29048730854288,1828.71
2000-04-20,1831.657,1847.51,1831.485,16533108,1823.5998,1827.6307333333334,0.013,1803.19555,1859.2723150973027,1747.1187849026971,66.91161586221054,63.65522762406103,27.189700503427154,23.482820696301587,7.315364855272705,11.992433443528247,13.549756539283324,31.686225250682128,33.54621389809839,-3.7199772948325176,82.61695511400845,79.0207435970371,89.80937814795115,1847.071
2000-04-21,1851.307,1858.265,1834.847,16244630,1825.0795999999998,1833.4521333333332,0.009,1808.7237999999998,1855.6837318236655,1761.763868176334,62.738355372281895,61.922043285470714,28.56442237362215,20.763713838245586,15.813912980356656,13.08428473989125,13.416764596584489,31.440960392152647,33.125163110304115,-3.368405436302936,81.18887824316985,79.74345514574802,84.07972443801353,1841.064
2000-04-24,1844.695,1848.973,1827.167,16427791,1833.5475999999999,1837.558266666667,0.002,1811.798,1857.7535387922208,1765.8424612077793,59.997879686045536,60.81954671009839,25.323877607367322,21.712098137002744,7.678759530776583,11.539848965730863,12.880502987724853,30.599064289641774,32.6199432630375,-4.041757946791449,78.69753214918074,79.39481414689226,77.30296815375772,1837.398
2000-04-25,1838.05,1841.86,1815.632,10771405,1837.5423999999998,1837.5320666666667,-0.002,1813.8993999999998,1859.7790755708156,1768.019724429184,56.80661693062234,59.57930723937068,22.19237367572588,24.045016263350202,4.0068061585340935,9.387551020690461,11.882516711370405,29.278374787939356,31.9516294800408,-5.346509384202889,75.38691040705247,78.05884623361233,70.04303875393273,1833.469
2000-04-26,1835.666,1842.887,1826.392,10163838,1838.3562000000002,1835.9442666666666,-0.003,1816.098,1861.1210839365426,1771.0749160634573,56.176918111545795,59.34745032166575,20.355060436680965,21.55367550860065,2.860060187653154,7.52255363974403,10.636812976567493,27.85500230551179,31.132303958849946,-6.554603306676313,72.89010926629189,76.33593391117218,65.99845997653131,1832.779
2000-04-27,1835.601,1840.572,1803.577,12332934,1830.3080000000002,1825.4355333333333,-0.013,1815.8903000000003,1861.0508346017393,1770.7297653982612,37.44504834124477,51.17678041208265,17.332052556644395,28.437881025350308,24.264462715049252,12.30595623283243,11.113711049800408,24.359245619210014,29.777692176796137,-10.836893115172245,60.3300045290632,71.00062411713586,38.98876535291788,1806.83
2000-04-28,1805.503,1836.329,1797.713,10971313,1829.3594,1827.4398666666666,0.004,1817.6951000000004,1863.1040413263297,1772.286158673671,56.99953721468588,58.2954169253779,14.725009603226926,26.701373912382348,28.909992359441134,17.049966554822678,12.809784051271826,23.68798882855367,28.5597514250586,-9.743525193009859,64.29086447484639,68.76403756970603,55.344518285127094,1836.321
2000-05-08,1848.173,1852.903,1828.097,8958631,1829.2072,1829.8657333333333,0.004,1819.4768000000008,1864.924391677716,1774.0292083222857,57.171682297102905,58.36637482881741,20.22479925681831,23.46737679782452,7.42141461883459,14.29895171592667,13.235260526894033,22.917156046886248,27.431232288574492,-9.028152483376488,64.2878894799059,67.27198820643932,58.31969202683905,1836.637
2000-05-09,1838.996,1839.288,1799.822,9117621,1823.841,1822.3426666666667,-0.009,1821.7741000000005,1858.5226835825738,1785.0255164174273,39.26463452720772,49.622500753287326,17.158166580200014,32.07190994725806,30.293967466696714,18.868956216196835,14.844887866712499,19.665299052462615,25.87804557435399,-12.425493043782751,47.77172550080656,60.77190063789506,21.771375226629573,1806.638
2000-05-10,1801.426,1801.64,1750.012,9431059,1807.8229999999999,1798.6253333333332,-0.03,1820.8486000000005,1863.429684693103,1778.267515306898,23.42858291538488,38.35097382784879,14.038290898960145,46.467650764924535,53.596983988964354,28.791249865636765,18.82956272357924,12.60048540379944,23.222533448604725,-21.244096089610572,32.67212056102414,51.40530727893808,-4.79425287480376,1752.689
2000-05-11,1750.859,1762.125,1718.892,8437170,1791.2666000000002,1770.7003333333332,-0.038,1816.5939500000004,1877.2633804449522,1755.9245195550486,18.63938353062005,33.89236546941132,11.89646404779334,51.73510430415433,62.608295360586666,38.453262864247975,24.436334192373128,4.642389068000057,19.506504469895432,-29.72823080379075,23.063895493670433,41.9581700171822,-14.724653553353093,1724.048
2000-05-12,1725.868,1740.954,1715.058,7404179,1768.1239999999998,1747.1474666666666,-0.027,1811.6295500000003,1885.8882694539197,1737.370830546081,18.105938767818145,33.383833844912644,10.482093083482722,47.13208098708026,63.61279753608973,45.6417013419458,30.495010520846694,-1.919166945311872,15.22137009221426,-34.28107407505226,16.71801745595898,33.54478583010779,-16.935519292338647,1720.608
2000-05-15,1722.635,1726.724,1695.531,7094654,1741.714,1725.9684666666665,-0.021,1805.5558500000002,1893.4615912034956,1717.6501087965048,15.609309651505754,31.01918727402912,9.120778311794863,48.92545322136301,68.5740897526318,52.193812316446234,36.694668176749985,-8.313488344674624,10.514398321671491,-37.655773332692235,13.063517623123037,26.717696427779536,-14.244839986189959,1704.587
