test,prediction
3230.028076171875,3259.956298828125
3218.311767578125,3278.28515625
3233.86572265625,3254.135498046875
3242.406494140625,3251.44677734375
3240.66455078125,3241.580810546875
3216.745849609375,3245.9453125
3212.760009765625,3245.5771484375
3237.0244140625,3200.767822265625
3239.327880859375,3242.925537109375
3241.759765625,3235.771484375
3268.935302734375,3254.434814453125
3237.447265625,3263.493896484375
3250.808349609375,3256.188720703125
3261.61083984375,3258.677734375
3245.2197265625,3266.557373046875
3248.549560546875,3260.739990234375
3269.445068359375,3266.248779296875
3266.955078125,3252.279052734375
3252.94775390625,3265.5615234375
3241.314453125,3268.0927734375
3210.23681640625,3267.64013671875
3222.51416015625,3261.8203125
3270.305419921875,3235.07421875
3281.004638671875,3210.298583984375
3286.615966796875,3250.5068359375
3269.392578125,3277.15283203125
3288.965576171875,3261.8740234375
3273.830078125,3267.13232421875
3275.960205078125,3289.25048828125
3246.066650390625,3274.744384765625
3222.167236328125,3266.048095703125
3196.71337890625,3248.35546875
3170.686767578125,3248.698974609375
3172.100341796875,3216.176513671875
3173.151123046875,3201.3193359375
3129.53125,3183.565185546875
3134.5673828125,3187.999267578125
3140.84716796875,3133.836669921875
3152.186767578125,3118.1259765625
3154.658447265625,3129.87841796875
3143.712158203125,3128.511962890625
3135.345947265625,3088.587890625
3127.36865234375,3094.314697265625
3103.037841796875,3113.810546875
3078.613037109375,3103.508056640625
3080.52685546875,3095.05029296875
3052.784912109375,3091.71728515625
3061.500244140625,3078.25439453125
3083.51318359375,3055.76171875
3090.228759765625,3047.34375
3112.964111328125,3063.388916015625
3104.44140625,3061.7841796875
3090.13916015625,3082.97119140625
3090.630859375,3048.556640625
3075.675537109375,3086.1357421875
3061.947021484375,3063.253662109375
3064.075927734375,3046.416748046875
3107.8310546875,3054.480224609375
3110.058837890625,3074.23974609375
3117.177734375,3102.875244140625
3102.623291015625,3090.25244140625
3105.5400390625,3106.702392578125
3091.656005859375,3092.9091796875
3102.1259765625,3119.9130859375
3140.324951171875,3099.1845703125
3150.33349609375,3110.160888671875
3158.400390625,3137.97509765625
3139.87646484375,3131.2626953125
3153.742919921875,3124.18896484375
3130.674072265625,3152.993408203125
3132.486328125,3132.42626953125
3123.166259765625,3154.808837890625
3144.3740234375,3113.118896484375
3140.013671875,3130.824951171875
3156.2119140625,3133.48876953125
3147.453125,3084.21337890625
3157.873046875,3140.652099609375
3185.44384765625,3142.336669921875
3191.19677734375,3105.203369140625
3173.201416015625,3136.349365234375
3188.0625,3161.636474609375
3192.427001953125,3174.637939453125
3195.91162109375,3171.293701171875
3182.803955078125,3145.087646484375
3207.13427734375,3182.069580078125
3212.444091796875,3169.4287109375
3217.956787109375,3201.6865234375
3212.6318359375,3194.75439453125
3203.03759765625,3204.01904296875
3197.5439453125,3198.163818359375
3218.1630859375,3184.756103515625
3222.416748046875,3194.108642578125
3176.46484375,3175.121826171875
3187.567138671875,3204.4013671875
3230.976318359375,3162.846923828125
3244.86474609375,3185.2197265625
3237.981689453125,3213.76318359375
3250.598876953125,3178.5947265625
3243.689453125,3209.213134765625
3247.6748046875,3214.532470703125
3249.78125,3210.501953125
3253.240478515625,3226.84228515625
3273.0283203125,3239.806640625
3292.638427734375,3213.047119140625
3285.056884765625,3268.4580078125
3272.928466796875,3230.765380859375
3262.080810546875,3264.04150390625
3279.45654296875,3232.962646484375
3281.872802734375,3252.961181640625
3275.572998046875,3270.63671875
3261.74951171875,3261.478515625
3208.541259765625,3243.49169921875
3237.3603515625,3208.21044921875
3251.26171875,3249.59619140625
3246.451171875,3252.993896484375
3268.4296875,3181.81201171875
3268.724365234375,3200.6083984375
3286.905517578125,3242.02734375
3290.225830078125,3251.125732421875
3287.704833984375,3264.214599609375
3271.51171875,3220.771240234375
3331.522216796875,3250.47119140625
3362.6513671875,3264.3349609375
3365.22607421875,3275.23095703125
3363.62646484375,3313.95751953125
3360.810302734375,3335.577880859375
3367.119384765625,3339.6494140625
3379.5830078125,3330.46630859375
3384.317138671875,3358.87451171875
3385.388671875,3361.776611328125
3365.497314453125,3359.8095703125
3365.24267578125,3353.630615234375
3376.418701171875,3353.651611328125
3379.488037109375,3377.25
3384.14697265625,3383.919921875
3371.42578125,3371.798095703125
3353.619140625,3376.539306640625
3362.858642578125,3351.602783203125
3356.8447265625,3357.98193359375
3365.995849609375,3352.239013671875
3357.812255859375,3329.655029296875
3352.529296875,3340.833740234375
3341.548583984375,3346.86962890625
3343.58251953125,3324.02587890625
3345.271728515625,3312.17822265625
3339.64208984375,3325.237548828125
3348.943115234375,3312.888671875
3374.378173828125,3323.24169921875
3382.988037109375,3336.805908203125
3388.28369140625,3337.3740234375
3386.099853515625,3357.90966796875
3390.523193359375,3361.529052734375
3378.470458984375,3367.307861328125
3372.040771484375,3379.287109375
3381.793701171875,3351.30029296875
3370.172119140625,3364.727294921875
3378.64794921875,3379.14892578125
3380.698974609375,3371.885498046875
3388.247802734375,3365.517822265625
3396.8974609375,3358.260498046875
3407.567138671875,3366.70947265625
3416.8125,3376.35400390625
3390.337158203125,3392.724365234375
3393.341796875,3387.940673828125
3395.91259765625,3383.983154296875
3383.3095703125,3384.26123046875
3371.744140625,3392.606689453125
3388.174072265625,3383.49609375
3413.57470703125,3379.3173828125
3415.460205078125,3383.375
3427.79443359375,3426.919921875
3432.673095703125,3402.8056640625
3447.835693359375,3403.759765625
3429.548095703125,3434.850830078125
3402.524658203125,3427.111572265625
3399.250244140625,3417.295166015625
3382.907470703125,3409.52587890625
3392.39892578125,3398.2763671875
3410.49755859375,3383.33056640625
3430.46435546875,3372.847412109375
3351.918212890625,3388.210205078125
3353.820556640625,3368.796630859375
3322.229736328125,3359.254638671875
3333.656982421875,3353.755615234375
3337.862060546875,3328.211181640625
3317.1884765625,3318.470458984375
3317.617431640625,3310.0361328125
3309.618408203125,3290.663330078125
3303.675048828125,3294.568359375
3293.96484375,3281.00439453125
3272.05419921875,3289.24462890625
3289.992431640625,3285.811279296875
3322.195556640625,3269.811279296875
3280.813720703125,3274.107177734375
3303.037353515625,3275.56494140625
3292.4384765625,3257.9306640625
3266.13720703125,3273.189697265625
3267.92236328125,3276.5048828125
3296.538330078125,3255.23486328125
3287.605712890625,3272.927490234375
3300.059326171875,3273.71435546875
3297.06298828125,3277.920166015625
3280.4609375,3262.29541015625
3306.124755859375,3272.441650390625
3275.78271484375,3269.991455078125
3296.384765625,3284.63818359375
3307.172119140625,3272.62158203125
3348.325927734375,3290.04296875
3369.1083984375,3316.34521484375
3385.710205078125,3343.39697265625
3391.75,3371.387451171875
3409.4794921875,3356.321533203125
3413.899658203125,3371.876708984375
3421.834228515625,3392.6064453125
3425.3447265625,3404.885498046875
3428.940673828125,3408.121826171875
3410.48828125,3416.666259765625
3436.593994140625,3412.208251953125
3444.67138671875,3419.273681640625
3474.754150390625,3431.30419921875
3487.864013671875,3432.78662109375
3501.3623046875,3442.025146484375
3546.504638671875,3456.901123046875
3559.465087890625,3479.2744140625
3548.30712890625,3560.0419921875
3558.12890625,3504.931884765625
3523.000732421875,3524.828857421875
3488.009033203125,3530.18896484375
3480.83349609375,3516.483642578125
3446.979736328125,3524.5224609375
3462.080810546875,3450.477783203125
3487.4970703125,3484.73681640625
3370.65185546875,3447.474365234375
3309.259765625,3422.9052734375
3262.050537109375,3390.26904296875
3129.850830078125,3324.919677734375
3154.125244140625,3243.660400390625
3184.958740234375,3194.62890625
3199.158935546875,3211.1015625
3268.558837890625,3154.21240234375
3289.024169921875,3164.975830078125
3329.57373046875,3212.266357421875
3292.06787109375,3236.009765625
3259.407958984375,3262.87158203125
3273.7548828125,3214.7529296875
3254.5283203125,3263.06005859375
3256.92626953125,3246.197021484375
3289.641845703125,3266.587158203125
3271.66845703125,3302.67333984375
3288.405517578125,3268.699462890625
3307.16552734375,3272.732666015625
3326.69921875,3279.83935546875
3310.23876953125,3305.29296875
3291.3818359375,3309.718505859375
3291.112060546875,3312.268798828125
3269.882080078125,3297.037353515625
3279.251708984375,3279.90625
3290.639892578125,3340.756591796875
3280.9521484375,3302.246826171875
3263.480224609375,3291.311279296875
3152.7607421875,3288.20556640625
3133.7216796875,3219.248291015625
3166.64892578125,3190.8515625
3122.28955078125,3230.86474609375
3160.530517578125,3165.26123046875
3168.896484375,3088.8916015625
3163.178955078125,3145.419677734375
3136.633056640625,3162.434814453125
3131.111328125,3133.32568359375
3138.293701171875,3120.7099609375
3190.321533203125,3113.98046875
3208.081787109375,3138.31640625
3180.158203125,3138.6962890625
3159.05224609375,3190.421630859375
3110.64892578125,3190.114501953125
3066.796630859375,3131.068603515625
3091.398681640625,3136.51904296875
3117.3759765625,3112.804443359375
3071.54248046875,3106.91943359375
3068.011962890625,3119.626220703125
3128.92724609375,3080.924072265625
3117.973876953125,3091.598388671875
3075.030029296875,3110.493896484375
3082.2314453125,3115.485107421875
3081.17724609375,3092.926513671875
3100.858642578125,3108.165283203125
3091.033447265625,3084.93603515625
3136.644775390625,3099.33837890625
3161.49755859375,3113.063720703125
3159.150146484375,3091.26513671875
3174.41259765625,3151.377197265625
3163.26318359375,3154.217529296875
3174.031982421875,3175.991943359375
3192.118408203125,3172.365966796875
3169.565185546875,3171.72021484375
3154.282470703125,3202.667236328125
3193.30322265625,3197.875244140625
3213.84033203125,3204.74658203125
3214.349609375,3214.76513671875
3168.964111328125,3219.712890625
3154.650634765625,3204.70751953125
3141.30322265625,3212.06201171875
3135.08203125,3199.429443359375
3120.46044921875,3195.87353515625
3041.443359375,3166.587646484375
3095.4736328125,3140.77685546875
3075.13720703125,3131.275390625
3091.19091796875,3084.3046875
3114.20556640625,3114.013916015625
3115.18017578125,3071.92431640625
3109.498779296875,3086.741943359375
3067.14794921875,3088.664794921875
3052.782958984375,3064.161376953125
3079.8017578125,3070.44970703125
3049.79638671875,3053.92041015625
3044.15966796875,3058.36865234375
3021.90087890625,3053.6240234375
2907.822265625,3019.19384765625
2915.7314453125,2988.426513671875
2875.809814453125,2966.02978515625
2889.76025390625,2901.5029296875
2859.33642578125,2896.085693359375
2844.508056640625,2879.211181640625
2813.177490234375,2868.08056640625
2786.896728515625,2834.343994140625
2847.418212890625,2819.4921875
2775.55712890625,2833.156005859375
2786.887939453125,2821.241943359375
2759.1259765625,2787.48095703125
2733.8818359375,2781.5126953125
2747.228515625,2763.19091796875
2815.109375,2770.978515625
2827.625244140625,2766.452880859375
2777.771240234375,2790.2890625
2837.658447265625,2798.8720703125
2831.18359375,2804.31005859375
2814.041748046875,2817.769287109375
2798.1259765625,2840.14013671875
2787.257080078125,2814.518310546875
2772.54541015625,2813.734619140625
2829.271240234375,2813.759033203125
2859.542236328125,2812.486328125
2905.561767578125,2821.661376953125
2903.646728515625,2845.529296875
2882.225341796875,2817.903564453125
2873.59375,2886.898681640625
2869.049560546875,2869.31103515625
2876.40087890625,2892.14794921875
2824.53369140625,2881.2255859375
