real,fake
0.5162861943244934,0.9114353656768799
0.6507186889648438,0.739147961139679
0.6784898042678833,0.7082439064979553
0.6848191022872925,0.7016273736953735
0.6874355673789978,0.6989341974258423
0.6888527870178223,0.6974859833717346
0.6897336840629578,0.6965897083282471
0.6903374791145325,0.6959772109985352
0.6907747387886047,0.6955345869064331
0.6911051869392395,0.695200502872467
0.6913641691207886,0.6949390769004822
0.691572368144989,0.6947291493415833
0.6917433738708496,0.6945568919181824
0.691885769367218,0.6944133043289185
0.6920064687728882,0.694291889667511
0.6921090483665466,0.69418865442276
0.6921994090080261,0.6940978169441223
0.6922772526741028,0.6940195560455322
0.6923460960388184,0.6939504146575928
0.6924066543579102,0.6938893795013428
0.6924609541893005,0.6938349008560181
0.692509651184082,0.693786084651947
0.6925532221794128,0.6937423944473267
0.6925929188728333,0.6937025189399719
0.6926290392875671,0.6936662793159485
0.6926618218421936,0.6936332583427429
0.6926918029785156,0.6936032772064209
0.6927191615104675,0.6935758590698242
0.6927445530891418,0.6935503482818604
0.6927673816680908,0.6935275197029114
0.6927891373634338,0.6935057044029236
0.6928091645240784,0.6934854984283447
0.6928278207778931,0.69346684217453
0.6928451061248779,0.6934496164321899
0.6928608417510986,0.6934338212013245
0.6928756833076477,0.6934189796447754
0.6928897500038147,0.6934049129486084
0.6929029822349548,0.6933916211128235
0.6929150223731995,0.6933794021606445
0.6929267644882202,0.6933677792549133
0.6929375529289246,0.693356990814209
0.6929476857185364,0.6933467388153076
0.6929574012756348,0.693337082862854
0.6929665803909302,0.6933279037475586
0.6929751038551331,0.6933193206787109
0.6929833292961121,0.6933111548423767
0.6929910778999329,0.6933033466339111
0.6929984092712402,0.6932960748672485
0.693005383014679,0.6932891011238098
0.6930119395256042,0.6932825446128845
0.6930180191993713,0.6932763457298279
0.6930240988731384,0.6932703256607056
0.6930295825004578,0.693264901638031
0.6930349469184875,0.6932594180107117
0.6930400133132935,0.6932543516159058
0.6930448412895203,0.6932496428489685
0.693049430847168,0.6932449340820312
0.6930538415908813,0.6932405829429626
0.6930580139160156,0.6932364106178284
0.6930620670318604,0.6932324171066284
0.6930657029151917,0.6932287216186523
0.6930692791938782,0.693225085735321
0.6930727362632751,0.6932217478752136
0.693075954914093,0.6932185292243958
0.6930789351463318,0.6932154893875122
0.6930819153785706,0.6932124495506287
0.693084716796875,0.6932096481323242
0.6930873394012451,0.6932070851325989
0.6930899024009705,0.6932044625282288
0.6930923461914062,0.693202018737793
0.6930946111679077,0.6931996941566467
0.693096935749054,0.6931975483894348
0.6930990219116211,0.6931954026222229
0.6931008696556091,0.6931935548782349
0.6931028366088867,0.6931915283203125
0.6931046843528748,0.6931897401809692
0.6931064128875732,0.6931880116462708
0.6931079626083374,0.6931864023208618
0.6931094527244568,0.6931848526000977
0.693111002445221,0.693183422088623
0.6931123733520508,0.6931819319725037
0.6931138038635254,0.693180501461029
0.6931151151657104,0.693179190158844
0.6931163668632507,0.6931779980659485
0.6931174993515015,0.6931768655776978
0.693118691444397,0.693175733089447
0.6931198239326477,0.6931746602058411
0.6931207776069641,0.6931735873222351
0.6931217908859253,0.6931726336479187
0.6931226849555969,0.6931716799736023
0.6931236386299133,0.6931707859039307
0.6931244730949402,0.6931699514389038
0.6931253671646118,0.6931690573692322
0.6931261420249939,0.6931683421134949
0.6931267976760864,0.6931675672531128
0.693127453327179,0.6931669116020203
0.693128228187561,0.693166196346283
0.6931288838386536,0.6931656002998352
0.6931294798851013,0.6931649446487427
0.6931300759315491,0.6931643486022949
0.693130612373352,0.6931637525558472
0.693131148815155,0.6931632161140442
0.6931316256523132,0.693162739276886
0.6931321024894714,0.693162202835083
0.6931326389312744,0.6931617856025696
0.6931331157684326,0.6931612491607666
0.693133533000946,0.6931607723236084
0.6931339502334595,0.6931604146957397
0.6931343674659729,0.6931599974632263
0.6931347250938416,0.6931595802307129
0.6931350827217102,0.6931591629981995
0.6931354403495789,0.6931589245796204
0.6931357383728027,0.6931585669517517
0.6931360363960266,0.6931582093238831
0.69313645362854,0.6931578516960144
0.6931367516517639,0.6931574940681458
0.6931370496749878,0.6931572556495667
0.6931372880935669,0.6931569576263428
0.6931376457214355,0.6931567788124084
0.6931378841400146,0.6931564211845398
0.6931381225585938,0.6931562423706055
0.6931383609771729,0.6931559443473816
0.6931385397911072,0.6931557059288025
0.6931387782096863,0.6931555271148682
0.6931390166282654,0.6931553483009338
0.6931391954421997,0.6931551098823547
0.693139374256134,0.6931549310684204
0.6931395530700684,0.6931547522544861
0.6931397318840027,0.693154513835907
0.6931398510932922,0.6931543946266174
0.6931399703025818,0.6931543350219727
0.6931401491165161,0.6931541562080383
0.6931402683258057,0.6931540369987488
0.6931403875350952,0.6931537985801697
0.6931405663490295,0.6931536793708801
0.6931406855583191,0.6931536197662354
0.6931408643722534,0.6931535005569458
0.693140983581543,0.6931533217430115
0.6931410431861877,0.6931532025337219
0.6931411623954773,0.6931530833244324
0.6931413412094116,0.6931529641151428
0.6931414008140564,0.6931528449058533
0.6931415796279907,0.6931527256965637
