real,prediction
2805.0106,2794.560210897684
2837.8623,2775.153528662145
2863.5711,2844.933762790263
2911.4646,2882.8790798149107
2912.3134,2924.478887187898
2915.2974,2924.446484928429
2889.6936,2898.0792219917175
2896.0109,2874.4195160822273
2884.6799,2876.6816177479623
2897.3997,2876.7683770688773
