real,prediction
2772.5454,4772.305401204943
2829.2712,2758.985558249235
2859.5424,-1921.4429960647822
2905.5618,1109.2634209140278
2903.6467,696.6930311794877
2882.2254,5124.717220387816
2873.5938,6666.871871681213
2869.0495,8799.619478068114
2876.4009,1198.729494477473
2824.5337,-6040.568118071318
