real,prediction
2772.5454,2804.369162183583
2829.2712,2799.815736253619
2859.5424,2800.1370334246158
2905.5618,2804.02000512594
2903.6467,2820.241424125731
2882.2254,2815.5256840735674
2873.5938,2837.613577573955
2869.0495,2842.122185425401
2876.4009,2856.252144565165
2824.5337,2871.0911681025623
