D,G
1.4360064268112183,0.3046327829360962
1.4015403985977173,0.5875214338302612
1.3878329992294312,0.8561891317367554
1.386661410331726,0.9236659407615662
1.3864082098007202,0.9459291696548462
1.386391282081604,0.9573875665664673
1.3863844871520996,0.9677637815475464
1.3863493204116821,0.9746538400650024
1.3863179683685303,0.9788553714752197
1.3863017559051514,0.98162841796875
1.3863012790679932,0.9831663966178894
1.3863104581832886,0.9845758676528931
1.3863143920898438,0.9865838885307312
1.3863121271133423,0.9878750443458557
1.386304497718811,0.9890666604042053
1.3862978219985962,0.9898711442947388
1.386293888092041,0.9905314445495605
1.3862954378128052,0.9902780652046204
1.3862985372543335,0.9913155436515808
1.3863017559051514,0.9921596050262451
1.3863003253936768,0.9928415417671204
1.386297345161438,0.9936110377311707
1.3862955570220947,0.9939363598823547
1.3862946033477783,0.9943147897720337
1.3862950801849365,0.994590163230896
1.3862961530685425,0.9948751330375671
1.3862966299057007,0.9951232671737671
1.3862963914871216,0.9954241514205933
1.386295199394226,0.9955947399139404
1.386294960975647,0.9957664608955383
