real,fake
-0.004021147731691599,-0.004203466698527336
-0.01478586532175541,-0.01505102589726448
0.037334661930799484,0.03630659356713295
-0.15935446321964264,-0.16324764490127563
-0.08145344257354736,-0.09262534230947495
-0.8777099251747131,-0.8965239524841309
-2.893944501876831,-2.9245731830596924
1.291280746459961,1.2478432655334473
3.637970447540283,3.586012601852417
-8.47174072265625,-8.576869010925293
-15.496950149536133,-15.632267951965332
-22.31911277770996,-22.509891510009766
-17.9013671875,-18.160524368286133
3.981339693069458,3.740523099899292
16.37529945373535,16.24671173095703
26.975975036621094,26.861114501953125
19.429983139038086,19.39138412475586
11.662995338439941,11.615951538085938
6.6474609375,6.611089706420898
-5.865203380584717,-5.879288196563721
-14.298323631286621,-14.311501502990723
-10.762229919433594,-10.77121353149414
-9.612265586853027,-9.616722106933594
-8.150655746459961,-8.154120445251465
-6.6506757736206055,-6.654104709625244
-5.649996280670166,-5.6521172523498535
-5.0883588790893555,-5.090219497680664
-4.072532653808594,-4.073698997497559
-3.4485301971435547,-3.4495465755462646
-3.372622013092041,-3.3735721111297607
-3.4394187927246094,-3.440197229385376
-2.938493490219116,-2.939345121383667
-2.470928430557251,-2.4713118076324463
-2.082017183303833,-2.082456111907959
-2.077672004699707,-2.0779664516448975
-1.711206316947937,-1.7114654779434204
-1.2779648303985596,-1.2781518697738647
-1.1465020179748535,-1.1466641426086426
-1.1165142059326172,-1.1166374683380127
-1.144879937171936,-1.145037055015564
-1.2221931219100952,-1.2222658395767212
-1.2785981893539429,-1.2787061929702759
-1.2667962312698364,-1.2668883800506592
-1.2273889780044556,-1.227501392364502
-1.2015705108642578,-1.2016799449920654
-1.2921439409255981,-1.2922650575637817
-1.2466976642608643,-1.2468007802963257
-1.2161372900009155,-1.2162456512451172
-1.178059458732605,-1.1782091856002808
-1.1182941198349,-1.1184382438659668
-1.085074543952942,-1.0851762294769287
-1.098258137702942,-1.098427414894104
-1.098783016204834,-1.0989811420440674
-1.12435781955719,-1.1245214939117432
-1.1267614364624023,-1.1268134117126465
-1.1304502487182617,-1.1306636333465576
-1.14044189453125,-1.1405999660491943
-1.2609472274780273,-1.2612310647964478
-1.2749963998794556,-1.2751222848892212
-1.3051772117614746,-1.305440068244934
-1.2688932418823242,-1.2689697742462158
-1.3077881336212158,-1.3079692125320435
-1.2807979583740234,-1.2809958457946777
-1.3005410432815552,-1.3008308410644531
-1.3083701133728027,-1.3084609508514404
-1.3012632131576538,-1.3013458251953125
-1.3340436220169067,-1.334161639213562
-1.3181405067443848,-1.3183881044387817
-1.3201138973236084,-1.3202414512634277
-1.251494288444519,-1.2516016960144043
-1.311242938041687,-1.3114726543426514
-1.3138794898986816,-1.3138554096221924
-1.3301185369491577,-1.3303823471069336
-1.4346034526824951,-1.4347974061965942
-1.4189174175262451,-1.419069528579712
-1.3860187530517578,-1.3860774040222168
-1.4559733867645264,-1.456201434135437
-1.4621713161468506,-1.4623290300369263
-1.6374382972717285,-1.637913703918457
-1.8013588190078735,-1.80165433883667
-1.912725806236267,-1.9129620790481567
-1.8216735124588013,-1.821768045425415
-1.8634635210037231,-1.8637992143630981
-1.9344924688339233,-1.9347429275512695
