D,G
-0.00012931144738104194,-0.00012931144738104194
-8.536533277947456e-05,-8.536533277947456e-05
-0.0004080032231286168,-0.0004080032231286168
-0.0014671564567834139,-0.0014671564567834139
-0.0044489107094705105,-0.0044489107094705105
-0.00591390673071146,-0.00591390673071146
-0.00935753621160984,-0.00935753621160984
-0.013213053345680237,-0.013213053345680237
-0.009311622008681297,-0.009311622008681297
-0.01892298273742199,-0.01892298273742199
-0.02296639233827591,-0.02296639233827591
-0.023645319044589996,-0.023645319044589996
-0.01615346595644951,-0.01615346595644951
-0.0245367381721735,-0.0245367381721735
0.005037007853388786,0.005037007853388786
-0.003939192742109299,-0.003939192742109299
0.010481419041752815,0.010481419041752815
0.0053841592743992805,0.0053841592743992805
0.006066341884434223,0.006066341884434223
0.009011601097881794,0.009011601097881794
0.005138393957167864,0.005138393957167864
0.00410693371668458,0.00410693371668458
0.0026827813126146793,0.0026827813126146793
0.0029336281586438417,0.0029336281586438417
0.001691762008704245,0.001691762008704245
0.0014944723807275295,0.0014944723807275295
0.0011530518531799316,0.0011530518531799316
0.0007956317276693881,0.0007956317276693881
0.0006368977483361959,0.0006368977483361959
0.0005735405720770359,0.0005735405720770359
0.0004490017890930176,0.0004490017890930176
0.00021866474708076566,0.00021866474708076566
0.00035366840893402696,0.00035366840893402696
0.00014830146392341703,0.00014830146392341703
0.00019440906180534512,0.00019440906180534512
0.00011212144454475492,0.00011212144454475492
0.00015640172932762653,0.00015640172932762653
3.162622306263074e-05,3.162622306263074e-05
2.6915755370282568e-05,2.6915755370282568e-05
-3.768886745092459e-05,-3.768886745092459e-05
3.396868851268664e-05,3.396868851268664e-05
-1.4144182387099136e-05,-1.4144182387099136e-05
-1.2270041906958795e-06,-1.2270041906958795e-06
-1.4978221770434175e-05,-1.4978221770434175e-05
-7.348826784436824e-06,-7.348826784436824e-06
-1.862815406639129e-05,-1.862815406639129e-05
3.708260464918567e-06,3.708260464918567e-06
-2.4757214305282105e-06,-2.4757214305282105e-06
-5.544977466342971e-05,-5.544977466342971e-05
-3.0279585189418867e-05,-3.0279585189418867e-05
