test,prediction
3230.028076171875,3292.42578125
3218.311767578125,3284.621337890625
3233.86572265625,3250.2548828125
3242.406494140625,3249.49755859375
3240.66455078125,3234.4765625
3216.745849609375,3265.851318359375
3212.760009765625,3241.55078125
3237.0244140625,3270.802978515625
3239.327880859375,3261.88525390625
3241.759765625,3259.7373046875
3268.935302734375,3254.88330078125
3237.447265625,3261.39306640625
3250.808349609375,3265.5732421875
3261.61083984375,3266.56494140625
3245.2197265625,3294.055908203125
3248.549560546875,3275.932861328125
3269.445068359375,3278.134521484375
3266.955078125,3291.386962890625
3252.94775390625,3305.316650390625
3241.314453125,3255.69482421875
3210.23681640625,3256.682861328125
3222.51416015625,3258.3583984375
3270.305419921875,3232.86376953125
3281.004638671875,3224.58056640625
3286.615966796875,3289.65185546875
3269.392578125,3293.0771484375
3288.965576171875,3279.189208984375
3273.830078125,3280.737060546875
3275.960205078125,3304.31884765625
3246.066650390625,3292.494140625
3222.167236328125,3292.362060546875
3196.71337890625,3259.331787109375
3170.686767578125,3255.92236328125
3172.100341796875,3235.546142578125
3173.151123046875,3198.057861328125
3129.53125,3178.121826171875
3134.5673828125,3157.789794921875
3140.84716796875,3138.645263671875
3152.186767578125,3136.0595703125
3154.658447265625,3140.56640625
3143.712158203125,3120.82080078125
3135.345947265625,3146.119384765625
3127.36865234375,3129.743408203125
3103.037841796875,3133.535400390625
3078.613037109375,3093.51025390625
3080.52685546875,3089.550537109375
3052.784912109375,3073.3349609375
3061.500244140625,3081.111083984375
3083.51318359375,3083.548583984375
3090.228759765625,3077.513427734375
3112.964111328125,3082.689453125
3104.44140625,3099.210205078125
3090.13916015625,3099.46484375
3090.630859375,3090.58984375
3075.675537109375,3073.5966796875
3061.947021484375,3103.071533203125
3064.075927734375,3081.010986328125
3107.8310546875,3081.0595703125
3110.058837890625,3076.57958984375
3117.177734375,3107.785400390625
3102.623291015625,3126.697265625
3105.5400390625,3115.690673828125
3091.656005859375,3130.652587890625
3102.1259765625,3118.23779296875
3140.324951171875,3132.211669921875
3150.33349609375,3150.623779296875
3158.400390625,3161.4775390625
3139.87646484375,3170.498046875
3153.742919921875,3147.053955078125
3130.674072265625,3092.498046875
3132.486328125,3144.84521484375
3123.166259765625,3141.93408203125
3144.3740234375,3098.619873046875
3140.013671875,3157.700439453125
3156.2119140625,3146.419677734375
3147.453125,3156.63134765625
3157.873046875,3161.572021484375
3185.44384765625,3160.91943359375
3191.19677734375,3172.013671875
3173.201416015625,3175.517333984375
3188.0625,3175.70361328125
3192.427001953125,3178.651123046875
3195.91162109375,3188.905029296875
3182.803955078125,3171.01806640625
3207.13427734375,3180.085205078125
3212.444091796875,3185.624755859375
3217.956787109375,3196.28857421875
3212.6318359375,3209.884521484375
3203.03759765625,3220.827392578125
3197.5439453125,3218.21826171875
3218.1630859375,3231.4267578125
3222.416748046875,3217.0205078125
3176.46484375,3231.97509765625
3187.567138671875,3203.15771484375
3230.976318359375,3168.64697265625
3244.86474609375,3205.162109375
3237.981689453125,3212.006591796875
3250.598876953125,3219.642822265625
3243.689453125,3239.5234375
3247.6748046875,3262.96875
3249.78125,3250.41259765625
3253.240478515625,3235.73193359375
3273.0283203125,3254.5205078125
3292.638427734375,3254.691650390625
3285.056884765625,3259.087890625
3272.928466796875,3278.010986328125
3262.080810546875,3265.837158203125
3279.45654296875,3288.427978515625
3281.872802734375,3246.402099609375
3275.572998046875,3256.12890625
3261.74951171875,3244.37890625
3208.541259765625,3264.1181640625
3237.3603515625,3217.883544921875
3251.26171875,3237.77294921875
3246.451171875,3206.785888671875
3268.4296875,3237.33984375
3268.724365234375,3223.31298828125
3286.905517578125,3262.498291015625
3290.225830078125,3265.81640625
3287.704833984375,3250.05859375
3271.51171875,3272.61279296875
3331.522216796875,3284.2705078125
3362.6513671875,3290.314453125
3365.22607421875,3312.037109375
3363.62646484375,3321.8720703125
3360.810302734375,3348.52734375
3367.119384765625,3364.531982421875
3379.5830078125,3350.6884765625
3384.317138671875,3395.3115234375
3385.388671875,3403.7431640625
3365.497314453125,3389.439453125
3365.24267578125,3366.976318359375
3376.418701171875,3381.18212890625
3379.488037109375,3359.92236328125
3384.14697265625,3373.118408203125
3371.42578125,3351.15966796875
3353.619140625,3379.90625
3362.858642578125,3386.71875
3356.8447265625,3379.457275390625
3365.995849609375,3357.712890625
3357.812255859375,3358.986572265625
3352.529296875,3353.42529296875
3341.548583984375,3319.475830078125
3343.58251953125,3323.701416015625
3345.271728515625,3334.224853515625
3339.64208984375,3349.206298828125
3348.943115234375,3319.570068359375
3374.378173828125,3332.7275390625
3382.988037109375,3364.89599609375
3388.28369140625,3336.94921875
3386.099853515625,3374.32470703125
