real,fake
0.009885454550385475,0.009181645698845387
-0.018325120210647583,-0.01979937218129635
-0.11260145157575607,-0.12164249271154404
0.07756158709526062,0.046168867498636246
0.13028346002101898,-0.0020935535430908203
-0.1627178192138672,-0.542705237865448
1.1904644966125488,0.12685354053974152
1.1648242473602295,-1.0642191171646118
6.9680352210998535,3.098597764968872
3.321399211883545,-3.265350341796875
22.801206588745117,12.452008247375488
-17.087055206298828,-34.05842590332031
23.071231842041016,-1.876731276512146
89.55195617675781,54.616546630859375
-93.25484466552734,-141.32579040527344
-62.431541442871094,-127.14961242675781
6.480166912078857,-68.59575653076172
-62.381221771240234,-152.5850372314453
-427.8154296875,-529.9025268554688
-455.2417297363281,-580.9674682617188
-592.235107421875,-707.2601318359375
78.41226959228516,-126.86711883544922
1034.1397705078125,816.275390625
-1058.9288330078125,-1242.7969970703125
-921.5751342773438,-1159.5321044921875
-1988.726806640625,-2188.1455078125
2581.6982421875,2447.722900390625
-3839.03515625,-3983.6611328125
-5043.45703125,-5142.6767578125
-10000.0986328125,-10023.0185546875
-13527.6806640625,-13550.3974609375
-14247.546875,-14270.9287109375
-12740.5751953125,-12765.421875
-11169.4140625,-11195.986328125
-12361.0791015625,-12389.517578125
-17748.216796875,-17770.896484375
-19667.517578125,-19686.0390625
-20659.517578125,-20679.52734375
-20847.865234375,-20864.474609375
-20324.443359375,-20341.591796875
-20797.78515625,-20815.517578125
-21226.9765625,-21243.626953125
-21059.78515625,-21074.87890625
-21429.861328125,-21440.439453125
-21057.634765625,-21068.59375
-21438.388671875,-21445.26953125
-20684.068359375,-20691.373046875
-19803.689453125,-19812.6875
-18989.046875,-18995.693359375
-18056.67578125,-18061.404296875
-16520.775390625,-16523.306640625
-14856.5078125,-14857.2119140625
-12791.8466796875,-12792.6181640625
-11492.80859375,-11493.4052734375
-10030.5302734375,-10030.9951171875
-8641.359375,-8641.734375
-7410.17529296875,-7410.50146484375
-6370.4130859375,-6370.69677734375
-5645.26806640625,-5645.5087890625
-4798.7099609375,-4798.90625
-4154.9462890625,-4155.11962890625
-3612.266845703125,-3612.404052734375
-3058.09716796875,-3058.201904296875
-2581.67919921875,-2581.768310546875
-2115.214599609375,-2115.28369140625
-1777.390625,-1777.44287109375
-1436.1312255859375,-1436.1761474609375
-1254.50244140625,-1254.54052734375
-1000.96240234375,-1000.9912719726562
-760.9335327148438,-760.9575805664062
-562.4003295898438,-562.418701171875
-427.6251525878906,-427.6392822265625
-256.82867431640625,-256.8397216796875
-158.94699096679688,-158.95416259765625
-72.51336669921875,-72.5182113647461
8.365771293640137,8.362344741821289
52.41027069091797,52.408504486083984
20.7965030670166,20.795278549194336
5.826452255249023,5.825489044189453
5.006206512451172,5.005318641662598
-7.476828575134277,-7.4775519371032715
-11.017719268798828,-11.01839542388916
-4.033761978149414,-4.034548282623291
-5.695468425750732,-5.695897579193115
-5.504264831542969,-5.504853248596191
-11.255253791809082,-11.255696296691895
-16.775705337524414,-16.776248931884766
-13.406150817871094,-13.406631469726562
-12.8438138961792,-12.844062805175781
-11.063340187072754,-11.063983917236328
-9.824170112609863,-9.824562072753906
-12.828230857849121,-12.828608512878418
-7.0111260414123535,-7.011448860168457
-14.86097240447998,-14.861244201660156
-20.006500244140625,-20.006725311279297
-19.49501609802246,-19.495332717895508
-19.35480308532715,-19.35521697998047
-16.082725524902344,-16.083242416381836
-15.016803741455078,-15.016997337341309
-18.22983741760254,-18.23012351989746
-17.523788452148438,-17.524242401123047
-21.098705291748047,-21.099266052246094
-17.03296661376953,-17.033458709716797
-13.778594017028809,-13.779004096984863
-13.732627868652344,-13.732867240905762
-15.131333351135254,-15.131659507751465
-16.938434600830078,-16.938720703125
-14.007143020629883,-14.007464408874512
-13.974665641784668,-13.975069046020508
-14.633747100830078,-14.634201049804688
-13.564634323120117,-13.565128326416016
-13.139134407043457,-13.139633178710938
-13.03933334350586,-13.039522171020508
-14.747220039367676,-14.747666358947754
-17.585491180419922,-17.585908889770508
-14.567584991455078,-14.568159103393555
-11.062874794006348,-11.063440322875977
-15.344928741455078,-15.345317840576172
-18.063745498657227,-18.06397819519043
-16.305618286132812,-16.305932998657227
-17.086185455322266,-17.086626052856445
-20.480873107910156,-20.481264114379883
-17.245412826538086,-17.24583625793457
-17.44498634338379,-17.44532012939453
-19.891742706298828,-19.8922176361084
-18.92238998413086,-18.92274284362793
-19.09503173828125,-19.095474243164062
-21.078636169433594,-21.079004287719727
-18.60785484313965,-18.608367919921875
-14.528766632080078,-14.532285690307617
34.836181640625,34.81705856323242
80.3034439086914,80.27643585205078
85.11912536621094,85.09349822998047
91.29672241210938,91.27645111083984
79.88434600830078,79.86595916748047
63.79935836791992,63.80134582519531
14.621031761169434,14.620243072509766
-21.926715850830078,-21.927099227905273
-20.870962142944336,-20.871299743652344
-20.877309799194336,-20.877836227416992
-18.91483497619629,-18.915653228759766
3.3074684143066406,3.296471357345581
39.893009185791016,39.877227783203125
44.45333480834961,44.429447174072266
62.87621307373047,62.85398864746094
58.924461364746094,58.909793853759766
45.98649215698242,45.98303985595703
14.609685897827148,14.607603073120117
-23.40847396850586,-23.408964157104492
-28.113466262817383,-28.113815307617188
-27.70505714416504,-27.70530891418457
-27.620635986328125,-27.621000289916992
-29.429492950439453,-29.42991065979004
-27.50132179260254,-27.501699447631836
-27.92652130126953,-27.92669105529785
-28.13895606994629,-28.139219284057617
-27.012365341186523,-27.01262664794922
-24.475797653198242,-24.47613525390625
-24.066059112548828,-24.06626319885254
-22.54881477355957,-22.548980712890625
-23.084978103637695,-23.085283279418945
-22.7115535736084,-22.71185874938965
-22.935407638549805,-22.935821533203125
-23.106836318969727,-23.10741424560547
-23.428030014038086,-23.428295135498047
-23.511205673217773,-23.511621475219727
-24.407424926757812,-24.407997131347656
-23.045679092407227,-23.046133041381836
-27.57986068725586,-27.58018684387207
-24.661422729492188,-24.661935806274414
-23.851577758789062,-23.851932525634766
-23.63629722595215,-23.636606216430664
-19.615394592285156,-19.61585807800293
-22.971973419189453,-22.972177505493164
-24.648141860961914,-24.648435592651367
-21.90045738220215,-21.900728225708008
-21.52089500427246,-21.52118492126465
-21.995513916015625,-21.995901107788086
-20.901214599609375,-20.901538848876953
-19.486156463623047,-19.486652374267578
-20.751501083374023,-20.751771926879883
-20.320064544677734,-20.32048988342285
-20.5700740814209,-20.57041358947754
-21.484525680541992,-21.484811782836914
-20.839157104492188,-20.839385986328125
