real,prediction
2805.0106,2811.301125935972
2837.8623,2771.176681255817
2863.5711,2842.2537628248333
2911.4646,2869.115992986798
2912.3134,2925.75847361207
2915.2974,2919.776471429348
2889.6936,2895.7959225861428
2896.0109,2880.449970241725
2884.6799,2874.8766302006243
2897.3997,2920.711291756272
