test,prediction
3222.167236328125,3242.514404296875
3196.71337890625,3245.557861328125
3170.686767578125,3235.642333984375
3172.100341796875,3244.278564453125
3173.151123046875,3210.64111328125
3129.53125,3188.64306640625
3134.5673828125,3166.063232421875
3140.84716796875,3133.677734375
3152.186767578125,3145.203857421875
3154.658447265625,3155.882568359375
3143.712158203125,3159.12646484375
3135.345947265625,3137.139892578125
3127.36865234375,3161.725341796875
3103.037841796875,3013.214599609375
3078.613037109375,3107.8525390625
3080.52685546875,3117.438232421875
3052.784912109375,3089.2109375
3061.500244140625,3076.4111328125
3083.51318359375,3153.063232421875
3090.228759765625,3069.890380859375
3112.964111328125,3113.271728515625
3104.44140625,3049.7666015625
3090.13916015625,3107.3564453125
3090.630859375,3188.120361328125
3075.675537109375,3128.751220703125
3061.947021484375,3106.690673828125
3064.075927734375,3092.22607421875
3107.8310546875,3020.641845703125
3110.058837890625,3082.8154296875
3117.177734375,3142.6376953125
3102.623291015625,3153.566162109375
3105.5400390625,3166.32763671875
3091.656005859375,3112.3203125
3102.1259765625,3165.72314453125
3140.324951171875,3125.895751953125
3150.33349609375,3168.45556640625
3158.400390625,3186.8076171875
3139.87646484375,3147.884033203125
3153.742919921875,3178.822998046875
3130.674072265625,3152.11083984375
3132.486328125,3153.017822265625
3123.166259765625,3160.173095703125
3144.3740234375,3156.2958984375
3140.013671875,3127.980224609375
3156.2119140625,3106.642578125
3147.453125,3190.14990234375
3157.873046875,3106.904296875
3185.44384765625,3183.75341796875
