real,fake
0.4761227071285248,0.9710220694541931
0.4812980890274048,0.9622476696968079
0.4880179166793823,0.9514083862304688
0.4986165761947632,0.9349213242530823
0.5161210894584656,0.9088035225868225
0.5397159457206726,0.875088632106781
0.5666157007217407,0.8387213349342346
0.5933991074562073,0.8045492768287659
0.6148576140403748,0.778481125831604
0.6305486559867859,0.7601378560066223
0.6429269909858704,0.7461212873458862
0.651449978351593,0.7367099523544312
0.6577316522598267,0.7299118041992188
0.6630105376243591,0.7242826819419861
0.666756808757782,0.7203125357627869
0.6696904301643372,0.7172145247459412
0.6726380586624146,0.7141236066818237
0.6746571063995361,0.7120171189308167
0.6764945387840271,0.7101088762283325
0.6781418323516846,0.7084043622016907
0.6792950630187988,0.7072151303291321
0.6807498335838318,0.7057166695594788
0.6817728281021118,0.7046661972999573
0.6824216246604919,0.7040009498596191
0.6830679178237915,0.7033399343490601
0.6837245225906372,0.7026689648628235
0.684490978717804,0.7018871903419495
0.6850206851959229,0.7013486623764038
0.6853778958320618,0.7009851336479187
0.6860479116439819,0.7003039717674255
0.6863521933555603,0.6999951601028442
0.6866652965545654,0.6996771097183228
0.687116801738739,0.6992195844650269
0.6873453259468079,0.698988139629364
0.687643826007843,0.6986857652664185
0.6879934072494507,0.6983316540718079
0.6883369088172913,0.6979847550392151
0.6885592937469482,0.6977600455284119
0.6888766288757324,0.6974393725395203
0.6890698671340942,0.6972442865371704
0.6892156600952148,0.69709712266922
0.6894454956054688,0.6968651413917542
0.689679741859436,0.6966292262077332
0.6898171305656433,0.6964904069900513
0.689918577671051,0.6963886022567749
0.6901112794876099,0.6961942911148071
0.690238356590271,0.6960663199424744
0.6904267072677612,0.6958768367767334
0.6905122995376587,0.6957906484603882
0.6906073689460754,0.6956949234008789
0.6907743215560913,0.6955270171165466
0.6908307075500488,0.69547039270401
0.6909624338150024,0.6953378915786743
0.6910467743873596,0.6952534317970276
0.6911279559135437,0.6951716542243958
0.6912441849708557,0.695054829120636
0.6913019418716431,0.6949967741966248
0.6913929581642151,0.6949052810668945
0.6914473176002502,0.6948508620262146
0.6915172934532166,0.6947804093360901
0.6915842294692993,0.6947133541107178
0.6916347146034241,0.6946626305580139
0.6917492151260376,0.6945477724075317
0.6917473673820496,0.6945497393608093
0.6918485760688782,0.6944481134414673
0.6918939352035522,0.6944025158882141
0.6918938159942627,0.6944027543067932
0.6919881701469421,0.6943081021308899
0.6920519471168518,0.6942440271377563
0.6920440196990967,0.6942520141601562
0.6921267509460449,0.6941691637039185
0.6921568512916565,0.6941388249397278
0.6922162771224976,0.6940792798995972
0.6922334432601929,0.6940619945526123
0.6922512650489807,0.694044291973114
0.6922953128814697,0.6940000653266907
0.6923220753669739,0.6939733028411865
0.6923663020133972,0.6939289569854736
0.692406177520752,0.6938889622688293
0.6924347281455994,0.6938602924346924
0.6924594640731812,0.6938356161117554
0.6924719214439392,0.6938230395317078
0.6924837827682495,0.693811297416687
0.6925142407417297,0.6937806606292725
0.6925400495529175,0.6937549710273743
0.6925458908081055,0.693748950958252
0.6925590634346008,0.6937357187271118
0.6925984621047974,0.6936962604522705
0.6926293969154358,0.6936652660369873
0.6926394104957581,0.693655252456665
0.6926590204238892,0.6936357617378235
0.6926641464233398,0.6936306357383728
0.6926515698432922,0.6936430931091309
0.6927012205123901,0.6935933828353882
0.6927173733711243,0.6935771107673645
0.6927295327186584,0.6935650110244751
0.6927359700202942,0.6935586333274841
0.6927505731582642,0.6935439705848694
0.692757785320282,0.6935366988182068
0.6927754878997803,0.6935189962387085
0.6927878260612488,0.6935065984725952
0.6927759647369385,0.6935184597969055
0.6927943825721741,0.6935000419616699
0.6928010582923889,0.6934933066368103
0.692806601524353,0.6934877634048462
0.6928279399871826,0.6934664249420166
0.6928361654281616,0.6934581398963928
0.692822277545929,0.6934720873832703
0.6928278207778931,0.6934664845466614
0.6928336024284363,0.6934606432914734
0.6928300261497498,0.6934642791748047
0.692840576171875,0.6934536099433899
0.6928440928459167,0.6934500932693481
0.6928374767303467,0.6934568285942078
0.6928388476371765,0.6934553384780884
0.6928352117538452,0.6934588551521301
0.6928215026855469,0.693472683429718
0.6928288340568542,0.6934652924537659
0.6928304433822632,0.6934635043144226
0.6928099989891052,0.6934840679168701
0.6927943229675293,0.6934996843338013
0.6927915811538696,0.6935023069381714
0.692767322063446,0.693526566028595
0.692738950252533,0.6935548782348633
0.6927165389060974,0.6935771107673645
0.6927157044410706,0.6935778260231018
0.6926600933074951,0.6936333775520325
0.6926404237747192,0.6936529278755188
0.6925804615020752,0.6937127113342285
0.6925461888313293,0.6937466263771057
0.6924890279769897,0.6938038468360901
0.6924275159835815,0.6938652992248535
0.6923486590385437,0.6939439177513123
0.6922940015792847,0.6939986944198608
0.6922850012779236,0.6940075755119324
0.6921947598457336,0.6940980553627014
0.6921584606170654,0.6941339373588562
0.6920934915542603,0.6941986680030823
0.6920405626296997,0.6942515969276428
0.6919721961021423,0.6943199634552002
0.691964864730835,0.6943266987800598
0.6917847394943237,0.6945065259933472
0.691802978515625,0.6944888234138489
0.6917545199394226,0.6945362687110901
0.6916277408599854,0.6946633458137512
0.691660463809967,0.6946296691894531
0.691618025302887,0.6946731805801392
0.6915525794029236,0.6947380900382996
0.6915016174316406,0.6947898864746094
0.691369891166687,0.694919764995575
