D,G
1.4470332860946655,0.2597341537475586
1.4434072971343994,0.2694644629955292
1.4392423629760742,0.2880624830722809
1.4332383871078491,0.31786152720451355
1.4244838953018188,0.36880508065223694
1.4142847061157227,0.4415820240974426
1.4048206806182861,0.5295647978782654
1.3975187540054321,0.6219247579574585
1.3930214643478394,0.6992285251617432
1.3904629945755005,0.7574584484100342
1.3888908624649048,0.8042234778404236
1.3880444765090942,0.8367542624473572
1.3875552415847778,0.8608238697052002
1.3872231245040894,0.8811416625976562
1.387014627456665,0.8956910967826843
1.3868619203567505,0.9071577191352844
1.3867264986038208,0.9187031388282776
1.3866453170776367,0.9266358017921448
1.3865792751312256,0.9338670969009399
1.386526107788086,0.9403645992279053
1.3864927291870117,0.9449195861816406
1.3864513635635376,0.950669527053833
1.3864258527755737,0.9547218084335327
1.3864108324050903,0.9572920799255371
1.386397123336792,0.9598563313484192
1.3863842487335205,0.9624606370925903
1.3863695859909058,0.9655004739761353
1.3863614797592163,0.9676024317741394
1.3863557577133179,0.9690223336219788
1.3863452672958374,0.9716832637786865
1.3863413333892822,0.972893238067627
1.3863368034362793,0.9741386771202087
1.3863310813903809,0.975933849811554
1.3863288164138794,0.9768443703651428
1.386325478553772,0.9780333638191223
1.3863210678100586,0.9794253706932068
1.3863178491592407,0.9807930588722229
1.3863160610198975,0.9816792011260986
1.38631272315979,0.9829438924789429
1.3863111734390259,0.9837150573730469
1.3863099813461304,0.9842957854270935
1.386307954788208,0.9852119088172913
1.3863064050674438,0.9861459732055664
1.3863054513931274,0.9866952300071716
1.3863048553466797,0.9870994687080383
1.3863033056259155,0.9878683686256409
1.3863027095794678,0.9883759617805481
1.3863016366958618,0.9891273379325867
1.3863012790679932,0.9894688129425049
1.3863005638122559,0.989848792552948
1.386299729347229,0.9905157685279846
1.3862996101379395,0.9907405972480774
1.3862990140914917,0.9912665486335754
1.3862987756729126,0.9916025996208191
1.3862982988357544,0.991927444934845
1.3862978219985962,0.9923917651176453
1.386297583580017,0.9926227331161499
1.3862972259521484,0.9929861426353455
1.3862969875335693,0.9932030439376831
1.3862967491149902,0.9934834241867065
1.3862965106964111,0.9937505722045898
1.3862963914871216,0.9939523339271545
1.3862961530685425,0.9944097995758057
1.3862961530685425,0.9944018721580505
1.3862959146499634,0.994806706905365
1.3862956762313843,0.9949882626533508
1.3862956762313843,0.9949877262115479
1.3862955570220947,0.9953646659851074
1.3862953186035156,0.9956202507019043
1.3862954378128052,0.9955881834030151
1.386295199394226,0.995918869972229
1.386295199394226,0.9960395097732544
1.3862950801849365,0.9962770342826843
1.3862950801849365,0.9963458180427551
1.386295199394226,0.9964167475700378
1.386294960975647,0.9965932965278625
1.386294960975647,0.9966999888420105
1.3862948417663574,0.9968766570091248
1.3862947225570679,0.9970362186431885
1.3862947225570679,0.997150719165802
1.3862946033477783,0.997249186038971
1.3862947225570679,0.9972991347312927
1.3862947225570679,0.9973464608192444
1.3862947225570679,0.9974684715270996
1.3862946033477783,0.9975715279579163
1.3862946033477783,0.9975951910018921
1.3862946033477783,0.9976478815078735
1.3862946033477783,0.9978053569793701
1.3862944841384888,0.9979292750358582
1.3862944841384888,0.9979691505432129
1.3862944841384888,0.9980473518371582
1.3862944841384888,0.9980682730674744
1.3862944841384888,0.9980180263519287
1.3862944841384888,0.998216450214386
1.3862944841384888,0.9982811808586121
1.3862944841384888,0.9983295798301697
1.3862944841384888,0.9983551502227783
1.3862944841384888,0.9984138011932373
1.3862944841384888,0.9984427690505981
1.3862944841384888,0.9985136389732361
1.3862944841384888,0.9985629916191101
1.3862944841384888,0.9985158443450928
1.3862944841384888,0.998589277267456
1.3862944841384888,0.9986159205436707
1.3862944841384888,0.9986383318901062
1.3862944841384888,0.9987236261367798
1.3862944841384888,0.9987567067146301
1.3862944841384888,0.9987010359764099
1.3862944841384888,0.998723566532135
1.3862944841384888,0.9987465143203735
1.3862944841384888,0.9987319707870483
1.3862942457199097,0.9987745881080627
1.3862944841384888,0.9987887740135193
1.3862943649291992,0.9987623691558838
1.3862942457199097,0.9987680912017822
1.3862944841384888,0.998753547668457
1.3862943649291992,0.9986987709999084
1.3862944841384888,0.9987280964851379
1.3862942457199097,0.9987351298332214
1.3862943649291992,0.998652994632721
1.3862942457199097,0.9985905885696411
1.3862942457199097,0.9985803365707397
1.3862943649291992,0.9984832406044006
1.3862942457199097,0.9983702301979065
1.3862942457199097,0.9982813000679016
1.3862941265106201,0.9982781410217285
1.386293888092041,0.9980563521385193
1.3862941265106201,0.9979785084724426
1.3862940073013306,0.9977400302886963
1.3862937688827515,0.9976044297218323
1.3862937688827515,0.9973759651184082
1.386293649673462,0.9971308708190918
1.386293649673462,0.9968170523643494
1.3862932920455933,0.9965986013412476
1.3862932920455933,0.9965634346008301
1.386293649673462,0.996202290058136
1.3862932920455933,0.996059000492096
1.3862930536270142,0.9958013296127319
1.3862929344177246,0.9955899715423584
1.386292815208435,0.9953175783157349
1.386292576789856,0.9952905178070068
1.3862920999526978,0.9945743083953857
1.3862924575805664,0.9946444034576416
1.3862919807434082,0.9944552779197693
1.3862911462783813,0.9939498901367188
1.3862909078598022,0.994083821773529
1.3862920999526978,0.9939104318618774
1.3862911462783813,0.9936519265174866
1.3862918615341187,0.993445873260498
1.3862905502319336,0.9929292798042297
