test,prediction
3218.311767578125,3243.69873046875
3233.86572265625,3230.693603515625
3242.40625,3241.3994140625
3240.66455078125,3251.22314453125
3216.74560546875,3250.477783203125
3212.760009765625,3229.919921875
3237.0244140625,3217.999755859375
3239.327880859375,3244.79736328125
3241.759765625,3245.17724609375
3268.935302734375,3251.61962890625
3237.447021484375,3274.342041015625
3250.80810546875,3247.592529296875
3261.61083984375,3259.904296875
3245.2197265625,3272.0673828125
3248.549560546875,3252.269775390625
3269.445068359375,3258.260009765625
3266.955078125,3278.630859375
3252.947998046875,3272.902099609375
3241.314453125,3264.845703125
3210.23681640625,3253.01171875
3222.51416015625,3227.23486328125
3270.305419921875,3228.88427734375
3281.004638671875,3276.5048828125
3286.615966796875,3290.6806640625
3269.392578125,3288.946533203125
3288.9658203125,3278.195068359375
3273.830078125,3292.76318359375
3275.960205078125,3289.453857421875
3246.06689453125,3284.4501953125
3222.167236328125,3256.4638671875
3196.71337890625,3237.25390625
3170.686767578125,3206.03466796875
3172.100341796875,3180.140625
3173.151123046875,3176.384521484375
3129.53125,3182.797119140625
3134.5673828125,3144.297607421875
3140.84716796875,3142.027587890625
3152.18701171875,3138.35107421875
3154.658447265625,3150.267578125
3143.712158203125,3152.65234375
3135.345947265625,3143.33447265625
3127.36865234375,3145.649169921875
3103.037841796875,3135.31982421875
3078.61279296875,3111.48486328125
3080.52685546875,3086.35986328125
3052.784912109375,3080.435546875
3061.500244140625,3054.317138671875
3083.51318359375,3056.651123046875
3090.22900390625,3085.738525390625
3112.964111328125,3095.150634765625
3104.44140625,3117.07421875
3090.138916015625,3111.422119140625
3090.630859375,3097.12060546875
3075.675537109375,3094.489990234375
3061.947021484375,3087.896728515625
3064.075927734375,3074.54833984375
3107.8310546875,3067.4267578125
3110.05859375,3106.15771484375
3117.177734375,3115.759033203125
3102.623291015625,3124.174072265625
3105.5400390625,3115.357421875
3091.656005859375,3117.790771484375
3102.1259765625,3108.2392578125
3140.324951171875,3105.374755859375
3150.33349609375,3140.80078125
3158.400390625,3156.232421875
3139.876708984375,3166.4013671875
3153.742919921875,3155.565185546875
3130.674072265625,3160.777099609375
3132.486328125,3146.68798828125
3123.166259765625,3143.169921875
3144.373779296875,3129.1279296875
3140.013671875,3143.527587890625
3156.2119140625,3149.80517578125
3147.453125,3164.960205078125
3157.873046875,3158.688232421875
3185.44384765625,3162.458984375
3191.197021484375,3190.502685546875
3173.201416015625,3190.318115234375
3188.0625,3184.551513671875
3192.427001953125,3184.30615234375
3195.91162109375,3197.146240234375
3182.803955078125,3199.940185546875
3207.13427734375,3194.952880859375
3212.444091796875,3218.9365234375
3217.956787109375,3221.36083984375
3212.6318359375,3223.6435546875
3203.03759765625,3223.090576171875
3197.5439453125,3213.2109375
3218.1630859375,3207.60205078125
3222.416748046875,3223.984375
3176.46484375,3229.435546875
3187.567138671875,3190.65234375
3230.976318359375,3195.426513671875
3244.86474609375,3233.609130859375
3237.981689453125,3245.6025390625
3250.598876953125,3241.521728515625
3243.689453125,3258.456298828125
3247.6748046875,3258.069580078125
3249.781494140625,3256.085205078125
3253.240478515625,3247.67626953125
3273.0283203125,3254.798828125
3292.63818359375,3276.31787109375
3285.056884765625,3295.36181640625
3272.9287109375,3298.16162109375
3262.080810546875,3275.9755859375
3279.45654296875,3269.63427734375
3281.872802734375,3281.908935546875
3275.572998046875,3287.38623046875
3261.74951171875,3283.691162109375
3208.541259765625,3274.884033203125
3237.360107421875,3221.599853515625
3251.26171875,3242.7333984375
3246.451171875,3256.273193359375
3268.4296875,3249.42578125
3268.724365234375,3271.932861328125
3286.905517578125,3276.945068359375
3290.2255859375,3294.997802734375
3287.704833984375,3293.773681640625
3271.51171875,3293.532470703125
3331.522216796875,3273.005859375
3362.6513671875,3326.688232421875
3365.22607421875,3360.241943359375
3363.626708984375,3364.669677734375
3360.810302734375,3368.96240234375
3367.119384765625,3366.181884765625
3379.5830078125,3369.913818359375
3384.31689453125,3384.819091796875
3385.388916015625,3386.93994140625
3365.497314453125,3388.060546875
3365.24267578125,3377.500732421875
3376.418701171875,3372.115478515625
3379.488037109375,3382.345703125
3384.14697265625,3390.6357421875
3371.425537109375,3387.718017578125
3353.619140625,3379.89306640625
3362.858642578125,3365.253173828125
3356.844482421875,3360.71826171875
3365.995849609375,3365.1689453125
3357.812255859375,3370.91064453125
3352.529296875,3365.9755859375
3341.548583984375,3359.262451171875
3343.58251953125,3351.298583984375
3345.271728515625,3351.42041015625
3339.64208984375,3351.173095703125
3348.943115234375,3341.85546875
3374.378173828125,3354.147705078125
3382.98779296875,3377.24951171875
3388.28369140625,3388.974853515625
3386.10009765625,3394.563232421875
3390.523193359375,3387.8359375
3378.470458984375,3394.59912109375
3372.040771484375,3389.670166015625
3381.793701171875,3380.97216796875
3370.172119140625,3387.8037109375
3378.648193359375,3381.268798828125
3380.698974609375,3383.181396484375
3388.247802734375,3384.62890625
3396.8974609375,3395.826416015625
3407.567138671875,3404.636962890625
3416.8125,3413.866943359375
3390.337158203125,3423.950927734375
3393.341796875,3402.158203125
3395.91259765625,3401.3896484375
3383.3095703125,3393.6513671875
3371.744140625,3383.283203125
3388.17431640625,3380.6923828125
3413.57470703125,3395.884521484375
3415.460205078125,3411.344970703125
3427.794677734375,3414.0986328125
3432.673095703125,3432.78076171875
3447.835693359375,3441.14111328125
3429.548095703125,3447.635498046875
3402.5244140625,3439.21435546875
3399.250244140625,3411.021240234375
3382.907470703125,3405.798828125
3392.398681640625,3385.650634765625
3410.497802734375,3386.4599609375
3430.46435546875,3413.58935546875
3351.918212890625,3428.58740234375
3353.82080078125,3371.509765625
3322.229736328125,3358.154052734375
3333.656982421875,3332.475341796875
3337.862060546875,3331.68505859375
3317.1884765625,3344.275146484375
3317.617431640625,3318.44482421875
3309.618408203125,3316.54833984375
3303.675048828125,3313.02685546875
3293.96484375,3313.759033203125
3272.05419921875,3289.10986328125
3289.992431640625,3277.59619140625
3322.195556640625,3282.63916015625
3280.813720703125,3323.087890625
3303.037353515625,3282.280517578125
