D
0.0006832822691649199
0.0002999675343744457
0.0001533649628981948
0.00010994308831868693
8.735660958336666e-05
7.142691902117804e-05
5.9407728258520365e-05
5.0524242396932095e-05
4.382460247143172e-05
3.8654408854199573e-05
3.454518810031004e-05
3.1220813980326056e-05
2.8469466997194104e-05
2.6160356355831027e-05
2.4185184884117916e-05
2.24740979319904e-05
2.0968058379366994e-05
1.9626568246167153e-05
1.8416563762002625e-05
1.731601332721766e-05
1.6304609744111076e-05
1.536993841000367e-05
1.4501593796012457e-05
1.369092206005007e-05
1.2934667211084161e-05
1.2229977983224671e-05
1.1576044926187024e-05
1.0974054930557031e-05
1.0425967047922313e-05
9.931368367688265e-06
9.489603144174907e-06
9.098560440179426e-06
8.756832357903477e-06
8.462709047307726e-06
8.215652087528724e-06
8.015736966626719e-06
7.862026905058883e-06
7.751970770186745e-06
7.681925126235e-06
7.644051947863773e-06
7.628550520166755e-06
7.622459634148981e-06
7.614107744302601e-06
7.594190719828475e-06
7.562147857242962e-06
7.51635207052459e-06
7.461288532795152e-06
7.400814865832217e-06
7.3361511567782145e-06
7.269174602697603e-06
7.200765139714349e-06
7.131416168704163e-06
7.061892119963886e-06
6.993886472628219e-06
6.9249049374775495e-06
6.8556410042219795e-06
6.786102403566474e-06
6.717659744026605e-06
6.648713224421954e-06
6.579531145689543e-06
6.50982929073507e-06
6.441066943807527e-06
6.372604275384219e-06
6.304364433162846e-06
6.235972250578925e-06
6.168297659314703e-06
6.1016717154416256e-06
6.036760623828741e-06
5.973871793685248e-06
5.913525001233211e-06
5.8551686379360035e-06
5.798925030831015e-06
5.747102022723993e-06
5.69955636819941e-06
5.6543422033428214e-06
5.611754204437602e-06
5.573589987761807e-06
5.541069640457863e-06
5.512260486284504e-06
5.485569090524223e-06
5.462849458126584e-06
5.447533567348728e-06
5.43839814781677e-06
5.430581950349733e-06
5.423884431365877e-06
5.427099495136645e-06
5.437655545392772e-06
5.448327556223376e-06
5.458318810269702e-06
5.475900252349675e-06
5.507331934495596e-06
5.54157077203854e-06
5.569475433730986e-06
5.60608441446675e-06
5.677602075593313e-06
5.772431450168369e-06
5.864252216269961e-06
5.985407824482536e-06
6.239814865693916e-06
6.689823749184143e-06
7.437054591719061e-06
9.142085218627471e-06
1.2256889931450132e-05
1.000604152068263e-05
6.829491212556604e-06
6.467892944783671e-06
6.8497374741127715e-06
6.896858394611627e-06
6.7241867327538785e-06
6.6438037720217835e-06
6.641702384513337e-06
6.621581178478664e-06
6.56501197227044e-06
6.50454558126512e-06
6.452654815802816e-06
6.403346105798846e-06
6.3506909100397024e-06
6.297874278970994e-06
6.245072654564865e-06
6.202663371368544e-06
6.150135959615e-06
6.110995400376851e-06
6.059914539946476e-06
6.031051725585712e-06
5.989024430164136e-06
5.964673164271517e-06
5.924462129769381e-06
5.90574245507014e-06
5.865295861440245e-06
5.855900781170931e-06
5.8148389143752865e-06
5.808578407595633e-06
5.7648690017231274e-06
5.765482001152122e-06
5.7467368606012315e-06
5.725781193177681e-06
5.704135219275486e-06
5.688562396244379e-06
5.674355634255335e-06
5.658248937834287e-06
5.64113179279957e-06
5.62454715691274e-06
5.610252173937624e-06
5.594763933913782e-06
5.5783571042411495e-06
5.5641544349782635e-06
5.5490781960543245e-06
5.534410320251482e-06
5.521542334463447e-06
5.50792901776731e-06
5.493610387929948e-06
5.479921128426213e-06
5.467143182613654e-06
5.455759946926264e-06
5.443464033305645e-06
5.432216312328819e-06
5.421799414762063e-06
5.411597157944925e-06
5.4017627917346545e-06
5.3919934543955605e-06
5.383609732234618e-06
5.375565706344787e-06
5.366177447285736e-06
5.360583145375131e-06
5.353657797968481e-06
5.344164037524024e-06
5.3402409321279265e-06
5.333316039468627e-06
5.328378847480053e-06
5.323141522239894e-06
5.320137006492587e-06
5.314516783982981e-06
5.308220806909958e-06
5.3059070523886476e-06
5.304077603796031e-06
5.300027169141686e-06
5.296396921039559e-06
5.293638423609082e-06
5.289381988404784e-06
5.285520728648407e-06
5.282637630443787e-06
5.279297511151526e-06
5.275383500702446e-06
5.270967449177988e-06
5.266285825200612e-06
5.261701062408974e-06
5.256435997580411e-06
5.250591584626818e-06
5.244845397101017e-06
5.236907327343943e-06
5.228751888353145e-06
5.2205418796802405e-06
5.2112418416072614e-06
5.201640306040645e-06
5.192026037548203e-06
5.182122549740598e-06
5.172043984202901e-06
5.162387878954178e-06
5.153033725946443e-06
5.144003807799891e-06
5.135661922395229e-06
5.128087650518864e-06
5.12112410433474e-06
5.115020030643791e-06
5.10973586642649e-06
5.105202490085503e-06
5.101368515170179e-06
5.098182100482518e-06
5.095476808492094e-06
5.093150321044959e-06
5.091063940199092e-06
5.089029855298577e-06
5.0869043661805335e-06
5.0845455916714855e-06
5.081760264147306e-06
5.078406047687167e-06
5.074404270999366e-06
5.069623057352146e-06
5.064004653831944e-06
5.057531780039426e-06
5.050286290497752e-06
5.042335942562204e-06
5.033796242059907e-06
5.024916845286498e-06
5.015855549572734e-06
5.00685064253048e-06
4.998112217435846e-06
4.989816716260975e-06
4.982110112905502e-06
4.9750838115869556e-06
4.968744633515598e-06
4.963137143931817e-06
4.958115368935978e-06
4.953635198035045e-06
4.949555204802891e-06
4.9457248678663746e-06
4.942014129483141e-06
4.938225629302906e-06
4.934270236844895e-06
4.929982878820738e-06
4.925302619085414e-06
4.920130777463783e-06
4.9144236982101575e-06
4.90821776111261e-06
4.901517058897298e-06
4.894398443866521e-06
4.8869710553844925e-06
4.879354492004495e-06
4.871721557719866e-06
4.8641722969478e-06
4.856848136114422e-06
4.8499096010345966e-06
4.843435363000026e-06
4.837423148273956e-06
4.831969363294775e-06
4.827042630495271e-06
4.822560185857583e-06
4.818517481908202e-06
4.8148031055461615e-06
