D,G
1.4012486934661865,4.449554443359375
1.3863016366958618,2.9065213203430176
1.3863003253936768,2.3929202556610107
1.3862979412078857,2.364668846130371
1.3862966299057007,2.1656289100646973
1.3862955570220947,2.287686824798584
1.3862956762313843,2.1700010299682617
1.386295199394226,2.04103422164917
1.3862947225570679,2.2849130630493164
1.3862946033477783,2.2565667629241943
1.3862948417663574,2.078666925430298
1.3862947225570679,2.1717255115509033
1.3862948417663574,2.069324254989624
1.3862946033477783,2.1485955715179443
1.3862946033477783,2.108203411102295
1.3862946033477783,1.9409432411193848
1.3862943649291992,2.2361185550689697
1.3862943649291992,2.1343576908111572
1.3862944841384888,2.064716339111328
1.3862943649291992,2.0697872638702393
1.3862944841384888,2.093390703201294
1.3862943649291992,2.039815902709961
1.3862943649291992,2.096883773803711
1.3862943649291992,2.1852848529815674
1.3862943649291992,2.130072832107544
1.3862943649291992,2.1383042335510254
1.3862943649291992,2.1931302547454834
1.3862943649291992,2.2037062644958496
1.3862943649291992,2.031243085861206
1.3862943649291992,2.0705645084381104
1.3862943649291992,2.1995885372161865
1.3862943649291992,2.098275661468506
1.3862943649291992,2.0089914798736572
1.3862943649291992,1.9471286535263062
1.3862943649291992,2.0548763275146484
1.3862943649291992,2.2120745182037354
1.3862943649291992,2.0423548221588135
1.3862943649291992,1.988677740097046
1.3862943649291992,2.131016254425049
1.3862943649291992,2.143636703491211
1.3862943649291992,2.0628762245178223
1.3862943649291992,2.0270986557006836
1.3862943649291992,2.019460916519165
1.3862943649291992,2.0193543434143066
1.3862943649291992,2.1123228073120117
1.3862943649291992,2.09363055229187
1.3862943649291992,2.0665690898895264
1.3862943649291992,2.0433077812194824
1.3862943649291992,2.0517008304595947
1.3862943649291992,2.074392080307007
1.3862943649291992,2.043386220932007
1.3862943649291992,2.0267350673675537
1.3862943649291992,2.0449705123901367
1.3862943649291992,2.0377604961395264
1.3862943649291992,2.022423267364502
1.3862943649291992,2.0514450073242188
1.3862943649291992,2.0403213500976562
1.3862943649291992,2.0109212398529053
1.3862943649291992,2.072788953781128
1.3862943649291992,2.024937868118286
1.3862943649291992,2.0116028785705566
1.3862943649291992,2.052711009979248
1.3862943649291992,2.0563278198242188
1.3862943649291992,2.0245423316955566
1.3862943649291992,2.0085434913635254
1.3862943649291992,2.064728021621704
1.3862943649291992,2.0342886447906494
1.3862943649291992,2.001265287399292
1.3862943649291992,2.0144925117492676
1.3862943649291992,2.0157883167266846
1.3862943649291992,2.0027925968170166
1.3862943649291992,1.9993137121200562
1.3862943649291992,2.0220844745635986
1.3862943649291992,2.002401351928711
1.3862943649291992,2.0036330223083496
1.3862943649291992,2.017723560333252
1.3862943649291992,2.015235185623169
1.3862943649291992,2.0004501342773438
