real,prediction
2805.0106,2784.484925151944
2837.8623,2789.2821250900624
2863.5711,2848.533896077156
2911.4646,2880.546571370423
2912.3134,2929.65461819458
2915.2974,2915.2554477588533
2889.6936,2896.9823903674483
2896.0109,2881.7244086433648
2884.6799,2876.4475341351626
2897.3997,2882.1618391461966
