test,prediction
3230.028076171875,3255.754150390625
3218.311767578125,3331.93017578125
3233.86572265625,3295.738037109375
3242.40625,3266.423828125
3240.66455078125,3264.605224609375
3216.745849609375,3292.711669921875
3212.760009765625,3271.69677734375
3237.0244140625,3290.969482421875
3239.327880859375,3264.7001953125
3241.759765625,3256.91162109375
3268.935302734375,3270.913818359375
3237.447265625,3300.5947265625
3250.80810546875,3286.987060546875
3261.61083984375,3278.607421875
3245.2197265625,3289.2119140625
3248.54931640625,3317.476318359375
3269.4453125,3276.214599609375
3266.955078125,3287.905517578125
3252.947998046875,3343.6708984375
3241.314208984375,3294.190185546875
3210.23681640625,3320.8681640625
3222.514404296875,3318.198486328125
3270.30517578125,3257.00390625
3281.004638671875,3243.156005859375
3286.615966796875,3293.07763671875
3269.392578125,3297.254150390625
3288.965576171875,3319.396728515625
3273.830078125,3299.667236328125
3275.960205078125,3327.381591796875
3246.06689453125,3314.759521484375
3222.167236328125,3303.369140625
3196.71337890625,3295.28759765625
3170.686767578125,3246.000732421875
3172.100341796875,3262.696533203125
3173.151123046875,3262.872802734375
3129.531005859375,3217.7900390625
3134.5673828125,3214.031005859375
3140.846923828125,3209.78466796875
3152.186767578125,3195.49560546875
3154.658203125,3238.1142578125
3143.7119140625,3178.705322265625
3135.345947265625,3150.417724609375
3127.36865234375,3167.37841796875
3103.037841796875,3148.724609375
3078.61279296875,3139.59521484375
3080.527099609375,3155.881103515625
3052.784912109375,3137.85546875
3061.500244140625,3094.33642578125
3083.51318359375,3062.355712890625
3090.22900390625,3059.830078125
3112.964111328125,3110.962646484375
3104.44140625,3096.334228515625
3090.138916015625,3087.467529296875
3090.630859375,3073.892822265625
3075.675537109375,3105.810546875
3061.94677734375,3077.862060546875
3064.07568359375,3114.749267578125
3107.831298828125,3059.736572265625
3110.058837890625,3086.439697265625
3117.177978515625,3081.012451171875
3102.623291015625,3093.35546875
3105.5400390625,3091.747314453125
3091.65625,3099.40576171875
3102.1259765625,3119.217529296875
3140.324951171875,3090.1728515625
