D,G
4.678530240198597e-05,4.678530240198597e-05
2.4954239052021876e-05,2.4954239052021876e-05
3.2189518606173806e-06,3.2189518606173806e-06
-4.8874876483750995e-06,-4.8874876483750995e-06
-5.250371032161638e-06,-5.250371032161638e-06
-1.3238617384558893e-06,-1.3238617384558893e-06
-2.3806334866094403e-05,-2.3806334866094403e-05
-5.022989716962911e-05,-5.022989716962911e-05
-7.003322389209643e-05,-7.003322389209643e-05
-9.460034198127687e-05,-9.460034198127687e-05
-0.00013700041745323688,-0.00013700041745323688
-0.00020005043188575655,-0.00020005043188575655
-0.00023654443793930113,-0.00023654443793930113
-0.00017186110198963434,-0.00017186110198963434
-0.00017830170691013336,-0.00017830170691013336
-4.7758861910551786e-05,-4.7758861910551786e-05
-0.0002151548833353445,-0.0002151548833353445
-5.520241757039912e-06,-5.520241757039912e-06
5.946819146629423e-05,5.946819146629423e-05
8.838454959914088e-05,8.838454959914088e-05
3.938850568374619e-05,3.938850568374619e-05
0.00011343067308189347,0.00011343067308189347
0.00015890857321210206,0.00015890857321210206
0.00014811391883995384,0.00014811391883995384
0.00015375598741229624,0.00015375598741229624
9.639013296691701e-05,9.639013296691701e-05
-9.217106708092615e-06,-9.217106708092615e-06
4.713782618637197e-05,4.713782618637197e-05
2.783778472803533e-05,2.783778472803533e-05
1.2473036576921004e-06,1.2473036576921004e-06
-2.4265529646072537e-05,-2.4265529646072537e-05
0.00011269759124843404,0.00011269759124843404
3.0402041375054978e-05,3.0402041375054978e-05
5.245192733127624e-05,5.245192733127624e-05
1.6750660506659187e-05,1.6750660506659187e-05
1.9218773559259716e-06,1.9218773559259716e-06
6.458360439864919e-05,6.458360439864919e-05
-2.6759558750200085e-05,-2.6759558750200085e-05
5.130304998601787e-05,5.130304998601787e-05
1.4722240848641377e-05,1.4722240848641377e-05
-8.331313438247889e-05,-8.331313438247889e-05
-5.327697181201074e-06,-5.327697181201074e-06
-6.791885243728757e-05,-6.791885243728757e-05
-3.10382129100617e-05,-3.10382129100617e-05
-0.00011143157462356612,-0.00011143157462356612
4.7758061555214226e-05,4.7758061555214226e-05
-2.796820263029076e-05,-2.796820263029076e-05
-1.728747520246543e-06,-1.728747520246543e-06
2.018532541114837e-05,2.018532541114837e-05
8.040507054829504e-06,8.040507054829504e-06
8.493628229189198e-06,8.493628229189198e-06
-8.920929758460261e-06,-8.920929758460261e-06
-0.00013359628792386502,-0.00013359628792386502
-9.901513112708926e-05,-9.901513112708926e-05
-0.00017552520148456097,-0.00017552520148456097
-8.42407243908383e-05,-8.42407243908383e-05
-0.00017660397861618549,-0.00017660397861618549
-0.00025330629432573915,-0.00025330629432573915
-0.00014344268129207194,-0.00014344268129207194
9.407422112417407e-07,9.407422112417407e-07
-0.00016225504805333912,-0.00016225504805333912
-1.1795652426371817e-05,-1.1795652426371817e-05
0.0001292277593165636,0.0001292277593165636
-5.2560761105269194e-05,-5.2560761105269194e-05
1.6342741218977608e-05,1.6342741218977608e-05
-0.00014167555491439998,-0.00014167555491439998
-0.00014122427091933787,-0.00014122427091933787
0.0001530953886685893,0.0001530953886685893
-0.00010818243026733398,-0.00010818243026733398
-7.191215263446793e-05,-7.191215263446793e-05
-3.318414019304328e-05,-3.318414019304328e-05
1.9360441001481377e-05,1.9360441001481377e-05
-0.00024652809952385724,-0.00024652809952385724
-0.0001222239079652354,-0.0001222239079652354
2.8601607482414693e-05,2.8601607482414693e-05
5.0840633775806054e-05,5.0840633775806054e-05
-5.553652226808481e-05,-5.553652226808481e-05
-0.0001303226890740916,-0.0001303226890740916
-6.0488495364552364e-05,-6.0488495364552364e-05
1.8077769709634595e-05,1.8077769709634595e-05
3.842189835268073e-05,3.842189835268073e-05
-0.00018340455426368862,-0.00018340455426368862
-0.000165184261277318,-0.000165184261277318
-9.492593380855396e-05,-9.492593380855396e-05
-0.00020174575911369175,-0.00020174575911369175
-0.0001204458749270998,-0.0001204458749270998
-5.4607859055977315e-05,-5.4607859055977315e-05
7.91570982983103e-06,7.91570982983103e-06
-0.00022644847922492772,-0.00022644847922492772
-0.00010032632417278364,-0.00010032632417278364
-0.00012543180491775274,-0.00012543180491775274
-8.3348793850746e-05,-8.3348793850746e-05
-0.00017924692656379193,-0.00017924692656379193
-0.00010781948367366567,-0.00010781948367366567
-0.00030597319710068405,-0.00030597319710068405
8.591903315391392e-05,8.591903315391392e-05
-0.00014128003385849297,-0.00014128003385849297
-0.0001109974691644311,-0.0001109974691644311
-0.00011440430535003543,-0.00011440430535003543
-0.00047143164556473494,-0.00047143164556473494
-8.358763443538919e-05,-8.358763443538919e-05
-8.911448094295338e-05,-8.911448094295338e-05
-7.583200840599602e-06,-7.583200840599602e-06
-0.00014584788004867733,-0.00014584788004867733
-0.0002864920534193516,-0.0002864920534193516
-0.00019698568212334067,-0.00019698568212334067
-0.00018218968762084842,-0.00018218968762084842
-0.00023514330678153783,-0.00023514330678153783
-0.0002097444812534377,-0.0002097444812534377
-0.00018231528520118445,-0.00018231528520118445
-0.00018106783682014793,-0.00018106783682014793
-0.00039133854443207383,-0.00039133854443207383
-0.00023005306138657033,-0.00023005306138657033
-0.0002625080232974142,-0.0002625080232974142
-0.00017424821271561086,-0.00017424821271561086
-0.0002684344071894884,-0.0002684344071894884
-3.407895565032959e-05,-3.407895565032959e-05
-6.711461901431903e-05,-6.711461901431903e-05
-0.0004506332625169307,-0.0004506332625169307
-0.0002584863977972418,-0.0002584863977972418
-0.00012969906674697995,-0.00012969906674697995
-0.00024174664577003568,-0.00024174664577003568
-0.00016288799815811217,-0.00016288799815811217
-0.0002146256883861497,-0.0002146256883861497
-0.0005253897979855537,-0.0005253897979855537
-0.0004002072964794934,-0.0004002072964794934
-0.00033181565231643617,-0.00033181565231643617
5.390260776039213e-05,5.390260776039213e-05
-0.0003105538198724389,-0.0003105538198724389
-0.0004627048911061138,-0.0004627048911061138
-0.0003784000873565674,-0.0003784000873565674
-0.00024095944536384195,-0.00024095944536384195
-5.7240467867814004e-05,-5.7240467867814004e-05
-0.00037265801802277565,-0.00037265801802277565
-0.0003589412954170257,-0.0003589412954170257
-0.00040266578434966505,-0.00040266578434966505
-0.0005279093747958541,-0.0005279093747958541
-0.00039705101517029107,-0.00039705101517029107
-0.0005607423954643309,-0.0005607423954643309
-0.00036996154813095927,-0.00036996154813095927
-0.00032614447991363704,-0.00032614447991363704
-0.00013761552690993994,-0.00013761552690993994
-0.0004045992100145668,-0.0004045992100145668
-0.0004009233962278813,-0.0004009233962278813
-0.0002748631522990763,-0.0002748631522990763
-0.0004987675347365439,-0.0004987675347365439
-0.0005942268762737513,-0.0005942268762737513
-0.00041243486339226365,-0.00041243486339226365
-0.0002629763330332935,-0.0002629763330332935
-0.0001496305485488847,-0.0001496305485488847
-0.00041791319381445646,-0.00041791319381445646
-0.0003053764230571687,-0.0003053764230571687
-0.00034226689604111016,-0.00034226689604111016
-0.0002076178789138794,-0.0002076178789138794
-0.0003103290218859911,-0.0003103290218859911
-0.0003173904842697084,-0.0003173904842697084
-0.00042844159179367125,-0.00042844159179367125
-0.00040109752444550395,-0.00040109752444550395
-0.00032123838900588453,-0.00032123838900588453
-0.00019322718435432762,-0.00019322718435432762
-0.00013131499872542918,-0.00013131499872542918
-0.00038230078644119203,-0.00038230078644119203
-0.0002922185813076794,-0.0002922185813076794
-8.360402716789395e-05,-8.360402716789395e-05
-0.0002654510026331991,-0.0002654510026331991
-0.0002195145352743566,-0.0002195145352743566
-0.00026953135966323316,-0.00026953135966323316
-0.0002643585321493447,-0.0002643585321493447
-0.00029482756508514285,-0.00029482756508514285
-0.000311152427457273,-0.000311152427457273
-0.0007964040269143879,-0.0007964040269143879
-0.0004802831681445241,-0.0004802831681445241
-9.756939834915102e-05,-9.756939834915102e-05
-0.00011361326323822141,-0.00011361326323822141
-6.495203251688508e-06,-6.495203251688508e-06
-0.000370736641343683,-0.000370736641343683
-0.0005607358179986477,-0.0005607358179986477
0.00032222026493400335,0.00032222026493400335
0.0005810697912238538,0.0005810697912238538
-0.0002140825818059966,-0.0002140825818059966
-3.2406194804934785e-05,-3.2406194804934785e-05
-0.000795471656601876,-0.000795471656601876
-4.413910210132599e-05,-4.413910210132599e-05
-0.00019169652659911662,-0.00019169652659911662
-0.00033787405118346214,-0.00033787405118346214
-4.662786068365676e-06,-4.662786068365676e-06
-0.000804417475592345,-0.000804417475592345
-0.00039600813761353493,-0.00039600813761353493
-0.0002474665525369346,-0.0002474665525369346
-0.0001028674014378339,-0.0001028674014378339
-0.00033085516770370305,-0.00033085516770370305
-0.00010638918320182711,-0.00010638918320182711
-0.0007433414575643837,-0.0007433414575643837
-0.000745775003451854,-0.000745775003451854
-0.000712595647200942,-0.000712595647200942
-9.878533455776051e-05,-9.878533455776051e-05
-0.00041842972859740257,-0.00041842972859740257
-0.0007366776699200273,-0.0007366776699200273
-0.0003447805065661669,-0.0003447805065661669
-0.0004905922105535865,-0.0004905922105535865
-0.00012508290819823742,-0.00012508290819823742
-0.00028058866155333817,-0.00028058866155333817
0.0012108359951525927,0.0012108359951525927
0.0009367155143991113,0.0009367155143991113
0.0008749609114602208,0.0008749609114602208
0.00016115519974846393,0.00016115519974846393
0.00025773473316803575,0.00025773473316803575
0.0005395676125772297,0.0005395676125772297
-0.0008809370920062065,-0.0008809370920062065
-3.845776973321335e-06,-3.845776973321335e-06
-0.0001767617795849219,-0.0001767617795849219
-0.0002295886806678027,-0.0002295886806678027
-0.00024750613374635577,-0.00024750613374635577
-3.6296569305704907e-05,-3.6296569305704907e-05
6.15869284956716e-05,6.15869284956716e-05
-0.00039015754009597003,-0.00039015754009597003
-0.00019235270156059414,-0.00019235270156059414
0.00019793595129158348,0.00019793595129158348
-0.00011189409997314215,-0.00011189409997314215
-5.9665100707206875e-05,-5.9665100707206875e-05
-0.00026316175353713334,-0.00026316175353713334
-0.0005897334776818752,-0.0005897334776818752
-0.0006090236711315811,-0.0006090236711315811
-0.00018888541671913117,-0.00018888541671913117
-0.0009070489904843271,-0.0009070489904843271
-0.0007288038614206016,-0.0007288038614206016
-0.000538401713129133,-0.000538401713129133
-0.00038854393642395735,-0.00038854393642395735
-0.0004607081355061382,-0.0004607081355061382
-0.00023207154299598187,-0.00023207154299598187
