D
0.0009687424171715975
0.00033927775803022087
0.00024261539510916919
0.0001773372496245429
0.00011240047751925886
4.899826672044583e-05
3.11868243443314e-05
2.598558239697013e-05
2.757841139100492e-05
2.194257285736967e-05
2.098835466313176e-05
2.006023350986652e-05
1.7357346223434433e-05
1.6834235793794505e-05
1.62881042342633e-05
1.60143717948813e-05
1.6328232959494926e-05
1.4361166904564016e-05
1.0885126357607078e-05
8.670965144119691e-06
8.256085493485443e-06
1.4638993889093399e-05
1.4151074537949171e-05
1.0889305485761724e-05
1.3333209608390462e-05
1.2954882549820468e-05
1.34906658786349e-05
1.2119937309762463e-05
9.649004823586438e-06
1.007785522233462e-05
1.5434905435540713e-05
2.6513196644373238e-05
1.4665586604678538e-05
1.4167973859002814e-05
1.3839202438248321e-05
1.4539744370267726e-05
1.336060722678667e-05
1.2197353498777375e-05
1.3946451872470789e-05
1.7713407942210324e-05
1.7796943211578764e-05
1.2219261407153681e-05
1.0821179785125423e-05
1.396752577420557e-05
1.568979860167019e-05
1.210315622302005e-05
1.2489722394093405e-05
1.460017665522173e-05
1.3122398740961216e-05
1.2958957995579112e-05
1.433137458661804e-05
1.1138343325001188e-05
9.851140021055471e-06
1.1665890269796364e-05
1.2752530892612413e-05
1.269458243768895e-05
1.2084338777640369e-05
1.136890296038473e-05
1.1703884410962928e-05
1.1695120520016644e-05
1.0863589523069095e-05
1.0649595424183644e-05
1.0470209417690057e-05
1.0843245945579838e-05
1.06595762190409e-05
9.841101928032003e-06
8.746575986151583e-06
8.51629283715738e-06
8.560356036468875e-06
8.323770998686086e-06
8.412415809289087e-06
8.099423212115653e-06
8.470436114293989e-06
1.083071492757881e-05
1.0532660780881997e-05
9.778214916877914e-06
8.941345186030958e-06
8.731879461265635e-06
8.960686500358861e-06
8.855194209900219e-06
7.787393769831397e-06
8.655052624817472e-06
8.836997039907146e-06
9.078979928744957e-06
7.709324563620612e-06
7.361289135587867e-06
5.737567789765308e-06
5.881943252461497e-06
6.142787697172025e-06
7.087563062668778e-06
8.102323590719607e-06
7.644300239917357e-06
7.27543147149845e-06
7.322290912270546e-06
8.820502443995792e-06
7.211265710793668e-06
8.083109605649952e-06
8.28704287414439e-06
1.0239461516903248e-05
8.955976227298379e-06
9.271883754990995e-06
8.544017873646226e-06
7.248484507726971e-06
5.092234005132923e-06
5.640420113195432e-06
6.2720464484300464e-06
6.2604908634966705e-06
6.085425866331207e-06
6.0080196817580145e-06
5.861500540049747e-06
5.562734259001445e-06
5.680593858414795e-06
5.544385203393176e-06
6.078125807107426e-06
5.752900051447796e-06
5.618904651782941e-06
6.099911843193695e-06
6.395581749529811e-06
6.32815408607712e-06
6.240443326532841e-06
6.6565048655320425e-06
1.1431170605646912e-05
8.71632346388651e-06
7.194564204837661e-06
6.47433034828282e-06
6.5433341660536826e-06
6.131549980636919e-06
6.288441909418907e-06
7.100479706423357e-06
6.339558694890002e-06
5.9835069805558305e-06
5.428266376839019e-06
5.996967047394719e-06
6.452791694755433e-06
7.844872015994042e-06
8.824549695418682e-06
7.422539511026116e-06
5.786337624158477e-06
5.0235726121172775e-06
5.436637820821488e-06
6.572692200279562e-06
8.827283636492211e-06
5.507240985025419e-06
4.773345153807895e-06
4.914522833132651e-06
4.6862846829753835e-06
5.535577656701207e-06
7.462995199603029e-06
7.255042874021456e-06
6.577231943083461e-06
5.704102932213573e-06
5.417458851297852e-06
