test,prediction
3218.311767578125,3242.54638671875
3233.86572265625,3230.228271484375
3242.40625,3239.0
3240.66455078125,3249.39697265625
3216.74560546875,3245.255859375
3212.760009765625,3227.44873046875
3237.0244140625,3212.553466796875
3239.327880859375,3239.947021484375
3241.759765625,3240.661865234375
3268.935302734375,3246.482177734375
3237.447021484375,3274.1650390625
3250.80810546875,3248.61572265625
3261.61083984375,3254.60546875
3245.2197265625,3266.302734375
3248.549560546875,3256.572998046875
3269.445068359375,3254.270751953125
3266.955078125,3274.1064453125
3252.947998046875,3270.585205078125
3241.314453125,3261.36669921875
3210.23681640625,3246.868896484375
3222.51416015625,3219.096435546875
3270.305419921875,3226.6796875
3281.004638671875,3267.65234375
3286.615966796875,3288.079345703125
3269.392578125,3286.806884765625
3288.9658203125,3270.43408203125
3273.830078125,3290.38330078125
3275.960205078125,3280.056640625
3246.06689453125,3275.785400390625
3222.167236328125,3258.739990234375
3196.71337890625,3231.448486328125
3170.686767578125,3205.685546875
3172.100341796875,3176.6083984375
3173.151123046875,3167.45361328125
3129.53125,3173.484375
3134.5673828125,3136.3544921875
3140.84716796875,3133.485595703125
3152.18701171875,3137.265380859375
3154.658447265625,3142.34228515625
3143.712158203125,3148.113525390625
3135.345947265625,3142.93994140625
3127.36865234375,3133.89453125
3103.037841796875,3129.755126953125
3078.61279296875,3109.451416015625
3080.52685546875,3077.029541015625
3052.784912109375,3080.354736328125
3061.500244140625,3050.27197265625
3083.51318359375,3055.099853515625
3090.22900390625,3086.1904296875
3112.964111328125,3093.511962890625
3104.44140625,3112.2548828125
3090.138916015625,3110.5478515625
3090.630859375,3092.892822265625
3075.675537109375,3092.9580078125
3061.947021484375,3083.502197265625
3064.075927734375,3068.752197265625
3107.8310546875,3066.876708984375
3110.05859375,3102.81494140625
3117.177734375,3109.289794921875
3102.623291015625,3116.940185546875
3105.5400390625,3107.361572265625
3091.656005859375,3115.02734375
3102.1259765625,3101.75732421875
3140.324951171875,3098.37353515625
3150.33349609375,3134.15478515625
3158.400390625,3151.10791015625
3139.876708984375,3159.835205078125
3153.742919921875,3145.873779296875
3130.674072265625,3154.7724609375
3132.486328125,3136.180419921875
3123.166259765625,3131.517333984375
3144.373779296875,3126.524169921875
3140.013671875,3139.159912109375
3156.2119140625,3141.52685546875
3147.453125,3152.251953125
3157.873046875,3153.90673828125
3185.44384765625,3153.959716796875
3191.197021484375,3181.3173828125
3173.201416015625,3194.324951171875
3188.0625,3174.060791015625
3192.427001953125,3187.185302734375
3195.91162109375,3188.677978515625
3182.803955078125,3199.396484375
3207.13427734375,3190.97412109375
3212.444091796875,3208.936279296875
3217.956787109375,3213.74462890625
3212.6318359375,3221.054443359375
3203.03759765625,3215.1953125
3197.5439453125,3201.171630859375
3218.1630859375,3195.263671875
3222.416748046875,3218.033935546875
3176.46484375,3221.249267578125
3187.567138671875,3189.913818359375
3230.976318359375,3186.78173828125
3244.86474609375,3223.927001953125
3237.981689453125,3243.548828125
3250.598876953125,3243.454345703125
