test,prediction
3218.311767578125,3226.4697265625
3233.86572265625,3211.16748046875
3242.40625,3232.1591796875
3240.66455078125,3236.560791015625
3216.74560546875,3242.233154296875
3212.760009765625,3210.32275390625
3237.0244140625,3206.7626953125
3239.327880859375,3234.60693359375
3241.759765625,3231.623046875
3268.935302734375,3229.78076171875
3237.447021484375,3267.456298828125
3250.80810546875,3233.351806640625
3261.61083984375,3250.1806640625
3245.2197265625,3259.93798828125
3248.549560546875,3239.6943359375
3269.445068359375,3247.417236328125
3266.955078125,3266.239990234375
3252.947998046875,3263.778076171875
3241.314453125,3248.28955078125
3210.23681640625,3238.908203125
3222.51416015625,3207.67529296875
3270.305419921875,3218.70458984375
3281.004638671875,3268.581298828125
3286.615966796875,3278.166259765625
3269.392578125,3288.747802734375
3288.9658203125,3269.002197265625
3273.830078125,3284.349365234375
3275.960205078125,3263.66162109375
3246.06689453125,3272.634521484375
3222.167236328125,3239.0712890625
3196.71337890625,3216.370361328125
3170.686767578125,3190.48291015625
3172.100341796875,3163.3662109375
3173.151123046875,3163.927734375
3129.53125,3172.597412109375
3134.5673828125,3123.1796875
3140.84716796875,3136.38671875
3152.18701171875,3135.305419921875
3154.658447265625,3146.659423828125
3143.712158203125,3149.08837890625
3135.345947265625,3140.809814453125
3127.36865234375,3128.377685546875
3103.037841796875,3123.799560546875
3078.61279296875,3094.883544921875
3080.52685546875,3071.0087890625
3052.784912109375,3075.116943359375
3061.500244140625,3044.74560546875
3083.51318359375,3057.074951171875
3090.22900390625,3078.857177734375
3112.964111328125,3086.58837890625
3104.44140625,3114.888916015625
3090.138916015625,3103.2958984375
3090.630859375,3086.83544921875
3075.675537109375,3085.920654296875
3061.947021484375,3071.6484375
3064.075927734375,3058.86474609375
3107.8310546875,3060.703369140625
3110.05859375,3105.00390625
3117.177734375,3106.0693359375
3102.623291015625,3117.882568359375
3105.5400390625,3104.7509765625
3091.656005859375,3103.6796875
3102.1259765625,3089.79931640625
3140.324951171875,3094.322265625
3150.33349609375,3139.129638671875
3158.400390625,3146.31494140625
3139.876708984375,3158.094482421875
3153.742919921875,3138.9228515625
3130.674072265625,3152.821044921875
3132.486328125,3126.223876953125
3123.166259765625,3128.523681640625
3144.373779296875,3122.195068359375
3140.013671875,3138.856689453125
3156.2119140625,3138.19677734375
3147.453125,3153.6455078125
3157.873046875,3147.8642578125
3185.44384765625,3151.59619140625
3191.197021484375,3182.752685546875
3173.201416015625,3186.567138671875
3188.0625,3167.791259765625
3192.427001953125,3189.03369140625
3195.91162109375,3186.65771484375
3182.803955078125,3189.549560546875
3207.13427734375,3179.744384765625
3212.444091796875,3206.33251953125
3217.956787109375,3208.371826171875
3212.6318359375,3216.524169921875
3203.03759765625,3212.08349609375
3197.5439453125,3199.277587890625
3218.1630859375,3196.388916015625
3222.416748046875,3215.75537109375
3176.46484375,3221.459228515625
3187.567138671875,3175.2216796875
3230.976318359375,3187.086669921875
3244.86474609375,3229.282958984375
3237.981689453125,3240.646484375
3250.598876953125,3238.11474609375
3243.689453125,3256.200439453125
3247.6748046875,3241.937744140625
3249.781494140625,3245.670654296875
3253.240478515625,3246.58447265625
3273.0283203125,3254.402099609375
3292.63818359375,3271.13330078125
3285.056884765625,3289.87548828125
3272.9287109375,3285.60693359375
3262.080810546875,3273.6220703125
3279.45654296875,3259.256591796875
3281.872802734375,3276.043212890625
3275.572998046875,3278.708740234375
3261.74951171875,3275.525390625
3208.541259765625,3262.380126953125
3237.360107421875,3209.406982421875
3251.26171875,3237.55224609375
3246.451171875,3246.706787109375
3268.4296875,3243.31396484375
3268.724365234375,3267.396728515625
3286.905517578125,3264.57763671875
3290.2255859375,3286.698486328125
3287.704833984375,3290.31494140625
3271.51171875,3286.3955078125
3331.522216796875,3271.79833984375
3362.6513671875,3329.275390625
3365.22607421875,3353.08251953125
3363.626708984375,3360.473876953125
3360.810302734375,3364.666748046875
3367.119384765625,3357.24365234375
3379.5830078125,3363.715576171875
3384.31689453125,3379.165771484375
3385.388916015625,3382.25146484375
3365.497314453125,3383.178955078125
3365.24267578125,3365.11328125
3376.418701171875,3366.9248046875
3379.488037109375,3371.782958984375
3384.14697265625,3381.512939453125
3371.425537109375,3380.808837890625
3353.619140625,3372.9716796875
3362.858642578125,3351.363525390625
3356.844482421875,3358.506591796875
3365.995849609375,3353.749755859375
3357.812255859375,3363.399169921875
3352.529296875,3358.9150390625
3341.548583984375,3345.531982421875
3343.58251953125,3340.095703125
3345.271728515625,3342.697998046875
3339.64208984375,3341.4345703125
3348.943115234375,3340.21728515625
3374.378173828125,3349.466796875
3382.98779296875,3371.6630859375
3388.28369140625,3383.510009765625
3386.10009765625,3391.55615234375
3390.523193359375,3386.5732421875
3378.470458984375,3386.46923828125
3372.040771484375,3376.563232421875
3381.793701171875,3371.39306640625
3370.172119140625,3382.119140625
3378.648193359375,3374.135498046875
3380.698974609375,3381.994140625
3388.247802734375,3382.95751953125
3396.8974609375,3390.792236328125
3407.567138671875,3395.45361328125
3416.8125,3406.508056640625
3390.337158203125,3417.83251953125
3393.341796875,3391.700927734375
3395.91259765625,3396.41064453125
3383.3095703125,3400.350341796875
3371.744140625,3382.140869140625
3388.17431640625,3374.8291015625
3413.57470703125,3389.226318359375
3415.460205078125,3410.180908203125
3427.794677734375,3412.797119140625
3432.673095703125,3437.723876953125
3447.835693359375,3431.03955078125
3429.548095703125,3446.815673828125
3402.5244140625,3430.2177734375
3399.250244140625,3400.015380859375
3382.907470703125,3400.80517578125
