test,prediction
3230.028076171875,3274.365234375
3218.311767578125,3261.8076171875
3233.86572265625,3238.933837890625
3242.406494140625,3250.970458984375
3240.66455078125,3235.450439453125
3216.745849609375,3248.01513671875
3212.760009765625,3233.49951171875
3237.0244140625,3226.09033203125
3239.327880859375,3237.852294921875
3241.759765625,3226.99609375
3268.935302734375,3237.261474609375
3237.447265625,3254.3505859375
3250.808349609375,3229.42578125
3261.61083984375,3248.21240234375
3245.2197265625,3269.4697265625
3248.549560546875,3274.03564453125
3269.445068359375,3243.89306640625
3266.955078125,3227.919189453125
3252.94775390625,3252.4541015625
3241.314453125,3265.44921875
3210.23681640625,3232.447021484375
3222.51416015625,3248.42333984375
3270.305419921875,3248.40625
3281.004638671875,3262.807861328125
3286.615966796875,3260.169677734375
3269.392578125,3262.732177734375
3288.965576171875,3258.48681640625
3273.830078125,3291.60400390625
3275.960205078125,3271.667236328125
3246.066650390625,3265.61083984375
3222.167236328125,3275.4501953125
3196.71337890625,3231.080078125
3170.686767578125,3252.369873046875
3172.100341796875,3190.181640625
3173.151123046875,3161.333740234375
3129.53125,3185.75537109375
3134.5673828125,3139.6396484375
3140.84716796875,3127.501708984375
3152.186767578125,3134.162353515625
3154.658447265625,3118.670654296875
3143.712158203125,3123.509033203125
3135.345947265625,3084.3486328125
3127.36865234375,3129.274658203125
3103.037841796875,3116.466552734375
3078.613037109375,3110.36279296875
3080.52685546875,3092.15673828125
3052.784912109375,3095.15673828125
3061.500244140625,3069.786376953125
3083.51318359375,3042.066162109375
3090.228759765625,3048.564697265625
3112.964111328125,3046.771484375
3104.44140625,3069.976318359375
3090.13916015625,3063.29443359375
3090.630859375,3048.4775390625
3075.675537109375,3056.5517578125
3061.947021484375,3091.63916015625
3064.075927734375,3085.407958984375
3107.8310546875,3083.21630859375
3110.058837890625,3085.321533203125
3117.177734375,3104.9521484375
3102.623291015625,3093.5126953125
3105.5400390625,3100.63134765625
3091.656005859375,3107.125244140625
3102.1259765625,3121.699462890625
3140.324951171875,3109.067138671875
3150.33349609375,3109.363525390625
3158.400390625,3117.963134765625
3139.87646484375,3157.234619140625
3153.742919921875,3136.038818359375
3130.674072265625,3134.633544921875
3132.486328125,3124.777099609375
3123.166259765625,3135.197021484375
3144.3740234375,3131.309326171875
3140.013671875,3120.387939453125
3156.2119140625,3133.029296875
3147.453125,3151.8369140625
3157.873046875,3138.939453125
3185.44384765625,3114.569091796875
3191.19677734375,3169.88037109375
3173.201416015625,3134.831787109375
3188.0625,3171.46630859375
3192.427001953125,3181.134033203125
3195.91162109375,3173.53369140625
3182.803955078125,3152.213623046875
3207.13427734375,3161.128173828125
3212.444091796875,3199.1220703125
3217.956787109375,3160.75341796875
3212.6318359375,3150.86474609375
3203.03759765625,3214.310546875
3197.5439453125,3205.76953125
3218.1630859375,3166.532958984375
3222.416748046875,3211.18505859375
3176.46484375,3192.364990234375
3187.567138671875,3169.606689453125
3230.976318359375,3188.23388671875
3244.86474609375,3190.173583984375
3237.981689453125,3210.775390625
3250.598876953125,3205.711669921875
3243.689453125,3197.96240234375
3247.6748046875,3221.136474609375
3249.78125,3238.90380859375
3253.240478515625,3231.62353515625
3273.0283203125,3206.43896484375
3292.638427734375,3230.387451171875
3285.056884765625,3235.23291015625
3272.928466796875,3279.36279296875
3262.080810546875,3244.243896484375
3279.45654296875,3263.59521484375
3281.872802734375,3250.89599609375
3275.572998046875,3244.052978515625
3261.74951171875,3266.956787109375
3208.541259765625,3223.166259765625
3237.3603515625,3213.71337890625
3251.26171875,3223.035400390625
3246.451171875,3242.83154296875
3268.4296875,3196.389404296875
3268.724365234375,3191.078369140625
3286.905517578125,3225.83154296875
3290.225830078125,3244.177734375
3287.704833984375,3260.900634765625
3271.51171875,3241.7080078125
3331.522216796875,3248.1103515625
3362.6513671875,3252.65478515625
3365.22607421875,3287.809814453125
3363.62646484375,3289.919921875
3360.810302734375,3314.697265625
3367.119384765625,3320.771240234375
3379.5830078125,3329.44189453125
3384.317138671875,3348.0009765625
3385.388671875,3340.557861328125
3365.497314453125,3348.2763671875
3365.24267578125,3377.572509765625
3376.418701171875,3355.0390625
3379.488037109375,3355.548583984375
3384.14697265625,3367.0126953125
3371.42578125,3378.291259765625
3353.619140625,3357.93505859375
3362.858642578125,3381.239990234375
3356.8447265625,3367.693359375
3365.995849609375,3343.761474609375
3357.812255859375,3336.797607421875
3352.529296875,3339.298095703125
3341.548583984375,3347.927978515625
3343.58251953125,3391.7294921875
3345.271728515625,3312.93603515625
3339.64208984375,3321.20068359375
3348.943115234375,3325.50439453125
3374.378173828125,3306.728759765625
3382.988037109375,3352.421630859375
3388.28369140625,3333.422607421875
3386.099853515625,3339.853271484375
3390.523193359375,3363.886962890625
3378.470458984375,3384.2294921875
3372.040771484375,3370.596923828125
3381.793701171875,3387.259033203125
3370.172119140625,3358.012451171875
3378.64794921875,3364.95703125
3380.698974609375,3355.339599609375
3388.247802734375,3339.021728515625
3396.8974609375,3363.358154296875
3407.567138671875,3397.48779296875
3416.8125,3377.44140625
3390.337158203125,3410.97314453125
3393.341796875,3407.3876953125
3395.91259765625,3382.773193359375
3383.3095703125,3387.15625
3371.744140625,3369.942138671875
3388.174072265625,3388.750732421875
3413.57470703125,3369.75341796875
3415.460205078125,3373.203369140625
3427.79443359375,3374.62109375
3432.673095703125,3390.60888671875
3447.835693359375,3433.85009765625
3429.548095703125,3444.78857421875
3402.524658203125,3425.271728515625
3399.250244140625,3403.67041015625
3382.907470703125,3412.654052734375
3392.39892578125,3404.142578125
3410.49755859375,3404.667724609375
3430.46435546875,3407.92041015625
3351.918212890625,3428.803466796875
3353.820556640625,3393.19970703125
3322.229736328125,3374.24560546875
3333.656982421875,3344.6435546875
3337.862060546875,3334.713623046875
3317.1884765625,3311.50537109375
3317.617431640625,3317.142822265625
3309.618408203125,3322.092529296875
3303.675048828125,3289.56005859375
3293.96484375,3291.161376953125
3272.05419921875,3280.857177734375
3289.992431640625,3287.595947265625
3322.195556640625,3259.518798828125
3280.813720703125,3262.87841796875
3303.037353515625,3308.9306640625
3292.4384765625,3281.9013671875
3266.13720703125,3311.1484375
3267.92236328125,3275.45556640625
3296.538330078125,3280.15185546875
3287.605712890625,3277.892578125
3300.059326171875,3274.977783203125
3297.06298828125,3272.740966796875
3280.4609375,3317.56103515625
3306.124755859375,3288.077392578125
3275.78271484375,3305.386962890625
3296.384765625,3302.389892578125
3307.172119140625,3291.923828125
3348.325927734375,3333.656005859375
3369.1083984375,3365.066650390625
3385.710205078125,3348.343994140625
3391.75,3340.10205078125
3409.4794921875,3390.191162109375
3413.899658203125,3416.5302734375
3421.834228515625,3427.93505859375
3425.3447265625,3438.37060546875
3428.940673828125,3426.550537109375
3410.48828125,3431.18603515625
3436.593994140625,3395.6298828125
3444.67138671875,3425.7607421875
3474.754150390625,3450.012939453125
3487.864013671875,3449.920166015625
3501.3623046875,3495.578857421875
3546.504638671875,3492.5869140625
3559.465087890625,3525.239501953125
3548.30712890625,3511.5810546875
3558.12890625,3561.829345703125
3523.000732421875,3578.295166015625
3488.009033203125,3537.412109375
3480.83349609375,3523.627685546875
3446.979736328125,3530.48974609375
3462.080810546875,3465.558837890625
3487.4970703125,3467.150390625
3370.65185546875,3444.6494140625
3309.259765625,3416.858642578125
3262.050537109375,3387.400634765625
3129.850830078125,3316.607421875
3154.125244140625,3274.948486328125
3184.958740234375,3149.065185546875
3199.158935546875,3185.26904296875
3268.558837890625,3158.492919921875
3289.024169921875,3178.536376953125
3329.57373046875,3179.4912109375
3292.06787109375,3274.75634765625
3259.407958984375,3278.0146484375
3273.7548828125,3286.046142578125
3254.5283203125,3257.557861328125
3256.92626953125,3261.31982421875
3289.641845703125,3267.81005859375
3271.66845703125,3289.353271484375
3288.405517578125,3287.054443359375
3307.16552734375,3279.288818359375
3326.69921875,3290.290283203125
3310.23876953125,3350.567138671875
3291.3818359375,3321.46435546875
3291.112060546875,3341.408447265625
3269.882080078125,3331.505859375
3279.251708984375,3290.540283203125
3290.639892578125,3307.49853515625
3280.9521484375,3284.477783203125
3263.480224609375,3312.940673828125
3152.7607421875,3289.481689453125
3133.7216796875,3203.214599609375
3166.64892578125,3176.98046875
3122.28955078125,3152.689697265625
3160.530517578125,3119.46337890625
3168.896484375,3132.281982421875
3163.178955078125,3153.500732421875
3136.633056640625,3138.431884765625
3131.111328125,3122.225341796875
3138.293701171875,3114.942138671875
3190.321533203125,3108.712158203125
3208.081787109375,3129.43994140625
3180.158203125,3160.33642578125
3159.05224609375,3170.515380859375
3110.64892578125,3150.75732421875
3066.796630859375,3134.3203125
3091.398681640625,3112.728759765625
3117.3759765625,3105.927734375
3071.54248046875,3101.19140625
3068.011962890625,3094.291259765625
3128.92724609375,3072.58251953125
3117.973876953125,3096.990966796875
3075.030029296875,3098.924560546875
3082.2314453125,3078.65380859375
3081.17724609375,3088.3896484375
3100.858642578125,3103.686767578125
3091.033447265625,3104.496826171875
3136.644775390625,3109.82763671875
3161.49755859375,3131.27197265625
3159.150146484375,3158.643798828125
3174.41259765625,3140.24609375
3163.26318359375,3191.144775390625
3174.031982421875,3208.15380859375
3192.118408203125,3179.4189453125
3169.565185546875,3221.0771484375
3154.282470703125,3207.677734375
3193.30322265625,3209.565185546875
3213.84033203125,3188.900146484375
3214.349609375,3213.968505859375
3168.964111328125,3245.267578125
3154.650634765625,3216.9931640625
3141.30322265625,3199.46142578125
3135.08203125,3215.405517578125
3120.46044921875,3190.99755859375
3041.443359375,3144.3642578125
3095.4736328125,3126.771728515625
3075.13720703125,3102.50341796875
3091.19091796875,3098.153564453125
3114.20556640625,3065.292236328125
3115.18017578125,3081.48583984375
3109.498779296875,3076.91796875
3067.14794921875,3113.021240234375
3052.782958984375,3067.17333984375
3079.8017578125,3077.8779296875
3049.79638671875,3074.76025390625
3044.15966796875,3080.247314453125
3021.90087890625,3058.18408203125
2907.822265625,3042.481689453125
2915.7314453125,2984.34521484375
2875.809814453125,2963.458251953125
2889.76025390625,2908.013427734375
2859.33642578125,2907.333984375
2844.508056640625,2868.617431640625
2813.177490234375,2840.0537109375
2786.896728515625,2824.2626953125
2847.418212890625,2816.08154296875
2775.55712890625,2803.596435546875
2786.887939453125,2813.68115234375
2759.1259765625,2783.466552734375
2733.8818359375,2780.57958984375
2747.228515625,2765.42431640625
2815.109375,2742.8251953125
2827.625244140625,2755.294921875
2777.771240234375,2769.100341796875
2837.658447265625,2815.728515625
2831.18359375,2810.54052734375
2814.041748046875,2828.558349609375
2798.1259765625,2831.67724609375
2787.257080078125,2822.507568359375
2772.54541015625,2812.634521484375
2829.271240234375,2815.3671875
2859.542236328125,2835.0166015625
2905.561767578125,2816.3447265625
2903.646728515625,2843.191162109375
2882.225341796875,2898.307373046875
2873.59375,2936.2177734375
2869.049560546875,2910.1708984375
2876.40087890625,2896.181396484375
2824.53369140625,2899.818603515625
