test,prediction
3230.028076171875,3258.391845703125
3218.311767578125,3283.3759765625
3233.86572265625,3262.905517578125
3242.40625,3259.55029296875
3240.66455078125,3253.5791015625
3216.745849609375,3245.129638671875
3212.760009765625,3248.589111328125
3237.0244140625,3249.14208984375
3239.327880859375,3239.32421875
3241.759765625,3232.8173828125
3268.935302734375,3240.616943359375
3237.447265625,3259.232666015625
3250.80810546875,3243.659423828125
3261.61083984375,3243.60400390625
3245.2197265625,3260.072998046875
3248.54931640625,3261.997314453125
3269.4453125,3262.09228515625
3266.955078125,3260.740234375
3252.947998046875,3262.45849609375
3241.314208984375,3279.87451171875
3210.23681640625,3267.09765625
3222.514404296875,3255.480224609375
3270.30517578125,3237.297119140625
3281.004638671875,3250.887451171875
3286.615966796875,3257.212646484375
3269.392578125,3255.799560546875
3288.965576171875,3276.293212890625
3273.830078125,3281.096923828125
3275.960205078125,3275.4853515625
3246.06689453125,3274.97119140625
3222.167236328125,3271.0556640625
3196.71337890625,3251.556396484375
3170.686767578125,3260.961669921875
3172.100341796875,3223.170166015625
3173.151123046875,3197.825439453125
3129.531005859375,3173.734375
3134.5673828125,3159.42041015625
3140.846923828125,3119.000732421875
3152.186767578125,3154.578857421875
3154.658203125,3119.99560546875
3143.7119140625,3129.00537109375
3135.345947265625,3109.930419921875
3127.36865234375,3115.482177734375
3103.037841796875,3121.775634765625
3078.61279296875,3108.520751953125
3080.527099609375,3095.9375
3052.784912109375,3073.06884765625
3061.500244140625,3077.895263671875
3083.51318359375,3043.281494140625
3090.22900390625,3063.29541015625
3112.964111328125,3072.71484375
3104.44140625,3059.23779296875
3090.138916015625,3092.978759765625
3090.630859375,3080.2333984375
3075.675537109375,3082.67041015625
3061.94677734375,3096.66357421875
3064.07568359375,3087.742431640625
3107.831298828125,3065.904541015625
3110.058837890625,3090.2734375
3117.177978515625,3092.834716796875
3102.623291015625,3090.538330078125
3105.5400390625,3086.8857421875
3091.65625,3113.946044921875
3102.1259765625,3117.629638671875
3140.324951171875,3103.86669921875
3150.33349609375,3099.275390625
3158.400146484375,3139.069091796875
3139.87646484375,3118.63671875
3153.742919921875,3134.248046875
3130.673828125,3136.828125
3132.486328125,3152.722900390625
3123.166259765625,3141.0732421875
3144.3740234375,3141.3603515625
3140.013671875,3130.34716796875
3156.211669921875,3107.33447265625
3147.453125,3135.49609375
3157.873046875,3137.135498046875
3185.444091796875,3112.148681640625
3191.19677734375,3166.58984375
3173.201416015625,3157.964599609375
3188.0625,3131.72314453125
3192.4267578125,3180.8212890625
3195.911376953125,3165.93701171875
3182.803955078125,3162.801513671875
3207.134033203125,3162.9423828125
3212.44384765625,3195.31494140625
3217.956787109375,3180.947998046875
3212.6318359375,3203.927734375
3203.03759765625,3190.382080078125
3197.5439453125,3184.050537109375
3218.1630859375,3208.62744140625
3222.416748046875,3190.486572265625
3176.464599609375,3196.50732421875
3187.567138671875,3194.458740234375
3230.97607421875,3194.187744140625
3244.864501953125,3207.99853515625
3237.981689453125,3213.2451171875
3250.598876953125,3185.63916015625
3243.689453125,3212.63427734375
3247.6748046875,3215.806396484375
3249.78125,3236.508056640625
3253.240478515625,3235.678466796875
3273.0283203125,3243.237548828125
3292.63818359375,3224.011474609375
3285.056640625,3225.1513671875
3272.9287109375,3264.13818359375
3262.080810546875,3245.515380859375
3279.45654296875,3270.293212890625
3281.872802734375,3260.131591796875
3275.57275390625,3269.437255859375
3261.74951171875,3261.429443359375
3208.54150390625,3276.169189453125
3237.3603515625,3219.18603515625
3251.26171875,3240.744873046875
3246.451171875,3230.2265625
3268.429931640625,3242.37548828125
3268.72412109375,3204.46435546875
3286.905517578125,3210.77783203125
3290.2255859375,3243.026123046875
3287.704833984375,3227.149169921875
3271.51171875,3250.89892578125
3331.522216796875,3250.240966796875
3362.6513671875,3262.12841796875
3365.22607421875,3259.34326171875
3363.62646484375,3287.83544921875
3360.810302734375,3283.094970703125
3367.119140625,3343.61328125
3379.5830078125,3308.90478515625
3384.31689453125,3336.6015625
3385.388671875,3362.767333984375
3365.497314453125,3378.41015625
3365.24267578125,3356.11865234375
3376.418701171875,3354.942138671875
3379.488037109375,3367.35791015625
3384.14697265625,3368.41796875
3371.42578125,3359.516845703125
3353.619384765625,3350.548583984375
3362.85888671875,3348.991455078125
3356.8447265625,3364.827880859375
3365.995849609375,3341.928466796875
3357.812255859375,3358.2294921875
3352.529541015625,3353.539794921875
3341.548828125,3345.157470703125
3343.58251953125,3340.54541015625
3345.271728515625,3337.31591796875
3339.64208984375,3333.041259765625
3348.943115234375,3319.3056640625
3374.3779296875,3310.48193359375
3382.98779296875,3334.650634765625
3388.28369140625,3332.43359375
3386.10009765625,3356.15478515625
3390.5234375,3354.709228515625
3378.470458984375,3381.16943359375
3372.040771484375,3368.19970703125
3381.79345703125,3382.813720703125
3370.172119140625,3375.27587890625
3378.648193359375,3372.479736328125
3380.69921875,3362.74609375
3388.24755859375,3356.45703125
3396.8974609375,3351.278564453125
3407.56689453125,3383.8466796875
3416.8125,3373.26806640625
3390.337158203125,3380.146484375
3393.341796875,3385.721435546875
3395.912353515625,3388.037109375
3383.3095703125,3386.204833984375
3371.743896484375,3378.94921875
3388.174072265625,3371.848388671875
3413.57470703125,3369.462158203125
3415.460205078125,3382.173583984375
3427.79443359375,3406.532470703125
3432.6728515625,3378.44482421875
3447.835693359375,3397.28173828125
3429.548095703125,3397.626220703125
3402.524658203125,3415.265380859375
3399.250244140625,3413.84521484375
3382.90771484375,3410.492431640625
3392.398681640625,3395.30322265625
3410.497802734375,3375.758056640625
3430.464111328125,3402.679931640625
3351.91796875,3382.884521484375
3353.82080078125,3374.5771484375
3322.229736328125,3358.952392578125
3333.6572265625,3375.8173828125
3337.862060546875,3363.505615234375
3317.188232421875,3329.953857421875
3317.617431640625,3301.212646484375
3309.6181640625,3296.3173828125
3303.675048828125,3285.641845703125
3293.964599609375,3285.925537109375
3272.053955078125,3273.8076171875
3289.992431640625,3278.2177734375
3322.195556640625,3256.205078125
3280.8134765625,3269.607177734375
3303.037353515625,3278.745849609375
3292.4384765625,3263.056396484375
3266.13720703125,3277.874755859375
3267.92236328125,3273.861083984375
3296.538330078125,3275.6298828125
3287.605712890625,3263.4462890625
3300.059326171875,3270.820068359375
3297.062744140625,3268.400146484375
3280.461181640625,3284.727783203125
3306.12451171875,3271.5126953125
3275.78271484375,3278.93896484375
3296.384765625,3278.673583984375
3307.172119140625,3270.901611328125
3348.325927734375,3297.65869140625
3369.1083984375,3292.3154296875
3385.710205078125,3312.23828125
3391.75,3319.930908203125
3409.4794921875,3378.975830078125
3413.899658203125,3380.47900390625
3421.834228515625,3381.915283203125
3425.344970703125,3404.2421875
3428.940673828125,3402.4853515625
3410.48828125,3415.416259765625
3436.593994140625,3399.391845703125
3444.671142578125,3419.027099609375
3474.754150390625,3428.059814453125
3487.864013671875,3425.75
3501.362060546875,3440.8974609375
3546.5048828125,3456.058837890625
3559.465087890625,3464.501708984375
3548.306884765625,3500.874267578125
3558.128662109375,3506.754150390625
3523.000732421875,3513.91015625
3488.009033203125,3556.47998046875
3480.833251953125,3511.6259765625
3446.97998046875,3504.982177734375
3462.080810546875,3478.119140625
3487.4970703125,3459.151123046875
3370.652099609375,3468.997802734375
3309.259765625,3450.015625
3262.050537109375,3397.2587890625
3129.850830078125,3335.781982421875
3154.125244140625,3291.3662109375
3184.95849609375,3223.7724609375
3199.158935546875,3158.6533203125
3268.558837890625,3135.966796875
3289.024169921875,3212.200927734375
3329.57373046875,3173.917236328125
3292.067626953125,3219.57958984375
3259.408203125,3310.9921875
3273.755126953125,3194.51904296875
3254.5283203125,3243.423095703125
3256.926513671875,3234.49658203125
3289.641845703125,3257.74462890625
3271.668212890625,3271.814453125
3288.4052734375,3250.7900390625
3307.165771484375,3278.8642578125
3326.69921875,3256.293212890625
3310.23876953125,3292.574951171875
3291.3818359375,3313.246337890625
3291.112060546875,3297.08154296875
3269.882080078125,3310.2763671875
3279.251708984375,3332.132568359375
3290.639892578125,3288.95263671875
3280.951904296875,3312.404541015625
3263.480224609375,3290.32861328125
3152.7607421875,3280.14013671875
3133.721923828125,3237.905517578125
3166.64892578125,3188.6142578125
3122.28955078125,3170.864501953125
3160.530517578125,3199.590576171875
3168.896484375,3124.8955078125
3163.17919921875,3123.463134765625
3136.63330078125,3109.874755859375
3131.111572265625,3111.724609375
