date,open,high,low,close
2000-06-12,4718.817,4742.734,4690.162,4737.88
2000-06-13,4742.18,4790.023,4730.007,4790.023
2000-06-14,4792.189,4799.526,4759.39,4766.485
2000-06-15,4769.208,4795.357,4742.619,4793.615
2000-06-16,4801.457,4811.516,4746.82,4757.174
2000-06-19,4755.548,4792.679,4737.352,4752.922
2000-06-20,4751.97,4773.534,4715.413,4733.929
2000-06-21,4754.302,4789.762,4741.189,4788.612
2000-06-22,4807.983,4817.151,4759.913,4764.771
2000-06-23,4762.552,4814.269,4742.379,4808.313
2000-06-26,4822.849,4840.815,4811.853,4823.824
2000-06-27,4834.231,4840.091,4791.577,4816.375
2000-06-28,4816.407,4854.163,4808.295,4824.676
2000-06-29,4835.123,4848.056,4800.839,4846.781
2000-06-30,4852.969,4869.1,4817.914,4830.674
2000-07-03,4806.469,4806.469,4730.508,4739.369
2000-07-04,4721.351,4757.694,4704.934,4753.476
2000-07-05,4759.876,4771.597,4730.713,4735.259
2000-07-06,4735.974,4738.869,4701.405,4703.529
2000-07-07,4710.374,4765.077,4709.493,4753.033
2000-07-10,4762.955,4770.247,4697.958,4723.393
2000-07-11,4731.02,4807.553,4713.208,4804.067
2000-07-12,4806.798,4834.729,4785.774,4805.007
2000-07-13,4811.334,4850.472,4786.712,4839.131
2000-07-14,4850.0,4854.509,4811.167,4834.614
2000-07-17,4840.718,4851.349,4767.9,4770.58
2000-07-18,4772.809,4805.057,4760.563,4795.605
2000-07-19,4807.524,4826.477,4771.197,4794.098
2000-07-20,4799.149,4809.429,4754.232,4801.64
2000-07-21,4808.766,4821.072,4792.551,4797.621
2000-07-24,4800.725,4801.099,4762.172,4774.39
2000-07-25,4771.716,4792.16,4762.363,4781.091
2000-07-26,4786.941,4827.937,4786.941,4819.62
2000-07-27,4841.926,4905.507,4835.583,4854.808
2000-07-28,4854.324,4885.436,4842.452,4852.715
2000-07-31,4858.332,4894.67,4837.498,4894.125
2000-08-01,4900.544,4926.462,4896.739,4905.027
2000-08-02,4910.974,4927.456,4871.551,4899.139
2000-08-03,4905.814,4934.691,4897.892,4916.637
2000-08-04,4926.944,4957.746,4879.526,4915.972
2000-08-07,4921.932,4952.204,4888.597,4950.789
2000-08-08,4956.24,4996.581,4956.24,4989.45
2000-08-09,4985.504,5026.773,4983.505,5022.877
2000-08-10,5034.348,5047.483,5008.014,5036.55
2000-08-11,5051.484,5062.287,5007.672,5018.01
2000-08-14,5022.86,5041.667,5005.448,5013.178
2000-08-15,5006.902,5022.78,4958.554,4980.145
2000-08-16,4988.974,5007.993,4974.069,4999.46
2000-08-17,5006.33,5023.068,5000.013,5011.909
2000-08-18,5014.992,5022.667,4991.255,5006.876
2000-08-21,5003.707,5022.06,4985.787,5021.254
2000-08-22,5022.866,5040.107,4941.134,4944.662
2000-08-23,4919.565,4953.176,4707.05,4901.465
2000-08-24,4907.054,4950.848,4866.812,4936.293
2000-08-25,4942.193,4959.064,4908.693,4950.653
2000-08-28,4955.615,4961.057,4940.731,4957.475
2000-08-29,4965.387,4987.108,4961.338,4985.459
2000-08-30,4989.718,5003.123,4926.712,4930.824
2000-08-31,4906.652,4914.697,4825.78,4826.303
2000-09-01,4800.594,4840.44,4779.331,4782.933
2000-09-04,4775.58,4819.351,4742.716,4817.942
2000-09-05,4822.097,4842.358,4701.212,4723.073
2000-09-06,4687.03,4706.992,4623.771,4632.687
2000-09-07,4633.834,4710.318,4633.834,4670.472
2000-09-08,4681.155,4718.121,4673.933,4700.881
2000-09-11,4711.789,4716.39,4672.328,4704.873
2000-09-12,4709.645,4735.795,4693.015,4734.01
2000-09-13,4734.387,4796.811,4731.598,4771.325
2000-09-14,4775.048,4783.642,4711.431,4727.811
2000-09-15,4717.812,4719.358,4677.909,4710.797
2000-09-18,4714.595,4714.667,4624.811,4628.838
2000-09-19,4609.781,4609.781,4498.857,4512.509
2000-09-20,4504.906,4558.395,4480.865,4551.033
2000-09-21,4558.627,4570.885,4512.852,4518.344
2000-09-22,4511.863,4511.863,4454.165,4465.131
2000-09-25,4460.107,4475.101,4424.013,4428.032
2000-09-26,4430.58,4479.876,4430.58,4477.398
2000-09-27,4483.272,4541.541,4482.389,4541.323
2000-09-28,4545.793,4553.003,4459.354,4465.197
2000-09-29,4467.665,4525.035,4467.665,4523.658
2000-10-09,4534.846,4544.054,4478.669,4507.582
2000-10-10,4510.199,4573.407,4502.573,4572.208
2000-10-11,4587.41,4596.239,4550.351,4557.312
2000-10-12,4553.876,4554.238,4490.343,4514.488
2000-10-13,4507.818,4531.557,4471.496,4481.065
2000-10-16,4478.147,4484.735,4448.199,4468.678
2000-10-17,4469.467,4492.946,4460.798,4491.989
2000-10-18,4502.263,4556.896,4499.267,4555.477
2000-10-19,4556.902,4570.163,4504.967,4514.15
2000-10-20,4512.268,4614.007,4509.839,4611.978
2000-10-23,4632.693,4640.206,4590.146,4611.93
2000-10-24,4615.043,4630.5,4582.359,4601.88
2000-10-25,4606.287,4654.319,4585.188,4643.335
2000-10-26,4646.933,4654.708,4588.823,4594.681
2000-10-27,4597.301,4608.263,4576.625,4602.573
2000-10-30,4606.985,4610.497,4574.562,4597.007
2000-10-31,4597.751,4611.612,4564.718,4573.224
2000-11-01,4573.228,4607.598,4572.603,4604.415
2000-11-02,4607.684,4644.405,4607.684,4629.073
2000-11-03,4636.256,4644.6,4614.749,4628.42
2000-11-06,4642.496,4650.742,4618.051,4646.261
2000-11-07,4654.101,4659.836,4621.107,4632.966
2000-11-08,4637.536,4676.031,4636.572,4675.574
2000-11-09,4672.073,4750.672,4671.665,4749.51
2000-11-10,4768.426,4848.179,4758.308,4826.12
2000-11-13,4841.532,4932.929,4841.462,4913.643
2000-11-14,4927.399,4929.706,4864.891,4927.285
2000-11-15,4936.661,4959.398,4894.83,4915.059
2000-11-16,4915.461,4954.687,4915.069,4953.34
2000-11-17,4964.387,4979.957,4931.736,4953.893
2000-11-20,4951.99,4962.608,4892.309,4960.992
2000-11-21,4962.415,4987.357,4924.873,4928.782
2000-11-22,4916.194,4987.619,4904.701,4986.285
2000-11-23,5001.499,5011.035,4959.889,4981.408
2000-11-24,4982.59,5001.292,4816.844,4841.469
2000-11-27,4799.857,4860.273,4773.136,4818.441
2000-11-28,4823.02,4868.524,4823.02,4868.2
2000-11-29,4873.398,4875.949,4797.13,4819.996
2000-11-30,4820.743,4840.706,4804.242,4829.994
2000-12-01,4836.637,4860.351,4831.623,4850.008
2000-12-04,4858.767,4864.664,4833.314,4855.223
2000-12-05,4860.555,4869.918,4815.318,4820.59
2000-12-06,4825.694,4838.156,4760.868,4771.48
2000-12-07,4768.069,4790.844,4735.888,4753.005
2000-12-08,4748.959,4771.153,4744.016,4747.943
2000-12-11,4751.755,4754.877,4662.07,4667.243
2000-12-12,4672.65,4706.571,4652.227,4704.887
2000-12-13,4708.205,4708.72,4675.906,4680.492
2000-12-14,4686.847,4715.266,4684.555,4698.695
2000-12-15,4702.927,4719.465,4675.233,4695.806
2000-12-18,4701.412,4712.597,4652.401,4710.822
2000-12-19,4720.653,4729.49,4690.726,4699.026
2000-12-20,4704.292,4744.817,4688.25,4743.212
2000-12-21,4757.24,4779.087,4737.743,4742.957
2000-12-22,4745.286,4754.061,4705.612,4720.917
2000-12-25,4722.085,4722.085,4663.839,4675.372
2000-12-26,4684.086,4699.955,4663.628,4696.856
2000-12-27,4695.268,4709.955,4675.041,4680.281
2000-12-28,4685.534,4711.622,4672.557,4705.614
2000-12-29,4709.367,4755.245,4709.367,4752.751
2001-01-02,4756.181,4799.771,4734.07,4797.961
2001-01-03,4806.894,4825.904,4784.206,4822.946
2001-01-04,4833.52,4836.514,4795.043,4801.169
2001-01-05,4800.955,4806.838,4768.112,4792.28
2001-01-08,4793.402,4793.402,4699.119,4719.379
2001-01-09,4708.791,4742.76,4684.873,4739.549
2001-01-10,4742.128,4788.8,4739.303,4787.199
2001-01-11,4795.246,4849.254,4790.377,4817.29
2001-01-12,4825.786,4825.786,4782.261,4793.096
2001-01-15,4778.932,4778.932,4642.864,4648.996
2001-01-16,4629.222,4685.103,4610.277,4678.181
2001-01-17,4687.541,4698.439,4652.796,4659.393
2001-01-18,4661.67,4709.485,4661.67,4690.594
2001-01-19,4701.1,4745.141,4701.1,4743.368
2001-02-05,4754.243,4764.649,4629.33,4636.869
2001-02-06,4624.216,4633.077,4533.743,4608.214
2001-02-07,4607.849,4623.772,4557.519,4560.027
2001-02-08,4551.864,4561.802,4403.668,4410.29
2001-02-09,4416.781,4493.902,4416.781,4478.805
2001-02-12,4488.152,4490.308,4412.762,4460.171
2001-02-13,4467.314,4491.705,4459.76,4463.92
2001-02-14,4464.517,4483.747,4456.05,4468.756
2001-02-15,4471.223,4488.602,4431.653,4435.738
2001-02-16,4427.392,4443.654,4369.045,4441.605
2001-02-19,4443.489,4496.525,4418.313,4494.976
2001-02-20,4491.748,4530.165,4459.823,4474.765
2001-02-21,4466.141,4466.141,4333.933,4362.647
2001-02-22,4341.533,4388.61,4318.52,4352.403
2001-02-23,4346.207,4414.003,4341.736,4413.339
2001-02-26,4426.307,4467.189,4415.267,4465.152
2001-02-27,4472.042,4480.133,4424.778,4462.047
2001-02-28,4471.826,4484.309,4438.502,4453.143
2001-03-01,4455.155,4497.319,4455.155,4495.498
2001-03-02,4512.471,4592.9,4512.471,4578.637
2001-03-05,4609.187,4614.692,4570.359,4571.656
2001-03-06,4596.177,4601.99,4564.7,4601.68
2001-03-07,4631.872,4650.225,4597.468,4615.805
2001-03-08,4616.275,4687.682,4597.121,4677.12
2001-03-09,4684.91,4749.248,4684.91,4732.038
2001-03-12,4742.502,4750.315,4704.511,4736.555
2001-03-13,4734.623,4734.623,4676.529,4697.202
2001-03-14,4689.627,4775.768,4672.892,4775.109
2001-03-15,4780.483,4797.936,4764.937,4784.765
2001-03-16,4787.689,4809.238,4759.354,4787.616
2001-03-19,4789.682,4846.684,4777.855,4846.426
2001-03-20,4857.996,4883.8,4851.664,4883.225
2001-03-21,4891.831,4949.211,4863.95,4937.145
2001-03-22,4949.325,5000.469,4940.67,4999.835
2001-03-23,5017.325,5037.153,4874.505,4875.224
2001-03-26,4860.585,4954.653,4854.311,4952.595
2001-03-27,4972.879,5011.638,4951.385,5006.951
2001-03-28,5021.975,5037.512,4982.803,5013.856
2001-03-29,5013.808,5020.167,4959.077,4961.727
2001-03-30,4961.523,4973.618,4922.992,4965.986
2001-04-02,4976.978,4999.637,4945.797,4984.506
2001-04-03,4986.614,4992.313,4932.249,4950.18
2001-04-04,4950.138,4977.171,4860.995,4877.175
2001-04-05,4860.881,4935.576,4857.29,4933.842
2001-04-06,4952.323,4969.588,4911.368,4927.293
2001-04-09,4920.635,4946.213,4897.963,4940.209
2001-04-10,4937.139,4980.181,4937.139,4973.543
2001-04-11,4981.646,4990.37,4950.227,4980.433
2001-04-12,4990.444,5025.582,4974.822,4995.94
2001-04-13,4998.777,5031.44,4979.585,5031.341
2001-04-16,5045.741,5077.045,5033.935,5074.779
2001-04-17,5084.447,5091.457,5036.113,5065.288
2001-04-18,5065.247,5079.932,5023.814,5033.786
2001-04-19,5031.377,5036.474,4955.158,5001.93
2001-04-20,5003.932,5015.209,4939.305,4940.236
2001-04-23,4928.708,4943.122,4882.94,4905.173
2001-04-24,4906.749,4936.141,4906.067,4918.705
2001-04-25,4913.187,4931.33,4796.738,4806.071
2001-04-26,4793.1,4822.256,4765.018,4769.649
2001-04-27,4767.214,4811.633,4767.214,4799.145
2001-04-30,4800.705,4822.608,4784.736,4802.592
2001-05-08,4810.91,4846.514,4809.246,4838.807
2001-05-09,4846.772,4855.173,4816.947,4826.338
2001-05-10,4826.221,4863.591,4824.892,4838.473
2001-05-11,4842.249,4862.784,4829.14,4854.299
2001-05-14,4857.728,4900.477,4836.66,4899.723
2001-05-15,4911.713,4929.261,4876.52,4899.249
2001-05-16,4904.884,4921.488,4880.708,4911.667
2001-05-17,4915.061,4921.955,4858.539,4862.154
2001-05-18,4858.096,4867.142,4836.57,4865.729
2001-05-21,4864.983,4864.983,4831.342,4841.435
2001-05-22,4846.495,4866.499,4841.514,4846.094
2001-05-23,4855.972,4870.532,4799.299,4845.446
2001-05-24,4847.353,4852.17,4820.402,4831.94
2001-05-25,4825.203,4842.321,4795.085,4831.989
2001-05-28,4836.808,4846.265,4794.87,4813.505
2001-05-29,4811.268,4835.119,4784.895,4796.509
2001-05-30,4798.237,4879.854,4798.237,4879.6
2001-05-31,4889.664,4903.277,4851.124,4857.468
2001-06-01,4862.193,4874.797,4836.575,4851.045
2001-06-04,4842.579,4856.152,4796.474,4804.672
2001-06-05,4801.147,4831.237,4791.464,4810.068
2001-06-06,4811.695,4830.16,4795.782,4829.434
2001-06-07,4831.626,4835.947,4780.589,4785.077
2001-06-08,4797.198,4797.198,4754.243,4782.008
2001-06-11,4780.966,4784.163,4718.781,4735.023
2001-06-12,4731.794,4754.925,4719.546,4744.729
2001-06-13,4744.61,4794.311,4739.249,4793.544
2001-06-14,4799.822,4809.839,4732.825,4735.043
2001-06-15,4722.403,4750.326,4706.514,4745.375
2001-06-18,4748.604,4750.652,4650.894,4665.461
2001-06-19,4662.314,4682.729,4640.898,4674.412
2001-06-20,4678.865,4684.25,4632.209,4646.41
2001-06-21,4648.525,4677.291,4636.623,4675.93
2001-06-22,4676.402,4725.446,4676.004,4723.97
2001-06-25,4733.809,4758.15,4727.513,4757.796
2001-06-26,4765.027,4766.572,4737.29,4753.903
2001-06-27,4758.487,4761.238,4729.277,4740.726
2001-06-28,4744.596,4756.256,4706.611,4713.29
2001-06-29,4721.614,4730.996,4711.641,4716.896
2001-07-02,4720.38,4733.33,4682.7,4690.65
2001-07-03,4692.01,4701.52,4671.86,4700.83
2001-07-04,4707.51,4726.52,4700.69,4707.2
2001-07-05,4708.58,4718.19,4660.39,4675.68
2001-07-06,4675.35,4688.97,4644.98,4648.19
2001-07-09,4658.15,4666.17,4636.93,4642.6
2001-07-10,4644.77,4687.12,4644.77,4687.11
2001-07-11,4691.77,4697.23,4635.3,4638.59
2001-07-12,4637.41,4656.16,4610.07,4644.68
2001-07-13,4648.8,4679.74,4632.457,4634.497
2001-07-16,4678.89,4692.68,4603.05,4609.08
2001-07-17,4610.15,4611.21,4539.26,4574.56
2001-07-18,4581.58,4620.54,4581.58,4608.3
2001-07-19,4612.75,4615.59,4552.98,4585.144
2001-07-20,4590.65,4639.58,4575.11,4634.88
2001-07-23,4645.54,4652.05,4586.22,4588.34
2001-07-24,4566.74,4572.83,4489.89,4499.38
2001-07-25,4490.46,4507.86,4439.15,4453.59
2001-07-26,4452.27,4462.15,4388.42,4411.4
2001-07-27,4411.99,4433.17,4332.25,4340.25
2001-07-30,4308.68,4308.68,4109.48,4113.94
2001-07-31,4081.49,4171.89,4043.8,4059.01
2001-08-01,4069.1,4175.27,4069.1,4173.41
2001-08-02,4176.15,4177.96,4012.3,4089.8
2001-08-03,4087.9,4104.69,4053.37,4071.31
2001-08-06,4061.95,4061.95,3855.97,3893.15
2001-08-07,3878.11,3982.72,3850.98,3949.78
2001-08-08,3951.25,3963.76,3902.02,3924.79
2001-08-09,3925.11,3995.87,3924.8,3995.26
2001-08-10,4004.66,4079.08,4001.19,4068.65
2001-08-13,4079.61,4098.54,4039.2,4079.69
2001-08-14,4086.42,4096.74,4002.33,4035.88
2001-08-15,4034.74,4072.47,4030.12,4064.32
2001-08-16,4065.05,4067.69,3999.47,4001.26
2001-08-17,3993.83,4020.36,3979.41,4007.42
2001-08-20,4012.26,4060.11,3993.65,4048.42
2001-08-21,4056.33,4092.19,4056.33,4064.45
2001-08-22,4056.82,4057.29,3968.24,4010.86
2001-08-23,3994.12,4033.98,3945.33,4024.7
2001-08-24,4030.31,4051.68,3984.57,3987.67
2001-08-27,3974.63,3974.63,3852.39,3853.83
2001-08-28,3833.76,3899.03,3782.54,3896.28
2001-08-29,3905.86,3964.19,3890.59,3914.37
2001-08-30,3909.16,3909.16,3862.78,3870.84
2001-08-31,3868.71,3893.11,3855.08,3860.218
2001-09-03,3861.971,3864.559,3822.528,3827.349
2001-09-04,3820.038,3950.088,3820.038,3949.499
2001-09-05,3965.865,3993.225,3932.147,3937.324
2001-09-06,3938.143,3969.494,3911.659,3937.494
2001-09-07,3926.22,3926.22,3798.263,3798.263
2001-09-10,3755.531,3876.451,3723.167,3871.854
2001-09-11,3854.984,3890.272,3833.414,3861.091
2001-09-12,3711.749,3800.537,3695.603,3780.067
2001-09-13,3760.795,3794.733,3745.995,3746.708
2001-09-14,3730.823,3745.122,3663.386,3663.386
2001-09-17,3649.861,3649.861,3567.035,3568.168
2001-09-18,3572.577,3647.116,3548.535,3586.786
2001-09-19,3576.478,3668.05,3543.675,3666.52
2001-09-20,3658.405,3681.885,3621.785,3628.277
2001-09-21,3606.986,3621.797,3575.35,3578.195
2001-09-24,3566.707,3582.301,3554.561,3558.385
2001-09-25,3561.896,3605.417,3551.508,3562.225
2001-09-26,3554.435,3562.057,3508.367,3512.13
2001-09-27,3501.084,3539.202,3468.966,3504.158
2001-09-28,3505.411,3521.061,3480.184,3498.626
2001-10-08,3490.271,3506.996,3390.424,3404.159
2001-10-09,3398.772,3484.006,3384.362,3453.629
2001-10-10,3454.952,3455.513,3334.797,3348.101
2001-10-11,3344.513,3371.013,3260.614,3274.333
2001-10-12,3273.415,3420.188,3208.318,3384.697
2001-10-15,3386.639,3418.09,3343.045,3387.814
2001-10-16,3392.512,3397.51,3317.199,3330.902
2001-10-17,3323.475,3371.742,3297.114,3323.58
2001-10-18,3322.235,3349.516,3246.562,3257.133
2001-10-19,3245.007,3247.897,3130.509,3186.589
2001-10-22,3176.613,3218.733,3124.571,3143.696
2001-10-23,3423.655,3458.028,3367.054,3458.028
2001-10-24,3580.661,3615.158,3482.025,3542.614
2001-10-25,3522.467,3522.467,3447.533,3450.404
2001-10-26,3434.357,3463.481,3399.739,3446.992
2001-10-29,3449.579,3485.524,3449.579,3482.355
2001-10-30,3484.543,3487.648,3420.364,3426.406
2001-10-31,3421.841,3439.251,3376.022,3438.528
2001-11-01,3445.958,3491.922,3427.678,3472.525
2001-11-02,3469.56,3477.586,3429.243,3431.986
2001-11-05,3425.627,3425.627,3378.298,3388.99
2001-11-06,3390.472,3407.624,3380.429,3383.874
2001-11-07,3375.668,3383.588,3196.81,3213.391
2001-11-08,3173.502,3260.201,3146.758,3255.044
2001-11-09,3251.249,3331.332,3206.399,3316.219
2001-11-12,3326.112,3330.81,3290.101,3292.134
2001-11-13,3275.094,3298.16,3255.285,3272.39
2001-11-14,3274.985,3301.433,3268.61,3270.863
2001-11-15,3273.676,3291.333,3255.02,3268.903
2001-11-16,3503.078,3512.01,3301.006,3305.405
2001-11-19,3305.339,3324.193,3294.035,3320.007
2001-11-20,3322.756,3405.924,3322.697,3390.691
2001-11-21,3404.68,3427.409,3379.566,3426.976
2001-11-22,3428.059,3465.23,3420.17,3464.395
2001-11-23,3462.845,3469.21,3433.115,3444.907
2001-11-26,3436.567,3436.762,3408.983,3420.803
2001-11-27,3420.591,3456.475,3420.03,3455.938
2001-11-28,3466.737,3500.913,3465.312,3485.938
2001-11-29,3485.846,3498.712,3470.225,3484.443
2001-11-30,3480.96,3514.037,3480.876,3513.752
2001-12-03,3521.278,3570.317,3520.304,3555.602
2001-12-04,3558.784,3583.89,3540.697,3582.891
2001-12-05,3578.028,3613.719,3516.492,3516.492
2001-12-06,3505.745,3547.974,3502.098,3547.477
2001-12-07,3550.708,3571.417,3536.18,3557.54
2001-12-10,3553.962,3555.832,3519.374,3554.395
2001-12-11,3550.62,3553.248,3499.545,3506.389
2001-12-12,3501.43,3505.177,3460.572,3465.598
2001-12-13,3459.599,3481.419,3410.263,3410.551
2001-12-14,3400.249,3428.226,3377.413,3392.793
2001-12-17,3387.47,3405.564,3365.956,3374.883
2001-12-18,3377.214,3429.218,3366.207,3428.957
2001-12-19,3433.644,3450.301,3390.781,3393.174
2001-12-20,3384.295,3384.295,3307.963,3317.658
2001-12-21,3312.641,3334.072,3302.383,3330.936
2001-12-24,3333.474,3335.529,3252.72,3266.101
2001-12-25,3258.004,3283.935,3245.502,3279.054
2001-12-26,3280.994,3324.909,3269.721,3324.1
2001-12-27,3329.969,3342.107,3288.339,3289.933
2001-12-28,3286.928,3311.557,3271.869,3307.339
2001-12-31,3311.071,3329.953,3303.367,3325.664
2002-01-04,3319.209,3319.253,3261.849,3265.877
2002-01-07,3255.653,3255.653,3209.06,3231.796
2002-01-08,3229.453,3248.19,3197.214,3201.569
2002-01-09,3191.752,3193.033,3131.256,3149.304
2002-01-10,3138.711,3175.056,3051.918,3159.45
2002-01-11,3159.28,3159.28,3064.263,3065.987
2002-01-14,3030.096,3030.096,2933.64,2934.386
2002-01-15,2914.381,2961.516,2891.568,2893.019
2002-01-16,2894.299,2949.001,2862.113,2938.219
2002-01-17,2933.64,2933.64,2777.916,2796.458
2002-01-18,2764.396,2831.162,2706.276,2784.101
2002-01-21,2776.688,2780.159,2675.025,2682.455
2002-01-22,2671.28,2781.926,2664.416,2697.661
2002-01-23,2691.117,2891.756,2676.926,2890.068
2002-01-24,2874.513,2950.87,2803.229,2898.457
2002-01-25,2890.12,2917.536,2874.579,2896.853
2002-01-28,2877.948,2879.777,2699.175,2702.893
2002-01-29,2672.926,2784.468,2661.907,2770.226
2002-01-30,2773.093,2801.932,2741.29,2779.389
2002-01-31,2847.81,3006.39,2847.81,2982.697
2002-02-01,2987.671,3018.748,2956.986,2967.725
2002-02-04,2964.147,3031.111,2944.263,3027.537
2002-02-05,3029.117,3063.777,3006.162,3041.473
2002-02-06,3044.035,3051.009,2961.299,2961.796
2002-02-07,2957.646,3046.989,2957.646,3030.383
2002-02-08,3051.607,3064.515,3021.622,3022.256
2002-02-25,3102.245,3104.371,3051.31,3064.481
2002-02-26,3062.113,3062.113,3007.582,3048.74
2002-02-27,3048.477,3076.086,3040.493,3055.672
2002-02-28,3053.613,3076.699,3024.63,3029.49
2002-03-01,3022.35,3026.672,2990.943,2991.258
2002-03-04,2984.363,3038.047,2969.81,3037.514
2002-03-05,3041.941,3129.981,3041.915,3113.068
2002-03-06,3127.773,3217.279,3114.193,3151.439
2002-03-07,3157.675,3263.882,3157.675,3262.394
2002-03-08,3291.089,3342.267,3243.999,3318.929
2002-03-11,3327.338,3380.559,3291.422,3380.559
2002-03-12,3382.214,3393.439,3301.734,3303.289
2002-03-13,3284.23,3348.641,3263.69,3267.927
2002-03-14,3263.949,3359.332,3262.795,3359.127
2002-03-15,3373.87,3385.424,3266.723,3267.809
2002-03-18,3304.509,3338.89,3249.352,3283.79
2002-03-19,3286.617,3339.237,3266.754,3334.754
